66 x 1 = 0-66, 66 x 2 = 1-40, 66 x 3 = 2-14, 66 x 4 = 2-80, 66 x 5 = 3-54, 66 x 6 = 4-28, 66 x 7 = 5-2, 66 x 8 = 5-68, 66 x 9 = 6-42, 66 x 10 = 7-16, 66 x 11 = 7-82, 66 x 12 = 8-56, 66 x 13 = 9-30, 66 x 14 = 10-4, 66 x 15 = 10-70, 66 x 16 = 11-44, 66 x 17 = 12-18, 66 x 18 = 12-84, 66 x 19 = 13-58, 66 x 20 = 14-32, 66 x 21 = 15-6, 66 x 22 = 15-72, 66 x 23 = 16-46, 66 x 24 = 17-20, 66 x 25 = 17-86, 66 x 26 = 18-60, 66 x 27 = 19-34, 66 x 28 = 20-8, 66 x 29 = 20-74, 66 x 30 = 21-48, 66 x 31 = 22-22, 66 x 32 = 22-88, 66 x 33 = 23-62, 66 x 34 = 24-36, 66 x 35 = 25-10, 66 x 36 = 25-76, 66 x 37 = 26-50, 66 x 38 = 27-24, 66 x 39 = 27-90, 66 x 40 = 28-64, 66 x 41 = 29-38, 66 x 42 = 30-12, 66 x 43 = 30-78, 66 x 44 = 31-52, 66 x 45 = 32-26, 66 x 46 = 33-0, 66 x 47 = 33-66, 66 x 48 = 34-40, 66 x 49 = 35-14, 66 x 50 = 35-80, 66 x 51 = 36-54, 66 x 52 = 37-28, 66 x 53 = 38-2, 66 x 54 = 38-68, 66 x 55 = 39-42, 66 x 56 = 40-16, 66 x 57 = 40-82, 66 x 58 = 41-56, 66 x 59 = 42-30, 66 x 60 = 43-4, 66 x 61 = 43-70, 66 x 62 = 44-44, 66 x 63 = 45-18, 66 x 64 = 45-84, 66 x 65 = 46-58, 66 x 66 = 47-32, 66 x 67 = 48-6, 66 x 68 = 48-72, 66 x 69 = 49-46, 66 x 70 = 50-20, 66 x 71 = 50-86, 66 x 72 = 51-60, 66 x 73 = 52-34, 66 x 74 = 53-8, 66 x 75 = 53-74, 66 x 76 = 54-48, 66 x 77 = 55-22, 66 x 78 = 55-88, 66 x 79 = 56-62, 66 x 80 = 57-36, 66 x 81 = 58-10, 66 x 82 = 58-76, 66 x 83 = 59-50, 66 x 84 = 60-24, 66 x 85 = 60-90, 66 x 86 = 61-64, 66 x 87 = 62-38, 66 x 88 = 63-12, 66 x 89 = 63-78, 66 x 90 = 64-52, 66 x 91 = 65-26, 
67 x 1 = 0-67, 67 x 2 = 1-42, 67 x 3 = 2-17, 67 x 4 = 2-84, 67 x 5 = 3-59, 67 x 6 = 4-34, 67 x 7 = 5-9, 67 x 8 = 5-76, 67 x 9 = 6-51, 67 x 10 = 7-26, 67 x 11 = 8-1, 67 x 12 = 8-68, 67 x 13 = 9-43, 67 x 14 = 10-18, 67 x 15 = 10-85, 67 x 16 = 11-60, 67 x 17 = 12-35, 67 x 18 = 13-10, 67 x 19 = 13-77, 67 x 20 = 14-52, 67 x 21 = 15-27, 67 x 22 = 16-2, 67 x 23 = 16-69, 67 x 24 = 17-44, 67 x 25 = 18-19, 67 x 26 = 18-86, 67 x 27 = 19-61, 67 x 28 = 20-36, 67 x 29 = 21-11, 67 x 30 = 21-78, 67 x 31 = 22-53, 67 x 32 = 23-28, 67 x 33 = 24-3, 67 x 34 = 24-70, 67 x 35 = 25-45, 67 x 36 = 26-20, 67 x 37 = 26-87, 67 x 38 = 27-62, 67 x 39 = 28-37, 67 x 40 = 29-12, 67 x 41 = 29-79, 67 x 42 = 30-54, 67 x 43 = 31-29, 67 x 44 = 32-4, 67 x 45 = 32-71, 67 x 46 = 33-46, 67 x 47 = 34-21, 67 x 48 = 34-88, 67 x 49 = 35-63, 67 x 50 = 36-38, 67 x 51 = 37-13, 67 x 52 = 37-80, 67 x 53 = 38-55, 67 x 54 = 39-30, 67 x 55 = 40-5, 67 x 56 = 40-72, 67 x 57 = 41-47, 67 x 58 = 42-22, 67 x 59 = 42-89, 67 x 60 = 43-64, 67 x 61 = 44-39, 67 x 62 = 45-14, 67 x 63 = 45-81, 67 x 64 = 46-56, 67 x 65 = 47-31, 67 x 66 = 48-6, 67 x 67 = 48-73, 67 x 68 = 49-48, 67 x 69 = 50-23, 67 x 70 = 50-90, 67 x 71 = 51-65, 67 x 72 = 52-40, 67 x 73 = 53-15, 67 x 74 = 53-82, 67 x 75 = 54-57, 67 x 76 = 55-32, 67 x 77 = 56-7, 67 x 78 = 56-74, 67 x 79 = 57-49, 67 x 80 = 58-24, 67 x 81 = 58-91, 67 x 82 = 59-66, 67 x 83 = 60-41, 67 x 84 = 61-16, 67 x 85 = 61-83, 67 x 86 = 62-58, 67 x 87 = 63-33, 67 x 88 = 64-8, 67 x 89 = 64-75, 67 x 90 = 65-50, 67 x 91 = 66-25, 
68 x 1 = 0-68, 68 x 2 = 1-44, 68 x 3 = 2-20, 68 x 4 = 2-88, 68 x 5 = 3-64, 68 x 6 = 4-40, 68 x 7 = 5-16, 68 x 8 = 5-84, 68 x 9 = 6-60, 68 x 10 = 7-36, 68 x 11 = 8-12, 68 x 12 = 8-80, 68 x 13 = 9-56, 68 x 14 = 10-32, 68 x 15 = 11-8, 68 x 16 = 11-76, 68 x 17 = 12-52, 68 x 18 = 13-28, 68 x 19 = 14-4, 68 x 20 = 14-72, 68 x 21 = 15-48, 68 x 22 = 16-24, 68 x 23 = 17-0, 68 x 24 = 17-68, 68 x 25 = 18-44, 68 x 26 = 19-20, 68 x 27 = 19-88, 68 x 28 = 20-64, 68 x 29 = 21-40, 68 x 30 = 22-16, 68 x 31 = 22-84, 68 x 32 = 23-60, 68 x 33 = 24-36, 68 x 34 = 25-12, 68 x 35 = 25-80, 68 x 36 = 26-56, 68 x 37 = 27-32, 68 x 38 = 28-8, 68 x 39 = 28-76, 68 x 40 = 29-52, 68 x 41 = 30-28, 68 x 42 = 31-4, 68 x 43 = 31-72, 68 x 44 = 32-48, 68 x 45 = 33-24, 68 x 46 = 34-0, 68 x 47 = 34-68, 68 x 48 = 35-44, 68 x 49 = 36-20, 68 x 50 = 36-88, 68 x 51 = 37-64, 68 x 52 = 38-40, 68 x 53 = 39-16, 68 x 54 = 39-84, 68 x 55 = 40-60, 68 x 56 = 41-36, 68 x 57 = 42-12, 68 x 58 = 42-80, 68 x 59 = 43-56, 68 x 60 = 44-32, 68 x 61 = 45-8, 68 x 62 = 45-76, 68 x 63 = 46-52, 68 x 64 = 47-28, 68 x 65 = 48-4, 68 x 66 = 48-72, 68 x 67 = 49-48, 68 x 68 = 50-24, 68 x 69 = 51-0, 68 x 70 = 51-68, 68 x 71 = 52-44, 68 x 72 = 53-20, 68 x 73 = 53-88, 68 x 74 = 54-64, 68 x 75 = 55-40, 68 x 76 = 56-16, 68 x 77 = 56-84, 68 x 78 = 57-60, 68 x 79 = 58-36, 68 x 80 = 59-12, 68 x 81 = 59-80, 68 x 82 = 60-56, 68 x 83 = 61-32, 68 x 84 = 62-8, 68 x 85 = 62-76, 68 x 86 = 63-52, 68 x 87 = 64-28, 68 x 88 = 65-4, 68 x 89 = 65-72, 68 x 90 = 66-48, 68 x 91 = 67-24, 
69 x 1 = 0-69, 69 x 2 = 1-46, 69 x 3 = 2-23, 69 x 4 = 3-0, 69 x 5 = 3-69, 69 x 6 = 4-46, 69 x 7 = 5-23, 69 x 8 = 6-0, 69 x 9 = 6-69, 69 x 10 = 7-46, 69 x 11 = 8-23, 69 x 12 = 9-0, 69 x 13 = 9-69, 69 x 14 = 10-46, 69 x 15 = 11-23, 69 x 16 = 12-0, 69 x 17 = 12-69, 69 x 18 = 13-46, 69 x 19 = 14-23, 69 x 20 = 15-0, 69 x 21 = 15-69, 69 x 22 = 16-46, 69 x 23 = 17-23, 69 x 24 = 18-0, 69 x 25 = 18-69, 69 x 26 = 19-46, 69 x 27 = 20-23, 69 x 28 = 21-0, 69 x 29 = 21-69, 69 x 30 = 22-46, 69 x 31 = 23-23, 69 x 32 = 24-0, 69 x 33 = 24-69, 69 x 34 = 25-46, 69 x 35 = 26-23, 69 x 36 = 27-0, 69 x 37 = 27-69, 69 x 38 = 28-46, 69 x 39 = 29-23, 69 x 40 = 30-0, 69 x 41 = 30-69, 69 x 42 = 31-46, 69 x 43 = 32-23, 69 x 44 = 33-0, 69 x 45 = 33-69, 69 x 46 = 34-46, 69 x 47 = 35-23, 69 x 48 = 36-0, 69 x 49 = 36-69, 69 x 50 = 37-46, 69 x 51 = 38-23, 69 x 52 = 39-0, 69 x 53 = 39-69, 69 x 54 = 40-46, 69 x 55 = 41-23, 69 x 56 = 42-0, 69 x 57 = 42-69, 69 x 58 = 43-46, 69 x 59 = 44-23, 69 x 60 = 45-0, 69 x 61 = 45-69, 69 x 62 = 46-46, 69 x 63 = 47-23, 69 x 64 = 48-0, 69 x 65 = 48-69, 69 x 66 = 49-46, 69 x 67 = 50-23, 69 x 68 = 51-0, 69 x 69 = 51-69, 69 x 70 = 52-46, 69 x 71 = 53-23, 69 x 72 = 54-0, 69 x 73 = 54-69, 69 x 74 = 55-46, 69 x 75 = 56-23, 69 x 76 = 57-0, 69 x 77 = 57-69, 69 x 78 = 58-46, 69 x 79 = 59-23, 69 x 80 = 60-0, 69 x 81 = 60-69, 69 x 82 = 61-46, 69 x 83 = 62-23, 69 x 84 = 63-0, 69 x 85 = 63-69, 69 x 86 = 64-46, 69 x 87 = 65-23, 69 x 88 = 66-0, 69 x 89 = 66-69, 69 x 90 = 67-46, 69 x 91 = 68-23, 
70 x 1 = 0-70, 70 x 2 = 1-48, 70 x 3 = 2-26, 70 x 4 = 3-4, 70 x 5 = 3-74, 70 x 6 = 4-52, 70 x 7 = 5-30, 70 x 8 = 6-8, 70 x 9 = 6-78, 70 x 10 = 7-56, 70 x 11 = 8-34, 70 x 12 = 9-12, 70 x 13 = 9-82, 70 x 14 = 10-60, 70 x 15 = 11-38, 70 x 16 = 12-16, 70 x 17 = 12-86, 70 x 18 = 13-64, 70 x 19 = 14-42, 70 x 20 = 15-20, 70 x 21 = 15-90, 70 x 22 = 16-68, 70 x 23 = 17-46, 70 x 24 = 18-24, 70 x 25 = 19-2, 70 x 26 = 19-72, 70 x 27 = 20-50, 70 x 28 = 21-28, 70 x 29 = 22-6, 70 x 30 = 22-76, 70 x 31 = 23-54, 70 x 32 = 24-32, 70 x 33 = 25-10, 70 x 34 = 25-80, 70 x 35 = 26-58, 70 x 36 = 27-36, 70 x 37 = 28-14, 70 x 38 = 28-84, 70 x 39 = 29-62, 70 x 40 = 30-40, 70 x 41 = 31-18, 70 x 42 = 31-88, 70 x 43 = 32-66, 70 x 44 = 33-44, 70 x 45 = 34-22, 70 x 46 = 35-0, 70 x 47 = 35-70, 70 x 48 = 36-48, 70 x 49 = 37-26, 70 x 50 = 38-4, 70 x 51 = 38-74, 70 x 52 = 39-52, 70 x 53 = 40-30, 70 x 54 = 41-8, 70 x 55 = 41-78, 70 x 56 = 42-56, 70 x 57 = 43-34, 70 x 58 = 44-12, 70 x 59 = 44-82, 70 x 60 = 45-60, 70 x 61 = 46-38, 70 x 62 = 47-16, 70 x 63 = 47-86, 70 x 64 = 48-64, 70 x 65 = 49-42, 70 x 66 = 50-20, 70 x 67 = 50-90, 70 x 68 = 51-68, 70 x 69 = 52-46, 70 x 70 = 53-24, 70 x 71 = 54-2, 70 x 72 = 54-72, 70 x 73 = 55-50, 70 x 74 = 56-28, 70 x 75 = 57-6, 70 x 76 = 57-76, 70 x 77 = 58-54, 70 x 78 = 59-32, 70 x 79 = 60-10, 70 x 80 = 60-80, 70 x 81 = 61-58, 70 x 82 = 62-36, 70 x 83 = 63-14, 70 x 84 = 63-84, 70 x 85 = 64-62, 70 x 86 = 65-40, 70 x 87 = 66-18, 70 x 88 = 66-88, 70 x 89 = 67-66, 70 x 90 = 68-44, 70 x 91 = 69-22, 
71 x 1 = 0-71, 71 x 2 = 1-50, 71 x 3 = 2-29, 71 x 4 = 3-8, 71 x 5 = 3-79, 71 x 6 = 4-58, 71 x 7 = 5-37, 71 x 8 = 6-16, 71 x 9 = 6-87, 71 x 10 = 7-66, 71 x 11 = 8-45, 71 x 12 = 9-24, 71 x 13 = 10-3, 71 x 14 = 10-74, 71 x 15 = 11-53, 71 x 16 = 12-32, 71 x 17 = 13-11, 71 x 18 = 13-82, 71 x 19 = 14-61, 71 x 20 = 15-40, 71 x 21 = 16-19, 71 x 22 = 16-90, 71 x 23 = 17-69, 71 x 24 = 18-48, 71 x 25 = 19-27, 71 x 26 = 20-6, 71 x 27 = 20-77, 71 x 28 = 21-56, 71 x 29 = 22-35, 71 x 30 = 23-14, 71 x 31 = 23-85, 71 x 32 = 24-64, 71 x 33 = 25-43, 71 x 34 = 26-22, 71 x 35 = 27-1, 71 x 36 = 27-72, 71 x 37 = 28-51, 71 x 38 = 29-30, 71 x 39 = 30-9, 71 x 40 = 30-80, 71 x 41 = 31-59, 71 x 42 = 32-38, 71 x 43 = 33-17, 71 x 44 = 33-88, 71 x 45 = 34-67, 71 x 46 = 35-46, 71 x 47 = 36-25, 71 x 48 = 37-4, 71 x 49 = 37-75, 71 x 50 = 38-54, 71 x 51 = 39-33, 71 x 52 = 40-12, 71 x 53 = 40-83, 71 x 54 = 41-62, 71 x 55 = 42-41, 71 x 56 = 43-20, 71 x 57 = 43-91, 71 x 58 = 44-70, 71 x 59 = 45-49, 71 x 60 = 46-28, 71 x 61 = 47-7, 71 x 62 = 47-78, 71 x 63 = 48-57, 71 x 64 = 49-36, 71 x 65 = 50-15, 71 x 66 = 50-86, 71 x 67 = 51-65, 71 x 68 = 52-44, 71 x 69 = 53-23, 71 x 70 = 54-2, 71 x 71 = 54-73, 71 x 72 = 55-52, 71 x 73 = 56-31, 71 x 74 = 57-10, 71 x 75 = 57-81, 71 x 76 = 58-60, 71 x 77 = 59-39, 71 x 78 = 60-18, 71 x 79 = 60-89, 71 x 80 = 61-68, 71 x 81 = 62-47, 71 x 82 = 63-26, 71 x 83 = 64-5, 71 x 84 = 64-76, 71 x 85 = 65-55, 71 x 86 = 66-34, 71 x 87 = 67-13, 71 x 88 = 67-84, 71 x 89 = 68-63, 71 x 90 = 69-42, 71 x 91 = 70-21, 
72 x 1 = 0-72, 72 x 2 = 1-52, 72 x 3 = 2-32, 72 x 4 = 3-12, 72 x 5 = 3-84, 72 x 6 = 4-64, 72 x 7 = 5-44, 72 x 8 = 6-24, 72 x 9 = 7-4, 72 x 10 = 7-76, 72 x 11 = 8-56, 72 x 12 = 9-36, 72 x 13 = 10-16, 72 x 14 = 10-88, 72 x 15 = 11-68, 72 x 16 = 12-48, 72 x 17 = 13-28, 72 x 18 = 14-8, 72 x 19 = 14-80, 72 x 20 = 15-60, 72 x 21 = 16-40, 72 x 22 = 17-20, 72 x 23 = 18-0, 72 x 24 = 18-72, 72 x 25 = 19-52, 72 x 26 = 20-32, 72 x 27 = 21-12, 72 x 28 = 21-84, 72 x 29 = 22-64, 72 x 30 = 23-44, 72 x 31 = 24-24, 72 x 32 = 25-4, 72 x 33 = 25-76, 72 x 34 = 26-56, 72 x 35 = 27-36, 72 x 36 = 28-16, 72 x 37 = 28-88, 72 x 38 = 29-68, 72 x 39 = 30-48, 72 x 40 = 31-28, 72 x 41 = 32-8, 72 x 42 = 32-80, 72 x 43 = 33-60, 72 x 44 = 34-40, 72 x 45 = 35-20, 72 x 46 = 36-0, 72 x 47 = 36-72, 72 x 48 = 37-52, 72 x 49 = 38-32, 72 x 50 = 39-12, 72 x 51 = 39-84, 72 x 52 = 40-64, 72 x 53 = 41-44, 72 x 54 = 42-24, 72 x 55 = 43-4, 72 x 56 = 43-76, 72 x 57 = 44-56, 72 x 58 = 45-36, 72 x 59 = 46-16, 72 x 60 = 46-88, 72 x 61 = 47-68, 72 x 62 = 48-48, 72 x 63 = 49-28, 72 x 64 = 50-8, 72 x 65 = 50-80, 72 x 66 = 51-60, 72 x 67 = 52-40, 72 x 68 = 53-20, 72 x 69 = 54-0, 72 x 70 = 54-72, 72 x 71 = 55-52, 72 x 72 = 56-32, 72 x 73 = 57-12, 72 x 74 = 57-84, 72 x 75 = 58-64, 72 x 76 = 59-44, 72 x 77 = 60-24, 72 x 78 = 61-4, 72 x 79 = 61-76, 72 x 80 = 62-56, 72 x 81 = 63-36, 72 x 82 = 64-16, 72 x 83 = 64-88, 72 x 84 = 65-68, 72 x 85 = 66-48, 72 x 86 = 67-28, 72 x 87 = 68-8, 72 x 88 = 68-80, 72 x 89 = 69-60, 72 x 90 = 70-40, 72 x 91 = 71-20, 
73 x 1 = 0-73, 73 x 2 = 1-54, 73 x 3 = 2-35, 73 x 4 = 3-16, 73 x 5 = 3-89, 73 x 6 = 4-70, 73 x 7 = 5-51, 73 x 8 = 6-32, 73 x 9 = 7-13, 73 x 10 = 7-86, 73 x 11 = 8-67, 73 x 12 = 9-48, 73 x 13 = 10-29, 73 x 14 = 11-10, 73 x 15 = 11-83, 73 x 16 = 12-64, 73 x 17 = 13-45, 73 x 18 = 14-26, 73 x 19 = 15-7, 73 x 20 = 15-80, 73 x 21 = 16-61, 73 x 22 = 17-42, 73 x 23 = 18-23, 73 x 24 = 19-4, 73 x 25 = 19-77, 73 x 26 = 20-58, 73 x 27 = 21-39, 73 x 28 = 22-20, 73 x 29 = 23-1, 73 x 30 = 23-74, 73 x 31 = 24-55, 73 x 32 = 25-36, 73 x 33 = 26-17, 73 x 34 = 26-90, 73 x 35 = 27-71, 73 x 36 = 28-52, 73 x 37 = 29-33, 73 x 38 = 30-14, 73 x 39 = 30-87, 73 x 40 = 31-68, 73 x 41 = 32-49, 73 x 42 = 33-30, 73 x 43 = 34-11, 73 x 44 = 34-84, 73 x 45 = 35-65, 73 x 46 = 36-46, 73 x 47 = 37-27, 73 x 48 = 38-8, 73 x 49 = 38-81, 73 x 50 = 39-62, 73 x 51 = 40-43, 73 x 52 = 41-24, 73 x 53 = 42-5, 73 x 54 = 42-78, 73 x 55 = 43-59, 73 x 56 = 44-40, 73 x 57 = 45-21, 73 x 58 = 46-2, 73 x 59 = 46-75, 73 x 60 = 47-56, 73 x 61 = 48-37, 73 x 62 = 49-18, 73 x 63 = 49-91, 73 x 64 = 50-72, 73 x 65 = 51-53, 73 x 66 = 52-34, 73 x 67 = 53-15, 73 x 68 = 53-88, 73 x 69 = 54-69, 73 x 70 = 55-50, 73 x 71 = 56-31, 73 x 72 = 57-12, 73 x 73 = 57-85, 73 x 74 = 58-66, 73 x 75 = 59-47, 73 x 76 = 60-28, 73 x 77 = 61-9, 73 x 78 = 61-82, 73 x 79 = 62-63, 73 x 80 = 63-44, 73 x 81 = 64-25, 73 x 82 = 65-6, 73 x 83 = 65-79, 73 x 84 = 66-60, 73 x 85 = 67-41, 73 x 86 = 68-22, 73 x 87 = 69-3, 73 x 88 = 69-76, 73 x 89 = 70-57, 73 x 90 = 71-38, 73 x 91 = 72-19, 
74 x 1 = 0-74, 74 x 2 = 1-56, 74 x 3 = 2-38, 74 x 4 = 3-20, 74 x 5 = 4-2, 74 x 6 = 4-76, 74 x 7 = 5-58, 74 x 8 = 6-40, 74 x 9 = 7-22, 74 x 10 = 8-4, 74 x 11 = 8-78, 74 x 12 = 9-60, 74 x 13 = 10-42, 74 x 14 = 11-24, 74 x 15 = 12-6, 74 x 16 = 12-80, 74 x 17 = 13-62, 74 x 18 = 14-44, 74 x 19 = 15-26, 74 x 20 = 16-8, 74 x 21 = 16-82, 74 x 22 = 17-64, 74 x 23 = 18-46, 74 x 24 = 19-28, 74 x 25 = 20-10, 74 x 26 = 20-84, 74 x 27 = 21-66, 74 x 28 = 22-48, 74 x 29 = 23-30, 74 x 30 = 24-12, 74 x 31 = 24-86, 74 x 32 = 25-68, 74 x 33 = 26-50, 74 x 34 = 27-32, 74 x 35 = 28-14, 74 x 36 = 28-88, 74 x 37 = 29-70, 74 x 38 = 30-52, 74 x 39 = 31-34, 74 x 40 = 32-16, 74 x 41 = 32-90, 74 x 42 = 33-72, 74 x 43 = 34-54, 74 x 44 = 35-36, 74 x 45 = 36-18, 74 x 46 = 37-0, 74 x 47 = 37-74, 74 x 48 = 38-56, 74 x 49 = 39-38, 74 x 50 = 40-20, 74 x 51 = 41-2, 74 x 52 = 41-76, 74 x 53 = 42-58, 74 x 54 = 43-40, 74 x 55 = 44-22, 74 x 56 = 45-4, 74 x 57 = 45-78, 74 x 58 = 46-60, 74 x 59 = 47-42, 74 x 60 = 48-24, 74 x 61 = 49-6, 74 x 62 = 49-80, 74 x 63 = 50-62, 74 x 64 = 51-44, 74 x 65 = 52-26, 74 x 66 = 53-8, 74 x 67 = 53-82, 74 x 68 = 54-64, 74 x 69 = 55-46, 74 x 70 = 56-28, 74 x 71 = 57-10, 74 x 72 = 57-84, 74 x 73 = 58-66, 74 x 74 = 59-48, 74 x 75 = 60-30, 74 x 76 = 61-12, 74 x 77 = 61-86, 74 x 78 = 62-68, 74 x 79 = 63-50, 74 x 80 = 64-32, 74 x 81 = 65-14, 74 x 82 = 65-88, 74 x 83 = 66-70, 74 x 84 = 67-52, 74 x 85 = 68-34, 74 x 86 = 69-16, 74 x 87 = 69-90, 74 x 88 = 70-72, 74 x 89 = 71-54, 74 x 90 = 72-36, 74 x 91 = 73-18, 
75 x 1 = 0-75, 75 x 2 = 1-58, 75 x 3 = 2-41, 75 x 4 = 3-24, 75 x 5 = 4-7, 75 x 6 = 4-82, 75 x 7 = 5-65, 75 x 8 = 6-48, 75 x 9 = 7-31, 75 x 10 = 8-14, 75 x 11 = 8-89, 75 x 12 = 9-72, 75 x 13 = 10-55, 75 x 14 = 11-38, 75 x 15 = 12-21, 75 x 16 = 13-4, 75 x 17 = 13-79, 75 x 18 = 14-62, 75 x 19 = 15-45, 75 x 20 = 16-28, 75 x 21 = 17-11, 75 x 22 = 17-86, 75 x 23 = 18-69, 75 x 24 = 19-52, 75 x 25 = 20-35, 75 x 26 = 21-18, 75 x 27 = 22-1, 75 x 28 = 22-76, 75 x 29 = 23-59, 75 x 30 = 24-42, 75 x 31 = 25-25, 75 x 32 = 26-8, 75 x 33 = 26-83, 75 x 34 = 27-66, 75 x 35 = 28-49, 75 x 36 = 29-32, 75 x 37 = 30-15, 75 x 38 = 30-90, 75 x 39 = 31-73, 75 x 40 = 32-56, 75 x 41 = 33-39, 75 x 42 = 34-22, 75 x 43 = 35-5, 75 x 44 = 35-80, 75 x 45 = 36-63, 75 x 46 = 37-46, 75 x 47 = 38-29, 75 x 48 = 39-12, 75 x 49 = 39-87, 75 x 50 = 40-70, 75 x 51 = 41-53, 75 x 52 = 42-36, 75 x 53 = 43-19, 75 x 54 = 44-2, 75 x 55 = 44-77, 75 x 56 = 45-60, 75 x 57 = 46-43, 75 x 58 = 47-26, 75 x 59 = 48-9, 75 x 60 = 48-84, 75 x 61 = 49-67, 75 x 62 = 50-50, 75 x 63 = 51-33, 75 x 64 = 52-16, 75 x 65 = 52-91, 75 x 66 = 53-74, 75 x 67 = 54-57, 75 x 68 = 55-40, 75 x 69 = 56-23, 75 x 70 = 57-6, 75 x 71 = 57-81, 75 x 72 = 58-64, 75 x 73 = 59-47, 75 x 74 = 60-30, 75 x 75 = 61-13, 75 x 76 = 61-88, 75 x 77 = 62-71, 75 x 78 = 63-54, 75 x 79 = 64-37, 75 x 80 = 65-20, 75 x 81 = 66-3, 75 x 82 = 66-78, 75 x 83 = 67-61, 75 x 84 = 68-44, 75 x 85 = 69-27, 75 x 86 = 70-10, 75 x 87 = 70-85, 75 x 88 = 71-68, 75 x 89 = 72-51, 75 x 90 = 73-34, 75 x 91 = 74-17, 
76 x 1 = 0-76, 76 x 2 = 1-60, 76 x 3 = 2-44, 76 x 4 = 3-28, 76 x 5 = 4-12, 76 x 6 = 4-88, 76 x 7 = 5-72, 76 x 8 = 6-56, 76 x 9 = 7-40, 76 x 10 = 8-24, 76 x 11 = 9-8, 76 x 12 = 9-84, 76 x 13 = 10-68, 76 x 14 = 11-52, 76 x 15 = 12-36, 76 x 16 = 13-20, 76 x 17 = 14-4, 76 x 18 = 14-80, 76 x 19 = 15-64, 76 x 20 = 16-48, 76 x 21 = 17-32, 76 x 22 = 18-16, 76 x 23 = 19-0, 76 x 24 = 19-76, 76 x 25 = 20-60, 76 x 26 = 21-44, 76 x 27 = 22-28, 76 x 28 = 23-12, 76 x 29 = 23-88, 76 x 30 = 24-72, 76 x 31 = 25-56, 76 x 32 = 26-40, 76 x 33 = 27-24, 76 x 34 = 28-8, 76 x 35 = 28-84, 76 x 36 = 29-68, 76 x 37 = 30-52, 76 x 38 = 31-36, 76 x 39 = 32-20, 76 x 40 = 33-4, 76 x 41 = 33-80, 76 x 42 = 34-64, 76 x 43 = 35-48, 76 x 44 = 36-32, 76 x 45 = 37-16, 76 x 46 = 38-0, 76 x 47 = 38-76, 76 x 48 = 39-60, 76 x 49 = 40-44, 76 x 50 = 41-28, 76 x 51 = 42-12, 76 x 52 = 42-88, 76 x 53 = 43-72, 76 x 54 = 44-56, 76 x 55 = 45-40, 76 x 56 = 46-24, 76 x 57 = 47-8, 76 x 58 = 47-84, 76 x 59 = 48-68, 76 x 60 = 49-52, 76 x 61 = 50-36, 76 x 62 = 51-20, 76 x 63 = 52-4, 76 x 64 = 52-80, 76 x 65 = 53-64, 76 x 66 = 54-48, 76 x 67 = 55-32, 76 x 68 = 56-16, 76 x 69 = 57-0, 76 x 70 = 57-76, 76 x 71 = 58-60, 76 x 72 = 59-44, 76 x 73 = 60-28, 76 x 74 = 61-12, 76 x 75 = 61-88, 76 x 76 = 62-72, 76 x 77 = 63-56, 76 x 78 = 64-40, 76 x 79 = 65-24, 76 x 80 = 66-8, 76 x 81 = 66-84, 76 x 82 = 67-68, 76 x 83 = 68-52, 76 x 84 = 69-36, 76 x 85 = 70-20, 76 x 86 = 71-4, 76 x 87 = 71-80, 76 x 88 = 72-64, 76 x 89 = 73-48, 76 x 90 = 74-32, 76 x 91 = 75-16, 
