0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-21, 0-51 x 0-3 = 1-72, 0-51 x 0-4 = 2-42, 0-51 x 0-5 = 3-12, 0-51 x 0-6 = 3-63, 0-51 x 0-7 = 4-33, 0-51 x 0-8 = 5-3, 0-51 x 0-9 = 5-54, 0-51 x 0-10 = 6-24, 0-51 x 0-11 = 6-75, 0-51 x 0-12 = 7-45, 0-51 x 0-13 = 8-15, 0-51 x 0-14 = 8-66, 0-51 x 0-15 = 9-36, 0-51 x 0-16 = 10-6, 0-51 x 0-17 = 10-57, 0-51 x 0-18 = 11-27, 0-51 x 0-19 = 11-78, 0-51 x 0-20 = 12-48, 0-51 x 0-21 = 13-18, 0-51 x 0-22 = 13-69, 0-51 x 0-23 = 14-39, 0-51 x 0-24 = 15-9, 0-51 x 0-25 = 15-60, 0-51 x 0-26 = 16-30, 0-51 x 0-27 = 17-0, 0-51 x 0-28 = 17-51, 0-51 x 0-29 = 18-21, 0-51 x 0-30 = 18-72, 0-51 x 0-31 = 19-42, 0-51 x 0-32 = 20-12, 0-51 x 0-33 = 20-63, 0-51 x 0-34 = 21-33, 0-51 x 0-35 = 22-3, 0-51 x 0-36 = 22-54, 0-51 x 0-37 = 23-24, 0-51 x 0-38 = 23-75, 0-51 x 0-39 = 24-45, 0-51 x 0-40 = 25-15, 0-51 x 0-41 = 25-66, 0-51 x 0-42 = 26-36, 0-51 x 0-43 = 27-6, 0-51 x 0-44 = 27-57, 0-51 x 0-45 = 28-27, 0-51 x 0-46 = 28-78, 0-51 x 0-47 = 29-48, 0-51 x 0-48 = 30-18, 0-51 x 0-49 = 30-69, 0-51 x 0-50 = 31-39, 0-51 x 0-51 = 32-9, 0-51 x 0-52 = 32-60, 0-51 x 0-53 = 33-30, 0-51 x 0-54 = 34-0, 0-51 x 0-55 = 34-51, 0-51 x 0-56 = 35-21, 0-51 x 0-57 = 35-72, 0-51 x 0-58 = 36-42, 0-51 x 0-59 = 37-12, 0-51 x 0-60 = 37-63, 0-51 x 0-61 = 38-33, 0-51 x 0-62 = 39-3, 0-51 x 0-63 = 39-54, 0-51 x 0-64 = 40-24, 0-51 x 0-65 = 40-75, 0-51 x 0-66 = 41-45, 0-51 x 0-67 = 42-15, 0-51 x 0-68 = 42-66, 0-51 x 0-69 = 43-36, 0-51 x 0-70 = 44-6, 0-51 x 0-71 = 44-57, 0-51 x 0-72 = 45-27, 0-51 x 0-73 = 45-78, 0-51 x 0-74 = 46-48, 0-51 x 0-75 = 47-18, 0-51 x 0-76 = 47-69, 0-51 x 0-77 = 48-39, 0-51 x 0-78 = 49-9, 0-51 x 0-79 = 49-60, 0-51 x 0-80 = 50-30, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-23, 0-52 x 0-3 = 1-75, 0-52 x 0-4 = 2-46, 0-52 x 0-5 = 3-17, 0-52 x 0-6 = 3-69, 0-52 x 0-7 = 4-40, 0-52 x 0-8 = 5-11, 0-52 x 0-9 = 5-63, 0-52 x 0-10 = 6-34, 0-52 x 0-11 = 7-5, 0-52 x 0-12 = 7-57, 0-52 x 0-13 = 8-28, 0-52 x 0-14 = 8-80, 0-52 x 0-15 = 9-51, 0-52 x 0-16 = 10-22, 0-52 x 0-17 = 10-74, 0-52 x 0-18 = 11-45, 0-52 x 0-19 = 12-16, 0-52 x 0-20 = 12-68, 0-52 x 0-21 = 13-39, 0-52 x 0-22 = 14-10, 0-52 x 0-23 = 14-62, 0-52 x 0-24 = 15-33, 0-52 x 0-25 = 16-4, 0-52 x 0-26 = 16-56, 0-52 x 0-27 = 17-27, 0-52 x 0-28 = 17-79, 0-52 x 0-29 = 18-50, 0-52 x 0-30 = 19-21, 0-52 x 0-31 = 19-73, 0-52 x 0-32 = 20-44, 0-52 x 0-33 = 21-15, 0-52 x 0-34 = 21-67, 0-52 x 0-35 = 22-38, 0-52 x 0-36 = 23-9, 0-52 x 0-37 = 23-61, 0-52 x 0-38 = 24-32, 0-52 x 0-39 = 25-3, 0-52 x 0-40 = 25-55, 0-52 x 0-41 = 26-26, 0-52 x 0-42 = 26-78, 0-52 x 0-43 = 27-49, 0-52 x 0-44 = 28-20, 0-52 x 0-45 = 28-72, 0-52 x 0-46 = 29-43, 0-52 x 0-47 = 30-14, 0-52 x 0-48 = 30-66, 0-52 x 0-49 = 31-37, 0-52 x 0-50 = 32-8, 0-52 x 0-51 = 32-60, 0-52 x 0-52 = 33-31, 0-52 x 0-53 = 34-2, 0-52 x 0-54 = 34-54, 0-52 x 0-55 = 35-25, 0-52 x 0-56 = 35-77, 0-52 x 0-57 = 36-48, 0-52 x 0-58 = 37-19, 0-52 x 0-59 = 37-71, 0-52 x 0-60 = 38-42, 0-52 x 0-61 = 39-13, 0-52 x 0-62 = 39-65, 0-52 x 0-63 = 40-36, 0-52 x 0-64 = 41-7, 0-52 x 0-65 = 41-59, 0-52 x 0-66 = 42-30, 0-52 x 0-67 = 43-1, 0-52 x 0-68 = 43-53, 0-52 x 0-69 = 44-24, 0-52 x 0-70 = 44-76, 0-52 x 0-71 = 45-47, 0-52 x 0-72 = 46-18, 0-52 x 0-73 = 46-70, 0-52 x 0-74 = 47-41, 0-52 x 0-75 = 48-12, 0-52 x 0-76 = 48-64, 0-52 x 0-77 = 49-35, 0-52 x 0-78 = 50-6, 0-52 x 0-79 = 50-58, 0-52 x 0-80 = 51-29, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-25, 0-53 x 0-3 = 1-78, 0-53 x 0-4 = 2-50, 0-53 x 0-5 = 3-22, 0-53 x 0-6 = 3-75, 0-53 x 0-7 = 4-47, 0-53 x 0-8 = 5-19, 0-53 x 0-9 = 5-72, 0-53 x 0-10 = 6-44, 0-53 x 0-11 = 7-16, 0-53 x 0-12 = 7-69, 0-53 x 0-13 = 8-41, 0-53 x 0-14 = 9-13, 0-53 x 0-15 = 9-66, 0-53 x 0-16 = 10-38, 0-53 x 0-17 = 11-10, 0-53 x 0-18 = 11-63, 0-53 x 0-19 = 12-35, 0-53 x 0-20 = 13-7, 0-53 x 0-21 = 13-60, 0-53 x 0-22 = 14-32, 0-53 x 0-23 = 15-4, 0-53 x 0-24 = 15-57, 0-53 x 0-25 = 16-29, 0-53 x 0-26 = 17-1, 0-53 x 0-27 = 17-54, 0-53 x 0-28 = 18-26, 0-53 x 0-29 = 18-79, 0-53 x 0-30 = 19-51, 0-53 x 0-31 = 20-23, 0-53 x 0-32 = 20-76, 0-53 x 0-33 = 21-48, 0-53 x 0-34 = 22-20, 0-53 x 0-35 = 22-73, 0-53 x 0-36 = 23-45, 0-53 x 0-37 = 24-17, 0-53 x 0-38 = 24-70, 0-53 x 0-39 = 25-42, 0-53 x 0-40 = 26-14, 0-53 x 0-41 = 26-67, 0-53 x 0-42 = 27-39, 0-53 x 0-43 = 28-11, 0-53 x 0-44 = 28-64, 0-53 x 0-45 = 29-36, 0-53 x 0-46 = 30-8, 0-53 x 0-47 = 30-61, 0-53 x 0-48 = 31-33, 0-53 x 0-49 = 32-5, 0-53 x 0-50 = 32-58, 0-53 x 0-51 = 33-30, 0-53 x 0-52 = 34-2, 0-53 x 0-53 = 34-55, 0-53 x 0-54 = 35-27, 0-53 x 0-55 = 35-80, 0-53 x 0-56 = 36-52, 0-53 x 0-57 = 37-24, 0-53 x 0-58 = 37-77, 0-53 x 0-59 = 38-49, 0-53 x 0-60 = 39-21, 0-53 x 0-61 = 39-74, 0-53 x 0-62 = 40-46, 0-53 x 0-63 = 41-18, 0-53 x 0-64 = 41-71, 0-53 x 0-65 = 42-43, 0-53 x 0-66 = 43-15, 0-53 x 0-67 = 43-68, 0-53 x 0-68 = 44-40, 0-53 x 0-69 = 45-12, 0-53 x 0-70 = 45-65, 0-53 x 0-71 = 46-37, 0-53 x 0-72 = 47-9, 0-53 x 0-73 = 47-62, 0-53 x 0-74 = 48-34, 0-53 x 0-75 = 49-6, 0-53 x 0-76 = 49-59, 0-53 x 0-77 = 50-31, 0-53 x 0-78 = 51-3, 0-53 x 0-79 = 51-56, 0-53 x 0-80 = 52-28, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-27, 0-54 x 0-3 = 2-0, 0-54 x 0-4 = 2-54, 0-54 x 0-5 = 3-27, 0-54 x 0-6 = 4-0, 0-54 x 0-7 = 4-54, 0-54 x 0-8 = 5-27, 0-54 x 0-9 = 6-0, 0-54 x 0-10 = 6-54, 0-54 x 0-11 = 7-27, 0-54 x 0-12 = 8-0, 0-54 x 0-13 = 8-54, 0-54 x 0-14 = 9-27, 0-54 x 0-15 = 10-0, 0-54 x 0-16 = 10-54, 0-54 x 0-17 = 11-27, 0-54 x 0-18 = 12-0, 0-54 x 0-19 = 12-54, 0-54 x 0-20 = 13-27, 0-54 x 0-21 = 14-0, 0-54 x 0-22 = 14-54, 0-54 x 0-23 = 15-27, 0-54 x 0-24 = 16-0, 0-54 x 0-25 = 16-54, 0-54 x 0-26 = 17-27, 0-54 x 0-27 = 18-0, 0-54 x 0-28 = 18-54, 0-54 x 0-29 = 19-27, 0-54 x 0-30 = 20-0, 0-54 x 0-31 = 20-54, 0-54 x 0-32 = 21-27, 0-54 x 0-33 = 22-0, 0-54 x 0-34 = 22-54, 0-54 x 0-35 = 23-27, 0-54 x 0-36 = 24-0, 0-54 x 0-37 = 24-54, 0-54 x 0-38 = 25-27, 0-54 x 0-39 = 26-0, 0-54 x 0-40 = 26-54, 0-54 x 0-41 = 27-27, 0-54 x 0-42 = 28-0, 0-54 x 0-43 = 28-54, 0-54 x 0-44 = 29-27, 0-54 x 0-45 = 30-0, 0-54 x 0-46 = 30-54, 0-54 x 0-47 = 31-27, 0-54 x 0-48 = 32-0, 0-54 x 0-49 = 32-54, 0-54 x 0-50 = 33-27, 0-54 x 0-51 = 34-0, 0-54 x 0-52 = 34-54, 0-54 x 0-53 = 35-27, 0-54 x 0-54 = 36-0, 0-54 x 0-55 = 36-54, 0-54 x 0-56 = 37-27, 0-54 x 0-57 = 38-0, 0-54 x 0-58 = 38-54, 0-54 x 0-59 = 39-27, 0-54 x 0-60 = 40-0, 0-54 x 0-61 = 40-54, 0-54 x 0-62 = 41-27, 0-54 x 0-63 = 42-0, 0-54 x 0-64 = 42-54, 0-54 x 0-65 = 43-27, 0-54 x 0-66 = 44-0, 0-54 x 0-67 = 44-54, 0-54 x 0-68 = 45-27, 0-54 x 0-69 = 46-0, 0-54 x 0-70 = 46-54, 0-54 x 0-71 = 47-27, 0-54 x 0-72 = 48-0, 0-54 x 0-73 = 48-54, 0-54 x 0-74 = 49-27, 0-54 x 0-75 = 50-0, 0-54 x 0-76 = 50-54, 0-54 x 0-77 = 51-27, 0-54 x 0-78 = 52-0, 0-54 x 0-79 = 52-54, 0-54 x 0-80 = 53-27, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-29, 0-55 x 0-3 = 2-3, 0-55 x 0-4 = 2-58, 0-55 x 0-5 = 3-32, 0-55 x 0-6 = 4-6, 0-55 x 0-7 = 4-61, 0-55 x 0-8 = 5-35, 0-55 x 0-9 = 6-9, 0-55 x 0-10 = 6-64, 0-55 x 0-11 = 7-38, 0-55 x 0-12 = 8-12, 0-55 x 0-13 = 8-67, 0-55 x 0-14 = 9-41, 0-55 x 0-15 = 10-15, 0-55 x 0-16 = 10-70, 0-55 x 0-17 = 11-44, 0-55 x 0-18 = 12-18, 0-55 x 0-19 = 12-73, 0-55 x 0-20 = 13-47, 0-55 x 0-21 = 14-21, 0-55 x 0-22 = 14-76, 0-55 x 0-23 = 15-50, 0-55 x 0-24 = 16-24, 0-55 x 0-25 = 16-79, 0-55 x 0-26 = 17-53, 0-55 x 0-27 = 18-27, 0-55 x 0-28 = 19-1, 0-55 x 0-29 = 19-56, 0-55 x 0-30 = 20-30, 0-55 x 0-31 = 21-4, 0-55 x 0-32 = 21-59, 0-55 x 0-33 = 22-33, 0-55 x 0-34 = 23-7, 0-55 x 0-35 = 23-62, 0-55 x 0-36 = 24-36, 0-55 x 0-37 = 25-10, 0-55 x 0-38 = 25-65, 0-55 x 0-39 = 26-39, 0-55 x 0-40 = 27-13, 0-55 x 0-41 = 27-68, 0-55 x 0-42 = 28-42, 0-55 x 0-43 = 29-16, 0-55 x 0-44 = 29-71, 0-55 x 0-45 = 30-45, 0-55 x 0-46 = 31-19, 0-55 x 0-47 = 31-74, 0-55 x 0-48 = 32-48, 0-55 x 0-49 = 33-22, 0-55 x 0-50 = 33-77, 0-55 x 0-51 = 34-51, 0-55 x 0-52 = 35-25, 0-55 x 0-53 = 35-80, 0-55 x 0-54 = 36-54, 0-55 x 0-55 = 37-28, 0-55 x 0-56 = 38-2, 0-55 x 0-57 = 38-57, 0-55 x 0-58 = 39-31, 0-55 x 0-59 = 40-5, 0-55 x 0-60 = 40-60, 0-55 x 0-61 = 41-34, 0-55 x 0-62 = 42-8, 0-55 x 0-63 = 42-63, 0-55 x 0-64 = 43-37, 0-55 x 0-65 = 44-11, 0-55 x 0-66 = 44-66, 0-55 x 0-67 = 45-40, 0-55 x 0-68 = 46-14, 0-55 x 0-69 = 46-69, 0-55 x 0-70 = 47-43, 0-55 x 0-71 = 48-17, 0-55 x 0-72 = 48-72, 0-55 x 0-73 = 49-46, 0-55 x 0-74 = 50-20, 0-55 x 0-75 = 50-75, 0-55 x 0-76 = 51-49, 0-55 x 0-77 = 52-23, 0-55 x 0-78 = 52-78, 0-55 x 0-79 = 53-52, 0-55 x 0-80 = 54-26, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-31, 0-56 x 0-3 = 2-6, 0-56 x 0-4 = 2-62, 0-56 x 0-5 = 3-37, 0-56 x 0-6 = 4-12, 0-56 x 0-7 = 4-68, 0-56 x 0-8 = 5-43, 0-56 x 0-9 = 6-18, 0-56 x 0-10 = 6-74, 0-56 x 0-11 = 7-49, 0-56 x 0-12 = 8-24, 0-56 x 0-13 = 8-80, 0-56 x 0-14 = 9-55, 0-56 x 0-15 = 10-30, 0-56 x 0-16 = 11-5, 0-56 x 0-17 = 11-61, 0-56 x 0-18 = 12-36, 0-56 x 0-19 = 13-11, 0-56 x 0-20 = 13-67, 0-56 x 0-21 = 14-42, 0-56 x 0-22 = 15-17, 0-56 x 0-23 = 15-73, 0-56 x 0-24 = 16-48, 0-56 x 0-25 = 17-23, 0-56 x 0-26 = 17-79, 0-56 x 0-27 = 18-54, 0-56 x 0-28 = 19-29, 0-56 x 0-29 = 20-4, 0-56 x 0-30 = 20-60, 0-56 x 0-31 = 21-35, 0-56 x 0-32 = 22-10, 0-56 x 0-33 = 22-66, 0-56 x 0-34 = 23-41, 0-56 x 0-35 = 24-16, 0-56 x 0-36 = 24-72, 0-56 x 0-37 = 25-47, 0-56 x 0-38 = 26-22, 0-56 x 0-39 = 26-78, 0-56 x 0-40 = 27-53, 0-56 x 0-41 = 28-28, 0-56 x 0-42 = 29-3, 0-56 x 0-43 = 29-59, 0-56 x 0-44 = 30-34, 0-56 x 0-45 = 31-9, 0-56 x 0-46 = 31-65, 0-56 x 0-47 = 32-40, 0-56 x 0-48 = 33-15, 0-56 x 0-49 = 33-71, 0-56 x 0-50 = 34-46, 0-56 x 0-51 = 35-21, 0-56 x 0-52 = 35-77, 0-56 x 0-53 = 36-52, 0-56 x 0-54 = 37-27, 0-56 x 0-55 = 38-2, 0-56 x 0-56 = 38-58, 0-56 x 0-57 = 39-33, 0-56 x 0-58 = 40-8, 0-56 x 0-59 = 40-64, 0-56 x 0-60 = 41-39, 0-56 x 0-61 = 42-14, 0-56 x 0-62 = 42-70, 0-56 x 0-63 = 43-45, 0-56 x 0-64 = 44-20, 0-56 x 0-65 = 44-76, 0-56 x 0-66 = 45-51, 0-56 x 0-67 = 46-26, 0-56 x 0-68 = 47-1, 0-56 x 0-69 = 47-57, 0-56 x 0-70 = 48-32, 0-56 x 0-71 = 49-7, 0-56 x 0-72 = 49-63, 0-56 x 0-73 = 50-38, 0-56 x 0-74 = 51-13, 0-56 x 0-75 = 51-69, 0-56 x 0-76 = 52-44, 0-56 x 0-77 = 53-19, 0-56 x 0-78 = 53-75, 0-56 x 0-79 = 54-50, 0-56 x 0-80 = 55-25, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-33, 0-57 x 0-3 = 2-9, 0-57 x 0-4 = 2-66, 0-57 x 0-5 = 3-42, 0-57 x 0-6 = 4-18, 0-57 x 0-7 = 4-75, 0-57 x 0-8 = 5-51, 0-57 x 0-9 = 6-27, 0-57 x 0-10 = 7-3, 0-57 x 0-11 = 7-60, 0-57 x 0-12 = 8-36, 0-57 x 0-13 = 9-12, 0-57 x 0-14 = 9-69, 0-57 x 0-15 = 10-45, 0-57 x 0-16 = 11-21, 0-57 x 0-17 = 11-78, 0-57 x 0-18 = 12-54, 0-57 x 0-19 = 13-30, 0-57 x 0-20 = 14-6, 0-57 x 0-21 = 14-63, 0-57 x 0-22 = 15-39, 0-57 x 0-23 = 16-15, 0-57 x 0-24 = 16-72, 0-57 x 0-25 = 17-48, 0-57 x 0-26 = 18-24, 0-57 x 0-27 = 19-0, 0-57 x 0-28 = 19-57, 0-57 x 0-29 = 20-33, 0-57 x 0-30 = 21-9, 0-57 x 0-31 = 21-66, 0-57 x 0-32 = 22-42, 0-57 x 0-33 = 23-18, 0-57 x 0-34 = 23-75, 0-57 x 0-35 = 24-51, 0-57 x 0-36 = 25-27, 0-57 x 0-37 = 26-3, 0-57 x 0-38 = 26-60, 0-57 x 0-39 = 27-36, 0-57 x 0-40 = 28-12, 0-57 x 0-41 = 28-69, 0-57 x 0-42 = 29-45, 0-57 x 0-43 = 30-21, 0-57 x 0-44 = 30-78, 0-57 x 0-45 = 31-54, 0-57 x 0-46 = 32-30, 0-57 x 0-47 = 33-6, 0-57 x 0-48 = 33-63, 0-57 x 0-49 = 34-39, 0-57 x 0-50 = 35-15, 0-57 x 0-51 = 35-72, 0-57 x 0-52 = 36-48, 0-57 x 0-53 = 37-24, 0-57 x 0-54 = 38-0, 0-57 x 0-55 = 38-57, 0-57 x 0-56 = 39-33, 0-57 x 0-57 = 40-9, 0-57 x 0-58 = 40-66, 0-57 x 0-59 = 41-42, 0-57 x 0-60 = 42-18, 0-57 x 0-61 = 42-75, 0-57 x 0-62 = 43-51, 0-57 x 0-63 = 44-27, 0-57 x 0-64 = 45-3, 0-57 x 0-65 = 45-60, 0-57 x 0-66 = 46-36, 0-57 x 0-67 = 47-12, 0-57 x 0-68 = 47-69, 0-57 x 0-69 = 48-45, 0-57 x 0-70 = 49-21, 0-57 x 0-71 = 49-78, 0-57 x 0-72 = 50-54, 0-57 x 0-73 = 51-30, 0-57 x 0-74 = 52-6, 0-57 x 0-75 = 52-63, 0-57 x 0-76 = 53-39, 0-57 x 0-77 = 54-15, 0-57 x 0-78 = 54-72, 0-57 x 0-79 = 55-48, 0-57 x 0-80 = 56-24, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-35, 0-58 x 0-3 = 2-12, 0-58 x 0-4 = 2-70, 0-58 x 0-5 = 3-47, 0-58 x 0-6 = 4-24, 0-58 x 0-7 = 5-1, 0-58 x 0-8 = 5-59, 0-58 x 0-9 = 6-36, 0-58 x 0-10 = 7-13, 0-58 x 0-11 = 7-71, 0-58 x 0-12 = 8-48, 0-58 x 0-13 = 9-25, 0-58 x 0-14 = 10-2, 0-58 x 0-15 = 10-60, 0-58 x 0-16 = 11-37, 0-58 x 0-17 = 12-14, 0-58 x 0-18 = 12-72, 0-58 x 0-19 = 13-49, 0-58 x 0-20 = 14-26, 0-58 x 0-21 = 15-3, 0-58 x 0-22 = 15-61, 0-58 x 0-23 = 16-38, 0-58 x 0-24 = 17-15, 0-58 x 0-25 = 17-73, 0-58 x 0-26 = 18-50, 0-58 x 0-27 = 19-27, 0-58 x 0-28 = 20-4, 0-58 x 0-29 = 20-62, 0-58 x 0-30 = 21-39, 0-58 x 0-31 = 22-16, 0-58 x 0-32 = 22-74, 0-58 x 0-33 = 23-51, 0-58 x 0-34 = 24-28, 0-58 x 0-35 = 25-5, 0-58 x 0-36 = 25-63, 0-58 x 0-37 = 26-40, 0-58 x 0-38 = 27-17, 0-58 x 0-39 = 27-75, 0-58 x 0-40 = 28-52, 0-58 x 0-41 = 29-29, 0-58 x 0-42 = 30-6, 0-58 x 0-43 = 30-64, 0-58 x 0-44 = 31-41, 0-58 x 0-45 = 32-18, 0-58 x 0-46 = 32-76, 0-58 x 0-47 = 33-53, 0-58 x 0-48 = 34-30, 0-58 x 0-49 = 35-7, 0-58 x 0-50 = 35-65, 0-58 x 0-51 = 36-42, 0-58 x 0-52 = 37-19, 0-58 x 0-53 = 37-77, 0-58 x 0-54 = 38-54, 0-58 x 0-55 = 39-31, 0-58 x 0-56 = 40-8, 0-58 x 0-57 = 40-66, 0-58 x 0-58 = 41-43, 0-58 x 0-59 = 42-20, 0-58 x 0-60 = 42-78, 0-58 x 0-61 = 43-55, 0-58 x 0-62 = 44-32, 0-58 x 0-63 = 45-9, 0-58 x 0-64 = 45-67, 0-58 x 0-65 = 46-44, 0-58 x 0-66 = 47-21, 0-58 x 0-67 = 47-79, 0-58 x 0-68 = 48-56, 0-58 x 0-69 = 49-33, 0-58 x 0-70 = 50-10, 0-58 x 0-71 = 50-68, 0-58 x 0-72 = 51-45, 0-58 x 0-73 = 52-22, 0-58 x 0-74 = 52-80, 0-58 x 0-75 = 53-57, 0-58 x 0-76 = 54-34, 0-58 x 0-77 = 55-11, 0-58 x 0-78 = 55-69, 0-58 x 0-79 = 56-46, 0-58 x 0-80 = 57-23, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-37, 0-59 x 0-3 = 2-15, 0-59 x 0-4 = 2-74, 0-59 x 0-5 = 3-52, 0-59 x 0-6 = 4-30, 0-59 x 0-7 = 5-8, 0-59 x 0-8 = 5-67, 0-59 x 0-9 = 6-45, 0-59 x 0-10 = 7-23, 0-59 x 0-11 = 8-1, 0-59 x 0-12 = 8-60, 0-59 x 0-13 = 9-38, 0-59 x 0-14 = 10-16, 0-59 x 0-15 = 10-75, 0-59 x 0-16 = 11-53, 0-59 x 0-17 = 12-31, 0-59 x 0-18 = 13-9, 0-59 x 0-19 = 13-68, 0-59 x 0-20 = 14-46, 0-59 x 0-21 = 15-24, 0-59 x 0-22 = 16-2, 0-59 x 0-23 = 16-61, 0-59 x 0-24 = 17-39, 0-59 x 0-25 = 18-17, 0-59 x 0-26 = 18-76, 0-59 x 0-27 = 19-54, 0-59 x 0-28 = 20-32, 0-59 x 0-29 = 21-10, 0-59 x 0-30 = 21-69, 0-59 x 0-31 = 22-47, 0-59 x 0-32 = 23-25, 0-59 x 0-33 = 24-3, 0-59 x 0-34 = 24-62, 0-59 x 0-35 = 25-40, 0-59 x 0-36 = 26-18, 0-59 x 0-37 = 26-77, 0-59 x 0-38 = 27-55, 0-59 x 0-39 = 28-33, 0-59 x 0-40 = 29-11, 0-59 x 0-41 = 29-70, 0-59 x 0-42 = 30-48, 0-59 x 0-43 = 31-26, 0-59 x 0-44 = 32-4, 0-59 x 0-45 = 32-63, 0-59 x 0-46 = 33-41, 0-59 x 0-47 = 34-19, 0-59 x 0-48 = 34-78, 0-59 x 0-49 = 35-56, 0-59 x 0-50 = 36-34, 0-59 x 0-51 = 37-12, 0-59 x 0-52 = 37-71, 0-59 x 0-53 = 38-49, 0-59 x 0-54 = 39-27, 0-59 x 0-55 = 40-5, 0-59 x 0-56 = 40-64, 0-59 x 0-57 = 41-42, 0-59 x 0-58 = 42-20, 0-59 x 0-59 = 42-79, 0-59 x 0-60 = 43-57, 0-59 x 0-61 = 44-35, 0-59 x 0-62 = 45-13, 0-59 x 0-63 = 45-72, 0-59 x 0-64 = 46-50, 0-59 x 0-65 = 47-28, 0-59 x 0-66 = 48-6, 0-59 x 0-67 = 48-65, 0-59 x 0-68 = 49-43, 0-59 x 0-69 = 50-21, 0-59 x 0-70 = 50-80, 0-59 x 0-71 = 51-58, 0-59 x 0-72 = 52-36, 0-59 x 0-73 = 53-14, 0-59 x 0-74 = 53-73, 0-59 x 0-75 = 54-51, 0-59 x 0-76 = 55-29, 0-59 x 0-77 = 56-7, 0-59 x 0-78 = 56-66, 0-59 x 0-79 = 57-44, 0-59 x 0-80 = 58-22, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-39, 0-60 x 0-3 = 2-18, 0-60 x 0-4 = 2-78, 0-60 x 0-5 = 3-57, 0-60 x 0-6 = 4-36, 0-60 x 0-7 = 5-15, 0-60 x 0-8 = 5-75, 0-60 x 0-9 = 6-54, 0-60 x 0-10 = 7-33, 0-60 x 0-11 = 8-12, 0-60 x 0-12 = 8-72, 0-60 x 0-13 = 9-51, 0-60 x 0-14 = 10-30, 0-60 x 0-15 = 11-9, 0-60 x 0-16 = 11-69, 0-60 x 0-17 = 12-48, 0-60 x 0-18 = 13-27, 0-60 x 0-19 = 14-6, 0-60 x 0-20 = 14-66, 0-60 x 0-21 = 15-45, 0-60 x 0-22 = 16-24, 0-60 x 0-23 = 17-3, 0-60 x 0-24 = 17-63, 0-60 x 0-25 = 18-42, 0-60 x 0-26 = 19-21, 0-60 x 0-27 = 20-0, 0-60 x 0-28 = 20-60, 0-60 x 0-29 = 21-39, 0-60 x 0-30 = 22-18, 0-60 x 0-31 = 22-78, 0-60 x 0-32 = 23-57, 0-60 x 0-33 = 24-36, 0-60 x 0-34 = 25-15, 0-60 x 0-35 = 25-75, 0-60 x 0-36 = 26-54, 0-60 x 0-37 = 27-33, 0-60 x 0-38 = 28-12, 0-60 x 0-39 = 28-72, 0-60 x 0-40 = 29-51, 0-60 x 0-41 = 30-30, 0-60 x 0-42 = 31-9, 0-60 x 0-43 = 31-69, 0-60 x 0-44 = 32-48, 0-60 x 0-45 = 33-27, 0-60 x 0-46 = 34-6, 0-60 x 0-47 = 34-66, 0-60 x 0-48 = 35-45, 0-60 x 0-49 = 36-24, 0-60 x 0-50 = 37-3, 0-60 x 0-51 = 37-63, 0-60 x 0-52 = 38-42, 0-60 x 0-53 = 39-21, 0-60 x 0-54 = 40-0, 0-60 x 0-55 = 40-60, 0-60 x 0-56 = 41-39, 0-60 x 0-57 = 42-18, 0-60 x 0-58 = 42-78, 0-60 x 0-59 = 43-57, 0-60 x 0-60 = 44-36, 0-60 x 0-61 = 45-15, 0-60 x 0-62 = 45-75, 0-60 x 0-63 = 46-54, 0-60 x 0-64 = 47-33, 0-60 x 0-65 = 48-12, 0-60 x 0-66 = 48-72, 0-60 x 0-67 = 49-51, 0-60 x 0-68 = 50-30, 0-60 x 0-69 = 51-9, 0-60 x 0-70 = 51-69, 0-60 x 0-71 = 52-48, 0-60 x 0-72 = 53-27, 0-60 x 0-73 = 54-6, 0-60 x 0-74 = 54-66, 0-60 x 0-75 = 55-45, 0-60 x 0-76 = 56-24, 0-60 x 0-77 = 57-3, 0-60 x 0-78 = 57-63, 0-60 x 0-79 = 58-42, 0-60 x 0-80 = 59-21, 
