93 x 1 = 0-93, 93 x 2 = 1-78, 93 x 3 = 2-63, 93 x 4 = 3-48, 93 x 5 = 4-33, 93 x 6 = 5-18, 93 x 7 = 6-3, 93 x 8 = 6-96, 93 x 9 = 7-81, 93 x 10 = 8-66, 93 x 11 = 9-51, 93 x 12 = 10-36, 93 x 13 = 11-21, 93 x 14 = 12-6, 93 x 15 = 12-99, 93 x 16 = 13-84, 93 x 17 = 14-69, 93 x 18 = 15-54, 93 x 19 = 16-39, 93 x 20 = 17-24, 93 x 21 = 18-9, 93 x 22 = 18-102, 93 x 23 = 19-87, 93 x 24 = 20-72, 93 x 25 = 21-57, 93 x 26 = 22-42, 93 x 27 = 23-27, 93 x 28 = 24-12, 93 x 29 = 24-105, 93 x 30 = 25-90, 93 x 31 = 26-75, 93 x 32 = 27-60, 93 x 33 = 28-45, 93 x 34 = 29-30, 93 x 35 = 30-15, 93 x 36 = 31-0, 93 x 37 = 31-93, 93 x 38 = 32-78, 93 x 39 = 33-63, 93 x 40 = 34-48, 93 x 41 = 35-33, 93 x 42 = 36-18, 93 x 43 = 37-3, 93 x 44 = 37-96, 93 x 45 = 38-81, 93 x 46 = 39-66, 93 x 47 = 40-51, 93 x 48 = 41-36, 93 x 49 = 42-21, 93 x 50 = 43-6, 93 x 51 = 43-99, 93 x 52 = 44-84, 93 x 53 = 45-69, 93 x 54 = 46-54, 93 x 55 = 47-39, 93 x 56 = 48-24, 93 x 57 = 49-9, 93 x 58 = 49-102, 93 x 59 = 50-87, 93 x 60 = 51-72, 93 x 61 = 52-57, 93 x 62 = 53-42, 93 x 63 = 54-27, 93 x 64 = 55-12, 93 x 65 = 55-105, 93 x 66 = 56-90, 93 x 67 = 57-75, 93 x 68 = 58-60, 93 x 69 = 59-45, 93 x 70 = 60-30, 93 x 71 = 61-15, 93 x 72 = 62-0, 93 x 73 = 62-93, 93 x 74 = 63-78, 93 x 75 = 64-63, 93 x 76 = 65-48, 93 x 77 = 66-33, 93 x 78 = 67-18, 93 x 79 = 68-3, 93 x 80 = 68-96, 93 x 81 = 69-81, 93 x 82 = 70-66, 93 x 83 = 71-51, 93 x 84 = 72-36, 93 x 85 = 73-21, 93 x 86 = 74-6, 93 x 87 = 74-99, 93 x 88 = 75-84, 93 x 89 = 76-69, 93 x 90 = 77-54, 93 x 91 = 78-39, 93 x 92 = 79-24, 93 x 93 = 80-9, 93 x 94 = 80-102, 93 x 95 = 81-87, 93 x 96 = 82-72, 93 x 97 = 83-57, 93 x 98 = 84-42, 93 x 99 = 85-27, 93 x 100 = 86-12, 93 x 101 = 86-105, 93 x 102 = 87-90, 93 x 103 = 88-75, 93 x 104 = 89-60, 93 x 105 = 90-45, 93 x 106 = 91-30, 93 x 107 = 92-15, 
94 x 1 = 0-94, 94 x 2 = 1-80, 94 x 3 = 2-66, 94 x 4 = 3-52, 94 x 5 = 4-38, 94 x 6 = 5-24, 94 x 7 = 6-10, 94 x 8 = 6-104, 94 x 9 = 7-90, 94 x 10 = 8-76, 94 x 11 = 9-62, 94 x 12 = 10-48, 94 x 13 = 11-34, 94 x 14 = 12-20, 94 x 15 = 13-6, 94 x 16 = 13-100, 94 x 17 = 14-86, 94 x 18 = 15-72, 94 x 19 = 16-58, 94 x 20 = 17-44, 94 x 21 = 18-30, 94 x 22 = 19-16, 94 x 23 = 20-2, 94 x 24 = 20-96, 94 x 25 = 21-82, 94 x 26 = 22-68, 94 x 27 = 23-54, 94 x 28 = 24-40, 94 x 29 = 25-26, 94 x 30 = 26-12, 94 x 31 = 26-106, 94 x 32 = 27-92, 94 x 33 = 28-78, 94 x 34 = 29-64, 94 x 35 = 30-50, 94 x 36 = 31-36, 94 x 37 = 32-22, 94 x 38 = 33-8, 94 x 39 = 33-102, 94 x 40 = 34-88, 94 x 41 = 35-74, 94 x 42 = 36-60, 94 x 43 = 37-46, 94 x 44 = 38-32, 94 x 45 = 39-18, 94 x 46 = 40-4, 94 x 47 = 40-98, 94 x 48 = 41-84, 94 x 49 = 42-70, 94 x 50 = 43-56, 94 x 51 = 44-42, 94 x 52 = 45-28, 94 x 53 = 46-14, 94 x 54 = 47-0, 94 x 55 = 47-94, 94 x 56 = 48-80, 94 x 57 = 49-66, 94 x 58 = 50-52, 94 x 59 = 51-38, 94 x 60 = 52-24, 94 x 61 = 53-10, 94 x 62 = 53-104, 94 x 63 = 54-90, 94 x 64 = 55-76, 94 x 65 = 56-62, 94 x 66 = 57-48, 94 x 67 = 58-34, 94 x 68 = 59-20, 94 x 69 = 60-6, 94 x 70 = 60-100, 94 x 71 = 61-86, 94 x 72 = 62-72, 94 x 73 = 63-58, 94 x 74 = 64-44, 94 x 75 = 65-30, 94 x 76 = 66-16, 94 x 77 = 67-2, 94 x 78 = 67-96, 94 x 79 = 68-82, 94 x 80 = 69-68, 94 x 81 = 70-54, 94 x 82 = 71-40, 94 x 83 = 72-26, 94 x 84 = 73-12, 94 x 85 = 73-106, 94 x 86 = 74-92, 94 x 87 = 75-78, 94 x 88 = 76-64, 94 x 89 = 77-50, 94 x 90 = 78-36, 94 x 91 = 79-22, 94 x 92 = 80-8, 94 x 93 = 80-102, 94 x 94 = 81-88, 94 x 95 = 82-74, 94 x 96 = 83-60, 94 x 97 = 84-46, 94 x 98 = 85-32, 94 x 99 = 86-18, 94 x 100 = 87-4, 94 x 101 = 87-98, 94 x 102 = 88-84, 94 x 103 = 89-70, 94 x 104 = 90-56, 94 x 105 = 91-42, 94 x 106 = 92-28, 94 x 107 = 93-14, 
95 x 1 = 0-95, 95 x 2 = 1-82, 95 x 3 = 2-69, 95 x 4 = 3-56, 95 x 5 = 4-43, 95 x 6 = 5-30, 95 x 7 = 6-17, 95 x 8 = 7-4, 95 x 9 = 7-99, 95 x 10 = 8-86, 95 x 11 = 9-73, 95 x 12 = 10-60, 95 x 13 = 11-47, 95 x 14 = 12-34, 95 x 15 = 13-21, 95 x 16 = 14-8, 95 x 17 = 14-103, 95 x 18 = 15-90, 95 x 19 = 16-77, 95 x 20 = 17-64, 95 x 21 = 18-51, 95 x 22 = 19-38, 95 x 23 = 20-25, 95 x 24 = 21-12, 95 x 25 = 21-107, 95 x 26 = 22-94, 95 x 27 = 23-81, 95 x 28 = 24-68, 95 x 29 = 25-55, 95 x 30 = 26-42, 95 x 31 = 27-29, 95 x 32 = 28-16, 95 x 33 = 29-3, 95 x 34 = 29-98, 95 x 35 = 30-85, 95 x 36 = 31-72, 95 x 37 = 32-59, 95 x 38 = 33-46, 95 x 39 = 34-33, 95 x 40 = 35-20, 95 x 41 = 36-7, 95 x 42 = 36-102, 95 x 43 = 37-89, 95 x 44 = 38-76, 95 x 45 = 39-63, 95 x 46 = 40-50, 95 x 47 = 41-37, 95 x 48 = 42-24, 95 x 49 = 43-11, 95 x 50 = 43-106, 95 x 51 = 44-93, 95 x 52 = 45-80, 95 x 53 = 46-67, 95 x 54 = 47-54, 95 x 55 = 48-41, 95 x 56 = 49-28, 95 x 57 = 50-15, 95 x 58 = 51-2, 95 x 59 = 51-97, 95 x 60 = 52-84, 95 x 61 = 53-71, 95 x 62 = 54-58, 95 x 63 = 55-45, 95 x 64 = 56-32, 95 x 65 = 57-19, 95 x 66 = 58-6, 95 x 67 = 58-101, 95 x 68 = 59-88, 95 x 69 = 60-75, 95 x 70 = 61-62, 95 x 71 = 62-49, 95 x 72 = 63-36, 95 x 73 = 64-23, 95 x 74 = 65-10, 95 x 75 = 65-105, 95 x 76 = 66-92, 95 x 77 = 67-79, 95 x 78 = 68-66, 95 x 79 = 69-53, 95 x 80 = 70-40, 95 x 81 = 71-27, 95 x 82 = 72-14, 95 x 83 = 73-1, 95 x 84 = 73-96, 95 x 85 = 74-83, 95 x 86 = 75-70, 95 x 87 = 76-57, 95 x 88 = 77-44, 95 x 89 = 78-31, 95 x 90 = 79-18, 95 x 91 = 80-5, 95 x 92 = 80-100, 95 x 93 = 81-87, 95 x 94 = 82-74, 95 x 95 = 83-61, 95 x 96 = 84-48, 95 x 97 = 85-35, 95 x 98 = 86-22, 95 x 99 = 87-9, 95 x 100 = 87-104, 95 x 101 = 88-91, 95 x 102 = 89-78, 95 x 103 = 90-65, 95 x 104 = 91-52, 95 x 105 = 92-39, 95 x 106 = 93-26, 95 x 107 = 94-13, 
96 x 1 = 0-96, 96 x 2 = 1-84, 96 x 3 = 2-72, 96 x 4 = 3-60, 96 x 5 = 4-48, 96 x 6 = 5-36, 96 x 7 = 6-24, 96 x 8 = 7-12, 96 x 9 = 8-0, 96 x 10 = 8-96, 96 x 11 = 9-84, 96 x 12 = 10-72, 96 x 13 = 11-60, 96 x 14 = 12-48, 96 x 15 = 13-36, 96 x 16 = 14-24, 96 x 17 = 15-12, 96 x 18 = 16-0, 96 x 19 = 16-96, 96 x 20 = 17-84, 96 x 21 = 18-72, 96 x 22 = 19-60, 96 x 23 = 20-48, 96 x 24 = 21-36, 96 x 25 = 22-24, 96 x 26 = 23-12, 96 x 27 = 24-0, 96 x 28 = 24-96, 96 x 29 = 25-84, 96 x 30 = 26-72, 96 x 31 = 27-60, 96 x 32 = 28-48, 96 x 33 = 29-36, 96 x 34 = 30-24, 96 x 35 = 31-12, 96 x 36 = 32-0, 96 x 37 = 32-96, 96 x 38 = 33-84, 96 x 39 = 34-72, 96 x 40 = 35-60, 96 x 41 = 36-48, 96 x 42 = 37-36, 96 x 43 = 38-24, 96 x 44 = 39-12, 96 x 45 = 40-0, 96 x 46 = 40-96, 96 x 47 = 41-84, 96 x 48 = 42-72, 96 x 49 = 43-60, 96 x 50 = 44-48, 96 x 51 = 45-36, 96 x 52 = 46-24, 96 x 53 = 47-12, 96 x 54 = 48-0, 96 x 55 = 48-96, 96 x 56 = 49-84, 96 x 57 = 50-72, 96 x 58 = 51-60, 96 x 59 = 52-48, 96 x 60 = 53-36, 96 x 61 = 54-24, 96 x 62 = 55-12, 96 x 63 = 56-0, 96 x 64 = 56-96, 96 x 65 = 57-84, 96 x 66 = 58-72, 96 x 67 = 59-60, 96 x 68 = 60-48, 96 x 69 = 61-36, 96 x 70 = 62-24, 96 x 71 = 63-12, 96 x 72 = 64-0, 96 x 73 = 64-96, 96 x 74 = 65-84, 96 x 75 = 66-72, 96 x 76 = 67-60, 96 x 77 = 68-48, 96 x 78 = 69-36, 96 x 79 = 70-24, 96 x 80 = 71-12, 96 x 81 = 72-0, 96 x 82 = 72-96, 96 x 83 = 73-84, 96 x 84 = 74-72, 96 x 85 = 75-60, 96 x 86 = 76-48, 96 x 87 = 77-36, 96 x 88 = 78-24, 96 x 89 = 79-12, 96 x 90 = 80-0, 96 x 91 = 80-96, 96 x 92 = 81-84, 96 x 93 = 82-72, 96 x 94 = 83-60, 96 x 95 = 84-48, 96 x 96 = 85-36, 96 x 97 = 86-24, 96 x 98 = 87-12, 96 x 99 = 88-0, 96 x 100 = 88-96, 96 x 101 = 89-84, 96 x 102 = 90-72, 96 x 103 = 91-60, 96 x 104 = 92-48, 96 x 105 = 93-36, 96 x 106 = 94-24, 96 x 107 = 95-12, 
97 x 1 = 0-97, 97 x 2 = 1-86, 97 x 3 = 2-75, 97 x 4 = 3-64, 97 x 5 = 4-53, 97 x 6 = 5-42, 97 x 7 = 6-31, 97 x 8 = 7-20, 97 x 9 = 8-9, 97 x 10 = 8-106, 97 x 11 = 9-95, 97 x 12 = 10-84, 97 x 13 = 11-73, 97 x 14 = 12-62, 97 x 15 = 13-51, 97 x 16 = 14-40, 97 x 17 = 15-29, 97 x 18 = 16-18, 97 x 19 = 17-7, 97 x 20 = 17-104, 97 x 21 = 18-93, 97 x 22 = 19-82, 97 x 23 = 20-71, 97 x 24 = 21-60, 97 x 25 = 22-49, 97 x 26 = 23-38, 97 x 27 = 24-27, 97 x 28 = 25-16, 97 x 29 = 26-5, 97 x 30 = 26-102, 97 x 31 = 27-91, 97 x 32 = 28-80, 97 x 33 = 29-69, 97 x 34 = 30-58, 97 x 35 = 31-47, 97 x 36 = 32-36, 97 x 37 = 33-25, 97 x 38 = 34-14, 97 x 39 = 35-3, 97 x 40 = 35-100, 97 x 41 = 36-89, 97 x 42 = 37-78, 97 x 43 = 38-67, 97 x 44 = 39-56, 97 x 45 = 40-45, 97 x 46 = 41-34, 97 x 47 = 42-23, 97 x 48 = 43-12, 97 x 49 = 44-1, 97 x 50 = 44-98, 97 x 51 = 45-87, 97 x 52 = 46-76, 97 x 53 = 47-65, 97 x 54 = 48-54, 97 x 55 = 49-43, 97 x 56 = 50-32, 97 x 57 = 51-21, 97 x 58 = 52-10, 97 x 59 = 52-107, 97 x 60 = 53-96, 97 x 61 = 54-85, 97 x 62 = 55-74, 97 x 63 = 56-63, 97 x 64 = 57-52, 97 x 65 = 58-41, 97 x 66 = 59-30, 97 x 67 = 60-19, 97 x 68 = 61-8, 97 x 69 = 61-105, 97 x 70 = 62-94, 97 x 71 = 63-83, 97 x 72 = 64-72, 97 x 73 = 65-61, 97 x 74 = 66-50, 97 x 75 = 67-39, 97 x 76 = 68-28, 97 x 77 = 69-17, 97 x 78 = 70-6, 97 x 79 = 70-103, 97 x 80 = 71-92, 97 x 81 = 72-81, 97 x 82 = 73-70, 97 x 83 = 74-59, 97 x 84 = 75-48, 97 x 85 = 76-37, 97 x 86 = 77-26, 97 x 87 = 78-15, 97 x 88 = 79-4, 97 x 89 = 79-101, 97 x 90 = 80-90, 97 x 91 = 81-79, 97 x 92 = 82-68, 97 x 93 = 83-57, 97 x 94 = 84-46, 97 x 95 = 85-35, 97 x 96 = 86-24, 97 x 97 = 87-13, 97 x 98 = 88-2, 97 x 99 = 88-99, 97 x 100 = 89-88, 97 x 101 = 90-77, 97 x 102 = 91-66, 97 x 103 = 92-55, 97 x 104 = 93-44, 97 x 105 = 94-33, 97 x 106 = 95-22, 97 x 107 = 96-11, 
98 x 1 = 0-98, 98 x 2 = 1-88, 98 x 3 = 2-78, 98 x 4 = 3-68, 98 x 5 = 4-58, 98 x 6 = 5-48, 98 x 7 = 6-38, 98 x 8 = 7-28, 98 x 9 = 8-18, 98 x 10 = 9-8, 98 x 11 = 9-106, 98 x 12 = 10-96, 98 x 13 = 11-86, 98 x 14 = 12-76, 98 x 15 = 13-66, 98 x 16 = 14-56, 98 x 17 = 15-46, 98 x 18 = 16-36, 98 x 19 = 17-26, 98 x 20 = 18-16, 98 x 21 = 19-6, 98 x 22 = 19-104, 98 x 23 = 20-94, 98 x 24 = 21-84, 98 x 25 = 22-74, 98 x 26 = 23-64, 98 x 27 = 24-54, 98 x 28 = 25-44, 98 x 29 = 26-34, 98 x 30 = 27-24, 98 x 31 = 28-14, 98 x 32 = 29-4, 98 x 33 = 29-102, 98 x 34 = 30-92, 98 x 35 = 31-82, 98 x 36 = 32-72, 98 x 37 = 33-62, 98 x 38 = 34-52, 98 x 39 = 35-42, 98 x 40 = 36-32, 98 x 41 = 37-22, 98 x 42 = 38-12, 98 x 43 = 39-2, 98 x 44 = 39-100, 98 x 45 = 40-90, 98 x 46 = 41-80, 98 x 47 = 42-70, 98 x 48 = 43-60, 98 x 49 = 44-50, 98 x 50 = 45-40, 98 x 51 = 46-30, 98 x 52 = 47-20, 98 x 53 = 48-10, 98 x 54 = 49-0, 98 x 55 = 49-98, 98 x 56 = 50-88, 98 x 57 = 51-78, 98 x 58 = 52-68, 98 x 59 = 53-58, 98 x 60 = 54-48, 98 x 61 = 55-38, 98 x 62 = 56-28, 98 x 63 = 57-18, 98 x 64 = 58-8, 98 x 65 = 58-106, 98 x 66 = 59-96, 98 x 67 = 60-86, 98 x 68 = 61-76, 98 x 69 = 62-66, 98 x 70 = 63-56, 98 x 71 = 64-46, 98 x 72 = 65-36, 98 x 73 = 66-26, 98 x 74 = 67-16, 98 x 75 = 68-6, 98 x 76 = 68-104, 98 x 77 = 69-94, 98 x 78 = 70-84, 98 x 79 = 71-74, 98 x 80 = 72-64, 98 x 81 = 73-54, 98 x 82 = 74-44, 98 x 83 = 75-34, 98 x 84 = 76-24, 98 x 85 = 77-14, 98 x 86 = 78-4, 98 x 87 = 78-102, 98 x 88 = 79-92, 98 x 89 = 80-82, 98 x 90 = 81-72, 98 x 91 = 82-62, 98 x 92 = 83-52, 98 x 93 = 84-42, 98 x 94 = 85-32, 98 x 95 = 86-22, 98 x 96 = 87-12, 98 x 97 = 88-2, 98 x 98 = 88-100, 98 x 99 = 89-90, 98 x 100 = 90-80, 98 x 101 = 91-70, 98 x 102 = 92-60, 98 x 103 = 93-50, 98 x 104 = 94-40, 98 x 105 = 95-30, 98 x 106 = 96-20, 98 x 107 = 97-10, 
99 x 1 = 0-99, 99 x 2 = 1-90, 99 x 3 = 2-81, 99 x 4 = 3-72, 99 x 5 = 4-63, 99 x 6 = 5-54, 99 x 7 = 6-45, 99 x 8 = 7-36, 99 x 9 = 8-27, 99 x 10 = 9-18, 99 x 11 = 10-9, 99 x 12 = 11-0, 99 x 13 = 11-99, 99 x 14 = 12-90, 99 x 15 = 13-81, 99 x 16 = 14-72, 99 x 17 = 15-63, 99 x 18 = 16-54, 99 x 19 = 17-45, 99 x 20 = 18-36, 99 x 21 = 19-27, 99 x 22 = 20-18, 99 x 23 = 21-9, 99 x 24 = 22-0, 99 x 25 = 22-99, 99 x 26 = 23-90, 99 x 27 = 24-81, 99 x 28 = 25-72, 99 x 29 = 26-63, 99 x 30 = 27-54, 99 x 31 = 28-45, 99 x 32 = 29-36, 99 x 33 = 30-27, 99 x 34 = 31-18, 99 x 35 = 32-9, 99 x 36 = 33-0, 99 x 37 = 33-99, 99 x 38 = 34-90, 99 x 39 = 35-81, 99 x 40 = 36-72, 99 x 41 = 37-63, 99 x 42 = 38-54, 99 x 43 = 39-45, 99 x 44 = 40-36, 99 x 45 = 41-27, 99 x 46 = 42-18, 99 x 47 = 43-9, 99 x 48 = 44-0, 99 x 49 = 44-99, 99 x 50 = 45-90, 99 x 51 = 46-81, 99 x 52 = 47-72, 99 x 53 = 48-63, 99 x 54 = 49-54, 99 x 55 = 50-45, 99 x 56 = 51-36, 99 x 57 = 52-27, 99 x 58 = 53-18, 99 x 59 = 54-9, 99 x 60 = 55-0, 99 x 61 = 55-99, 99 x 62 = 56-90, 99 x 63 = 57-81, 99 x 64 = 58-72, 99 x 65 = 59-63, 99 x 66 = 60-54, 99 x 67 = 61-45, 99 x 68 = 62-36, 99 x 69 = 63-27, 99 x 70 = 64-18, 99 x 71 = 65-9, 99 x 72 = 66-0, 99 x 73 = 66-99, 99 x 74 = 67-90, 99 x 75 = 68-81, 99 x 76 = 69-72, 99 x 77 = 70-63, 99 x 78 = 71-54, 99 x 79 = 72-45, 99 x 80 = 73-36, 99 x 81 = 74-27, 99 x 82 = 75-18, 99 x 83 = 76-9, 99 x 84 = 77-0, 99 x 85 = 77-99, 99 x 86 = 78-90, 99 x 87 = 79-81, 99 x 88 = 80-72, 99 x 89 = 81-63, 99 x 90 = 82-54, 99 x 91 = 83-45, 99 x 92 = 84-36, 99 x 93 = 85-27, 99 x 94 = 86-18, 99 x 95 = 87-9, 99 x 96 = 88-0, 99 x 97 = 88-99, 99 x 98 = 89-90, 99 x 99 = 90-81, 99 x 100 = 91-72, 99 x 101 = 92-63, 99 x 102 = 93-54, 99 x 103 = 94-45, 99 x 104 = 95-36, 99 x 105 = 96-27, 99 x 106 = 97-18, 99 x 107 = 98-9, 
100 x 1 = 0-100, 100 x 2 = 1-92, 100 x 3 = 2-84, 100 x 4 = 3-76, 100 x 5 = 4-68, 100 x 6 = 5-60, 100 x 7 = 6-52, 100 x 8 = 7-44, 100 x 9 = 8-36, 100 x 10 = 9-28, 100 x 11 = 10-20, 100 x 12 = 11-12, 100 x 13 = 12-4, 100 x 14 = 12-104, 100 x 15 = 13-96, 100 x 16 = 14-88, 100 x 17 = 15-80, 100 x 18 = 16-72, 100 x 19 = 17-64, 100 x 20 = 18-56, 100 x 21 = 19-48, 100 x 22 = 20-40, 100 x 23 = 21-32, 100 x 24 = 22-24, 100 x 25 = 23-16, 100 x 26 = 24-8, 100 x 27 = 25-0, 100 x 28 = 25-100, 100 x 29 = 26-92, 100 x 30 = 27-84, 100 x 31 = 28-76, 100 x 32 = 29-68, 100 x 33 = 30-60, 100 x 34 = 31-52, 100 x 35 = 32-44, 100 x 36 = 33-36, 100 x 37 = 34-28, 100 x 38 = 35-20, 100 x 39 = 36-12, 100 x 40 = 37-4, 100 x 41 = 37-104, 100 x 42 = 38-96, 100 x 43 = 39-88, 100 x 44 = 40-80, 100 x 45 = 41-72, 100 x 46 = 42-64, 100 x 47 = 43-56, 100 x 48 = 44-48, 100 x 49 = 45-40, 100 x 50 = 46-32, 100 x 51 = 47-24, 100 x 52 = 48-16, 100 x 53 = 49-8, 100 x 54 = 50-0, 100 x 55 = 50-100, 100 x 56 = 51-92, 100 x 57 = 52-84, 100 x 58 = 53-76, 100 x 59 = 54-68, 100 x 60 = 55-60, 100 x 61 = 56-52, 100 x 62 = 57-44, 100 x 63 = 58-36, 100 x 64 = 59-28, 100 x 65 = 60-20, 100 x 66 = 61-12, 100 x 67 = 62-4, 100 x 68 = 62-104, 100 x 69 = 63-96, 100 x 70 = 64-88, 100 x 71 = 65-80, 100 x 72 = 66-72, 100 x 73 = 67-64, 100 x 74 = 68-56, 100 x 75 = 69-48, 100 x 76 = 70-40, 100 x 77 = 71-32, 100 x 78 = 72-24, 100 x 79 = 73-16, 100 x 80 = 74-8, 100 x 81 = 75-0, 100 x 82 = 75-100, 100 x 83 = 76-92, 100 x 84 = 77-84, 100 x 85 = 78-76, 100 x 86 = 79-68, 100 x 87 = 80-60, 100 x 88 = 81-52, 100 x 89 = 82-44, 100 x 90 = 83-36, 100 x 91 = 84-28, 100 x 92 = 85-20, 100 x 93 = 86-12, 100 x 94 = 87-4, 100 x 95 = 87-104, 100 x 96 = 88-96, 100 x 97 = 89-88, 100 x 98 = 90-80, 100 x 99 = 91-72, 100 x 100 = 92-64, 100 x 101 = 93-56, 100 x 102 = 94-48, 100 x 103 = 95-40, 100 x 104 = 96-32, 100 x 105 = 97-24, 100 x 106 = 98-16, 100 x 107 = 99-8, 
101 x 1 = 0-101, 101 x 2 = 1-94, 101 x 3 = 2-87, 101 x 4 = 3-80, 101 x 5 = 4-73, 101 x 6 = 5-66, 101 x 7 = 6-59, 101 x 8 = 7-52, 101 x 9 = 8-45, 101 x 10 = 9-38, 101 x 11 = 10-31, 101 x 12 = 11-24, 101 x 13 = 12-17, 101 x 14 = 13-10, 101 x 15 = 14-3, 101 x 16 = 14-104, 101 x 17 = 15-97, 101 x 18 = 16-90, 101 x 19 = 17-83, 101 x 20 = 18-76, 101 x 21 = 19-69, 101 x 22 = 20-62, 101 x 23 = 21-55, 101 x 24 = 22-48, 101 x 25 = 23-41, 101 x 26 = 24-34, 101 x 27 = 25-27, 101 x 28 = 26-20, 101 x 29 = 27-13, 101 x 30 = 28-6, 101 x 31 = 28-107, 101 x 32 = 29-100, 101 x 33 = 30-93, 101 x 34 = 31-86, 101 x 35 = 32-79, 101 x 36 = 33-72, 101 x 37 = 34-65, 101 x 38 = 35-58, 101 x 39 = 36-51, 101 x 40 = 37-44, 101 x 41 = 38-37, 101 x 42 = 39-30, 101 x 43 = 40-23, 101 x 44 = 41-16, 101 x 45 = 42-9, 101 x 46 = 43-2, 101 x 47 = 43-103, 101 x 48 = 44-96, 101 x 49 = 45-89, 101 x 50 = 46-82, 101 x 51 = 47-75, 101 x 52 = 48-68, 101 x 53 = 49-61, 101 x 54 = 50-54, 101 x 55 = 51-47, 101 x 56 = 52-40, 101 x 57 = 53-33, 101 x 58 = 54-26, 101 x 59 = 55-19, 101 x 60 = 56-12, 101 x 61 = 57-5, 101 x 62 = 57-106, 101 x 63 = 58-99, 101 x 64 = 59-92, 101 x 65 = 60-85, 101 x 66 = 61-78, 101 x 67 = 62-71, 101 x 68 = 63-64, 101 x 69 = 64-57, 101 x 70 = 65-50, 101 x 71 = 66-43, 101 x 72 = 67-36, 101 x 73 = 68-29, 101 x 74 = 69-22, 101 x 75 = 70-15, 101 x 76 = 71-8, 101 x 77 = 72-1, 101 x 78 = 72-102, 101 x 79 = 73-95, 101 x 80 = 74-88, 101 x 81 = 75-81, 101 x 82 = 76-74, 101 x 83 = 77-67, 101 x 84 = 78-60, 101 x 85 = 79-53, 101 x 86 = 80-46, 101 x 87 = 81-39, 101 x 88 = 82-32, 101 x 89 = 83-25, 101 x 90 = 84-18, 101 x 91 = 85-11, 101 x 92 = 86-4, 101 x 93 = 86-105, 101 x 94 = 87-98, 101 x 95 = 88-91, 101 x 96 = 89-84, 101 x 97 = 90-77, 101 x 98 = 91-70, 101 x 99 = 92-63, 101 x 100 = 93-56, 101 x 101 = 94-49, 101 x 102 = 95-42, 101 x 103 = 96-35, 101 x 104 = 97-28, 101 x 105 = 98-21, 101 x 106 = 99-14, 101 x 107 = 100-7, 
102 x 1 = 0-102, 102 x 2 = 1-96, 102 x 3 = 2-90, 102 x 4 = 3-84, 102 x 5 = 4-78, 102 x 6 = 5-72, 102 x 7 = 6-66, 102 x 8 = 7-60, 102 x 9 = 8-54, 102 x 10 = 9-48, 102 x 11 = 10-42, 102 x 12 = 11-36, 102 x 13 = 12-30, 102 x 14 = 13-24, 102 x 15 = 14-18, 102 x 16 = 15-12, 102 x 17 = 16-6, 102 x 18 = 17-0, 102 x 19 = 17-102, 102 x 20 = 18-96, 102 x 21 = 19-90, 102 x 22 = 20-84, 102 x 23 = 21-78, 102 x 24 = 22-72, 102 x 25 = 23-66, 102 x 26 = 24-60, 102 x 27 = 25-54, 102 x 28 = 26-48, 102 x 29 = 27-42, 102 x 30 = 28-36, 102 x 31 = 29-30, 102 x 32 = 30-24, 102 x 33 = 31-18, 102 x 34 = 32-12, 102 x 35 = 33-6, 102 x 36 = 34-0, 102 x 37 = 34-102, 102 x 38 = 35-96, 102 x 39 = 36-90, 102 x 40 = 37-84, 102 x 41 = 38-78, 102 x 42 = 39-72, 102 x 43 = 40-66, 102 x 44 = 41-60, 102 x 45 = 42-54, 102 x 46 = 43-48, 102 x 47 = 44-42, 102 x 48 = 45-36, 102 x 49 = 46-30, 102 x 50 = 47-24, 102 x 51 = 48-18, 102 x 52 = 49-12, 102 x 53 = 50-6, 102 x 54 = 51-0, 102 x 55 = 51-102, 102 x 56 = 52-96, 102 x 57 = 53-90, 102 x 58 = 54-84, 102 x 59 = 55-78, 102 x 60 = 56-72, 102 x 61 = 57-66, 102 x 62 = 58-60, 102 x 63 = 59-54, 102 x 64 = 60-48, 102 x 65 = 61-42, 102 x 66 = 62-36, 102 x 67 = 63-30, 102 x 68 = 64-24, 102 x 69 = 65-18, 102 x 70 = 66-12, 102 x 71 = 67-6, 102 x 72 = 68-0, 102 x 73 = 68-102, 102 x 74 = 69-96, 102 x 75 = 70-90, 102 x 76 = 71-84, 102 x 77 = 72-78, 102 x 78 = 73-72, 102 x 79 = 74-66, 102 x 80 = 75-60, 102 x 81 = 76-54, 102 x 82 = 77-48, 102 x 83 = 78-42, 102 x 84 = 79-36, 102 x 85 = 80-30, 102 x 86 = 81-24, 102 x 87 = 82-18, 102 x 88 = 83-12, 102 x 89 = 84-6, 102 x 90 = 85-0, 102 x 91 = 85-102, 102 x 92 = 86-96, 102 x 93 = 87-90, 102 x 94 = 88-84, 102 x 95 = 89-78, 102 x 96 = 90-72, 102 x 97 = 91-66, 102 x 98 = 92-60, 102 x 99 = 93-54, 102 x 100 = 94-48, 102 x 101 = 95-42, 102 x 102 = 96-36, 102 x 103 = 97-30, 102 x 104 = 98-24, 102 x 105 = 99-18, 102 x 106 = 100-12, 102 x 107 = 101-6, 
