71 x 1 = 0-71, 71 x 2 = 1-41, 71 x 3 = 2-11, 71 x 4 = 2-82, 71 x 5 = 3-52, 71 x 6 = 4-22, 71 x 7 = 4-93, 71 x 8 = 5-63, 71 x 9 = 6-33, 71 x 10 = 7-3, 71 x 11 = 7-74, 71 x 12 = 8-44, 71 x 13 = 9-14, 71 x 14 = 9-85, 71 x 15 = 10-55, 71 x 16 = 11-25, 71 x 17 = 11-96, 71 x 18 = 12-66, 71 x 19 = 13-36, 71 x 20 = 14-6, 71 x 21 = 14-77, 71 x 22 = 15-47, 71 x 23 = 16-17, 71 x 24 = 16-88, 71 x 25 = 17-58, 71 x 26 = 18-28, 71 x 27 = 18-99, 71 x 28 = 19-69, 71 x 29 = 20-39, 71 x 30 = 21-9, 71 x 31 = 21-80, 71 x 32 = 22-50, 71 x 33 = 23-20, 71 x 34 = 23-91, 71 x 35 = 24-61, 71 x 36 = 25-31, 71 x 37 = 26-1, 71 x 38 = 26-72, 71 x 39 = 27-42, 71 x 40 = 28-12, 71 x 41 = 28-83, 71 x 42 = 29-53, 71 x 43 = 30-23, 71 x 44 = 30-94, 71 x 45 = 31-64, 71 x 46 = 32-34, 71 x 47 = 33-4, 71 x 48 = 33-75, 71 x 49 = 34-45, 71 x 50 = 35-15, 71 x 51 = 35-86, 71 x 52 = 36-56, 71 x 53 = 37-26, 71 x 54 = 37-97, 71 x 55 = 38-67, 71 x 56 = 39-37, 71 x 57 = 40-7, 71 x 58 = 40-78, 71 x 59 = 41-48, 71 x 60 = 42-18, 71 x 61 = 42-89, 71 x 62 = 43-59, 71 x 63 = 44-29, 71 x 64 = 44-100, 71 x 65 = 45-70, 71 x 66 = 46-40, 71 x 67 = 47-10, 71 x 68 = 47-81, 71 x 69 = 48-51, 71 x 70 = 49-21, 71 x 71 = 49-92, 71 x 72 = 50-62, 71 x 73 = 51-32, 71 x 74 = 52-2, 71 x 75 = 52-73, 71 x 76 = 53-43, 71 x 77 = 54-13, 71 x 78 = 54-84, 71 x 79 = 55-54, 71 x 80 = 56-24, 71 x 81 = 56-95, 71 x 82 = 57-65, 71 x 83 = 58-35, 71 x 84 = 59-5, 71 x 85 = 59-76, 71 x 86 = 60-46, 71 x 87 = 61-16, 71 x 88 = 61-87, 71 x 89 = 62-57, 71 x 90 = 63-27, 71 x 91 = 63-98, 71 x 92 = 64-68, 71 x 93 = 65-38, 71 x 94 = 66-8, 71 x 95 = 66-79, 71 x 96 = 67-49, 71 x 97 = 68-19, 71 x 98 = 68-90, 71 x 99 = 69-60, 71 x 100 = 70-30, 
72 x 1 = 0-72, 72 x 2 = 1-43, 72 x 3 = 2-14, 72 x 4 = 2-86, 72 x 5 = 3-57, 72 x 6 = 4-28, 72 x 7 = 4-100, 72 x 8 = 5-71, 72 x 9 = 6-42, 72 x 10 = 7-13, 72 x 11 = 7-85, 72 x 12 = 8-56, 72 x 13 = 9-27, 72 x 14 = 9-99, 72 x 15 = 10-70, 72 x 16 = 11-41, 72 x 17 = 12-12, 72 x 18 = 12-84, 72 x 19 = 13-55, 72 x 20 = 14-26, 72 x 21 = 14-98, 72 x 22 = 15-69, 72 x 23 = 16-40, 72 x 24 = 17-11, 72 x 25 = 17-83, 72 x 26 = 18-54, 72 x 27 = 19-25, 72 x 28 = 19-97, 72 x 29 = 20-68, 72 x 30 = 21-39, 72 x 31 = 22-10, 72 x 32 = 22-82, 72 x 33 = 23-53, 72 x 34 = 24-24, 72 x 35 = 24-96, 72 x 36 = 25-67, 72 x 37 = 26-38, 72 x 38 = 27-9, 72 x 39 = 27-81, 72 x 40 = 28-52, 72 x 41 = 29-23, 72 x 42 = 29-95, 72 x 43 = 30-66, 72 x 44 = 31-37, 72 x 45 = 32-8, 72 x 46 = 32-80, 72 x 47 = 33-51, 72 x 48 = 34-22, 72 x 49 = 34-94, 72 x 50 = 35-65, 72 x 51 = 36-36, 72 x 52 = 37-7, 72 x 53 = 37-79, 72 x 54 = 38-50, 72 x 55 = 39-21, 72 x 56 = 39-93, 72 x 57 = 40-64, 72 x 58 = 41-35, 72 x 59 = 42-6, 72 x 60 = 42-78, 72 x 61 = 43-49, 72 x 62 = 44-20, 72 x 63 = 44-92, 72 x 64 = 45-63, 72 x 65 = 46-34, 72 x 66 = 47-5, 72 x 67 = 47-77, 72 x 68 = 48-48, 72 x 69 = 49-19, 72 x 70 = 49-91, 72 x 71 = 50-62, 72 x 72 = 51-33, 72 x 73 = 52-4, 72 x 74 = 52-76, 72 x 75 = 53-47, 72 x 76 = 54-18, 72 x 77 = 54-90, 72 x 78 = 55-61, 72 x 79 = 56-32, 72 x 80 = 57-3, 72 x 81 = 57-75, 72 x 82 = 58-46, 72 x 83 = 59-17, 72 x 84 = 59-89, 72 x 85 = 60-60, 72 x 86 = 61-31, 72 x 87 = 62-2, 72 x 88 = 62-74, 72 x 89 = 63-45, 72 x 90 = 64-16, 72 x 91 = 64-88, 72 x 92 = 65-59, 72 x 93 = 66-30, 72 x 94 = 67-1, 72 x 95 = 67-73, 72 x 96 = 68-44, 72 x 97 = 69-15, 72 x 98 = 69-87, 72 x 99 = 70-58, 72 x 100 = 71-29, 
73 x 1 = 0-73, 73 x 2 = 1-45, 73 x 3 = 2-17, 73 x 4 = 2-90, 73 x 5 = 3-62, 73 x 6 = 4-34, 73 x 7 = 5-6, 73 x 8 = 5-79, 73 x 9 = 6-51, 73 x 10 = 7-23, 73 x 11 = 7-96, 73 x 12 = 8-68, 73 x 13 = 9-40, 73 x 14 = 10-12, 73 x 15 = 10-85, 73 x 16 = 11-57, 73 x 17 = 12-29, 73 x 18 = 13-1, 73 x 19 = 13-74, 73 x 20 = 14-46, 73 x 21 = 15-18, 73 x 22 = 15-91, 73 x 23 = 16-63, 73 x 24 = 17-35, 73 x 25 = 18-7, 73 x 26 = 18-80, 73 x 27 = 19-52, 73 x 28 = 20-24, 73 x 29 = 20-97, 73 x 30 = 21-69, 73 x 31 = 22-41, 73 x 32 = 23-13, 73 x 33 = 23-86, 73 x 34 = 24-58, 73 x 35 = 25-30, 73 x 36 = 26-2, 73 x 37 = 26-75, 73 x 38 = 27-47, 73 x 39 = 28-19, 73 x 40 = 28-92, 73 x 41 = 29-64, 73 x 42 = 30-36, 73 x 43 = 31-8, 73 x 44 = 31-81, 73 x 45 = 32-53, 73 x 46 = 33-25, 73 x 47 = 33-98, 73 x 48 = 34-70, 73 x 49 = 35-42, 73 x 50 = 36-14, 73 x 51 = 36-87, 73 x 52 = 37-59, 73 x 53 = 38-31, 73 x 54 = 39-3, 73 x 55 = 39-76, 73 x 56 = 40-48, 73 x 57 = 41-20, 73 x 58 = 41-93, 73 x 59 = 42-65, 73 x 60 = 43-37, 73 x 61 = 44-9, 73 x 62 = 44-82, 73 x 63 = 45-54, 73 x 64 = 46-26, 73 x 65 = 46-99, 73 x 66 = 47-71, 73 x 67 = 48-43, 73 x 68 = 49-15, 73 x 69 = 49-88, 73 x 70 = 50-60, 73 x 71 = 51-32, 73 x 72 = 52-4, 73 x 73 = 52-77, 73 x 74 = 53-49, 73 x 75 = 54-21, 73 x 76 = 54-94, 73 x 77 = 55-66, 73 x 78 = 56-38, 73 x 79 = 57-10, 73 x 80 = 57-83, 73 x 81 = 58-55, 73 x 82 = 59-27, 73 x 83 = 59-100, 73 x 84 = 60-72, 73 x 85 = 61-44, 73 x 86 = 62-16, 73 x 87 = 62-89, 73 x 88 = 63-61, 73 x 89 = 64-33, 73 x 90 = 65-5, 73 x 91 = 65-78, 73 x 92 = 66-50, 73 x 93 = 67-22, 73 x 94 = 67-95, 73 x 95 = 68-67, 73 x 96 = 69-39, 73 x 97 = 70-11, 73 x 98 = 70-84, 73 x 99 = 71-56, 73 x 100 = 72-28, 
74 x 1 = 0-74, 74 x 2 = 1-47, 74 x 3 = 2-20, 74 x 4 = 2-94, 74 x 5 = 3-67, 74 x 6 = 4-40, 74 x 7 = 5-13, 74 x 8 = 5-87, 74 x 9 = 6-60, 74 x 10 = 7-33, 74 x 11 = 8-6, 74 x 12 = 8-80, 74 x 13 = 9-53, 74 x 14 = 10-26, 74 x 15 = 10-100, 74 x 16 = 11-73, 74 x 17 = 12-46, 74 x 18 = 13-19, 74 x 19 = 13-93, 74 x 20 = 14-66, 74 x 21 = 15-39, 74 x 22 = 16-12, 74 x 23 = 16-86, 74 x 24 = 17-59, 74 x 25 = 18-32, 74 x 26 = 19-5, 74 x 27 = 19-79, 74 x 28 = 20-52, 74 x 29 = 21-25, 74 x 30 = 21-99, 74 x 31 = 22-72, 74 x 32 = 23-45, 74 x 33 = 24-18, 74 x 34 = 24-92, 74 x 35 = 25-65, 74 x 36 = 26-38, 74 x 37 = 27-11, 74 x 38 = 27-85, 74 x 39 = 28-58, 74 x 40 = 29-31, 74 x 41 = 30-4, 74 x 42 = 30-78, 74 x 43 = 31-51, 74 x 44 = 32-24, 74 x 45 = 32-98, 74 x 46 = 33-71, 74 x 47 = 34-44, 74 x 48 = 35-17, 74 x 49 = 35-91, 74 x 50 = 36-64, 74 x 51 = 37-37, 74 x 52 = 38-10, 74 x 53 = 38-84, 74 x 54 = 39-57, 74 x 55 = 40-30, 74 x 56 = 41-3, 74 x 57 = 41-77, 74 x 58 = 42-50, 74 x 59 = 43-23, 74 x 60 = 43-97, 74 x 61 = 44-70, 74 x 62 = 45-43, 74 x 63 = 46-16, 74 x 64 = 46-90, 74 x 65 = 47-63, 74 x 66 = 48-36, 74 x 67 = 49-9, 74 x 68 = 49-83, 74 x 69 = 50-56, 74 x 70 = 51-29, 74 x 71 = 52-2, 74 x 72 = 52-76, 74 x 73 = 53-49, 74 x 74 = 54-22, 74 x 75 = 54-96, 74 x 76 = 55-69, 74 x 77 = 56-42, 74 x 78 = 57-15, 74 x 79 = 57-89, 74 x 80 = 58-62, 74 x 81 = 59-35, 74 x 82 = 60-8, 74 x 83 = 60-82, 74 x 84 = 61-55, 74 x 85 = 62-28, 74 x 86 = 63-1, 74 x 87 = 63-75, 74 x 88 = 64-48, 74 x 89 = 65-21, 74 x 90 = 65-95, 74 x 91 = 66-68, 74 x 92 = 67-41, 74 x 93 = 68-14, 74 x 94 = 68-88, 74 x 95 = 69-61, 74 x 96 = 70-34, 74 x 97 = 71-7, 74 x 98 = 71-81, 74 x 99 = 72-54, 74 x 100 = 73-27, 
75 x 1 = 0-75, 75 x 2 = 1-49, 75 x 3 = 2-23, 75 x 4 = 2-98, 75 x 5 = 3-72, 75 x 6 = 4-46, 75 x 7 = 5-20, 75 x 8 = 5-95, 75 x 9 = 6-69, 75 x 10 = 7-43, 75 x 11 = 8-17, 75 x 12 = 8-92, 75 x 13 = 9-66, 75 x 14 = 10-40, 75 x 15 = 11-14, 75 x 16 = 11-89, 75 x 17 = 12-63, 75 x 18 = 13-37, 75 x 19 = 14-11, 75 x 20 = 14-86, 75 x 21 = 15-60, 75 x 22 = 16-34, 75 x 23 = 17-8, 75 x 24 = 17-83, 75 x 25 = 18-57, 75 x 26 = 19-31, 75 x 27 = 20-5, 75 x 28 = 20-80, 75 x 29 = 21-54, 75 x 30 = 22-28, 75 x 31 = 23-2, 75 x 32 = 23-77, 75 x 33 = 24-51, 75 x 34 = 25-25, 75 x 35 = 25-100, 75 x 36 = 26-74, 75 x 37 = 27-48, 75 x 38 = 28-22, 75 x 39 = 28-97, 75 x 40 = 29-71, 75 x 41 = 30-45, 75 x 42 = 31-19, 75 x 43 = 31-94, 75 x 44 = 32-68, 75 x 45 = 33-42, 75 x 46 = 34-16, 75 x 47 = 34-91, 75 x 48 = 35-65, 75 x 49 = 36-39, 75 x 50 = 37-13, 75 x 51 = 37-88, 75 x 52 = 38-62, 75 x 53 = 39-36, 75 x 54 = 40-10, 75 x 55 = 40-85, 75 x 56 = 41-59, 75 x 57 = 42-33, 75 x 58 = 43-7, 75 x 59 = 43-82, 75 x 60 = 44-56, 75 x 61 = 45-30, 75 x 62 = 46-4, 75 x 63 = 46-79, 75 x 64 = 47-53, 75 x 65 = 48-27, 75 x 66 = 49-1, 75 x 67 = 49-76, 75 x 68 = 50-50, 75 x 69 = 51-24, 75 x 70 = 51-99, 75 x 71 = 52-73, 75 x 72 = 53-47, 75 x 73 = 54-21, 75 x 74 = 54-96, 75 x 75 = 55-70, 75 x 76 = 56-44, 75 x 77 = 57-18, 75 x 78 = 57-93, 75 x 79 = 58-67, 75 x 80 = 59-41, 75 x 81 = 60-15, 75 x 82 = 60-90, 75 x 83 = 61-64, 75 x 84 = 62-38, 75 x 85 = 63-12, 75 x 86 = 63-87, 75 x 87 = 64-61, 75 x 88 = 65-35, 75 x 89 = 66-9, 75 x 90 = 66-84, 75 x 91 = 67-58, 75 x 92 = 68-32, 75 x 93 = 69-6, 75 x 94 = 69-81, 75 x 95 = 70-55, 75 x 96 = 71-29, 75 x 97 = 72-3, 75 x 98 = 72-78, 75 x 99 = 73-52, 75 x 100 = 74-26, 
76 x 1 = 0-76, 76 x 2 = 1-51, 76 x 3 = 2-26, 76 x 4 = 3-1, 76 x 5 = 3-77, 76 x 6 = 4-52, 76 x 7 = 5-27, 76 x 8 = 6-2, 76 x 9 = 6-78, 76 x 10 = 7-53, 76 x 11 = 8-28, 76 x 12 = 9-3, 76 x 13 = 9-79, 76 x 14 = 10-54, 76 x 15 = 11-29, 76 x 16 = 12-4, 76 x 17 = 12-80, 76 x 18 = 13-55, 76 x 19 = 14-30, 76 x 20 = 15-5, 76 x 21 = 15-81, 76 x 22 = 16-56, 76 x 23 = 17-31, 76 x 24 = 18-6, 76 x 25 = 18-82, 76 x 26 = 19-57, 76 x 27 = 20-32, 76 x 28 = 21-7, 76 x 29 = 21-83, 76 x 30 = 22-58, 76 x 31 = 23-33, 76 x 32 = 24-8, 76 x 33 = 24-84, 76 x 34 = 25-59, 76 x 35 = 26-34, 76 x 36 = 27-9, 76 x 37 = 27-85, 76 x 38 = 28-60, 76 x 39 = 29-35, 76 x 40 = 30-10, 76 x 41 = 30-86, 76 x 42 = 31-61, 76 x 43 = 32-36, 76 x 44 = 33-11, 76 x 45 = 33-87, 76 x 46 = 34-62, 76 x 47 = 35-37, 76 x 48 = 36-12, 76 x 49 = 36-88, 76 x 50 = 37-63, 76 x 51 = 38-38, 76 x 52 = 39-13, 76 x 53 = 39-89, 76 x 54 = 40-64, 76 x 55 = 41-39, 76 x 56 = 42-14, 76 x 57 = 42-90, 76 x 58 = 43-65, 76 x 59 = 44-40, 76 x 60 = 45-15, 76 x 61 = 45-91, 76 x 62 = 46-66, 76 x 63 = 47-41, 76 x 64 = 48-16, 76 x 65 = 48-92, 76 x 66 = 49-67, 76 x 67 = 50-42, 76 x 68 = 51-17, 76 x 69 = 51-93, 76 x 70 = 52-68, 76 x 71 = 53-43, 76 x 72 = 54-18, 76 x 73 = 54-94, 76 x 74 = 55-69, 76 x 75 = 56-44, 76 x 76 = 57-19, 76 x 77 = 57-95, 76 x 78 = 58-70, 76 x 79 = 59-45, 76 x 80 = 60-20, 76 x 81 = 60-96, 76 x 82 = 61-71, 76 x 83 = 62-46, 76 x 84 = 63-21, 76 x 85 = 63-97, 76 x 86 = 64-72, 76 x 87 = 65-47, 76 x 88 = 66-22, 76 x 89 = 66-98, 76 x 90 = 67-73, 76 x 91 = 68-48, 76 x 92 = 69-23, 76 x 93 = 69-99, 76 x 94 = 70-74, 76 x 95 = 71-49, 76 x 96 = 72-24, 76 x 97 = 72-100, 76 x 98 = 73-75, 76 x 99 = 74-50, 76 x 100 = 75-25, 
77 x 1 = 0-77, 77 x 2 = 1-53, 77 x 3 = 2-29, 77 x 4 = 3-5, 77 x 5 = 3-82, 77 x 6 = 4-58, 77 x 7 = 5-34, 77 x 8 = 6-10, 77 x 9 = 6-87, 77 x 10 = 7-63, 77 x 11 = 8-39, 77 x 12 = 9-15, 77 x 13 = 9-92, 77 x 14 = 10-68, 77 x 15 = 11-44, 77 x 16 = 12-20, 77 x 17 = 12-97, 77 x 18 = 13-73, 77 x 19 = 14-49, 77 x 20 = 15-25, 77 x 21 = 16-1, 77 x 22 = 16-78, 77 x 23 = 17-54, 77 x 24 = 18-30, 77 x 25 = 19-6, 77 x 26 = 19-83, 77 x 27 = 20-59, 77 x 28 = 21-35, 77 x 29 = 22-11, 77 x 30 = 22-88, 77 x 31 = 23-64, 77 x 32 = 24-40, 77 x 33 = 25-16, 77 x 34 = 25-93, 77 x 35 = 26-69, 77 x 36 = 27-45, 77 x 37 = 28-21, 77 x 38 = 28-98, 77 x 39 = 29-74, 77 x 40 = 30-50, 77 x 41 = 31-26, 77 x 42 = 32-2, 77 x 43 = 32-79, 77 x 44 = 33-55, 77 x 45 = 34-31, 77 x 46 = 35-7, 77 x 47 = 35-84, 77 x 48 = 36-60, 77 x 49 = 37-36, 77 x 50 = 38-12, 77 x 51 = 38-89, 77 x 52 = 39-65, 77 x 53 = 40-41, 77 x 54 = 41-17, 77 x 55 = 41-94, 77 x 56 = 42-70, 77 x 57 = 43-46, 77 x 58 = 44-22, 77 x 59 = 44-99, 77 x 60 = 45-75, 77 x 61 = 46-51, 77 x 62 = 47-27, 77 x 63 = 48-3, 77 x 64 = 48-80, 77 x 65 = 49-56, 77 x 66 = 50-32, 77 x 67 = 51-8, 77 x 68 = 51-85, 77 x 69 = 52-61, 77 x 70 = 53-37, 77 x 71 = 54-13, 77 x 72 = 54-90, 77 x 73 = 55-66, 77 x 74 = 56-42, 77 x 75 = 57-18, 77 x 76 = 57-95, 77 x 77 = 58-71, 77 x 78 = 59-47, 77 x 79 = 60-23, 77 x 80 = 60-100, 77 x 81 = 61-76, 77 x 82 = 62-52, 77 x 83 = 63-28, 77 x 84 = 64-4, 77 x 85 = 64-81, 77 x 86 = 65-57, 77 x 87 = 66-33, 77 x 88 = 67-9, 77 x 89 = 67-86, 77 x 90 = 68-62, 77 x 91 = 69-38, 77 x 92 = 70-14, 77 x 93 = 70-91, 77 x 94 = 71-67, 77 x 95 = 72-43, 77 x 96 = 73-19, 77 x 97 = 73-96, 77 x 98 = 74-72, 77 x 99 = 75-48, 77 x 100 = 76-24, 
78 x 1 = 0-78, 78 x 2 = 1-55, 78 x 3 = 2-32, 78 x 4 = 3-9, 78 x 5 = 3-87, 78 x 6 = 4-64, 78 x 7 = 5-41, 78 x 8 = 6-18, 78 x 9 = 6-96, 78 x 10 = 7-73, 78 x 11 = 8-50, 78 x 12 = 9-27, 78 x 13 = 10-4, 78 x 14 = 10-82, 78 x 15 = 11-59, 78 x 16 = 12-36, 78 x 17 = 13-13, 78 x 18 = 13-91, 78 x 19 = 14-68, 78 x 20 = 15-45, 78 x 21 = 16-22, 78 x 22 = 16-100, 78 x 23 = 17-77, 78 x 24 = 18-54, 78 x 25 = 19-31, 78 x 26 = 20-8, 78 x 27 = 20-86, 78 x 28 = 21-63, 78 x 29 = 22-40, 78 x 30 = 23-17, 78 x 31 = 23-95, 78 x 32 = 24-72, 78 x 33 = 25-49, 78 x 34 = 26-26, 78 x 35 = 27-3, 78 x 36 = 27-81, 78 x 37 = 28-58, 78 x 38 = 29-35, 78 x 39 = 30-12, 78 x 40 = 30-90, 78 x 41 = 31-67, 78 x 42 = 32-44, 78 x 43 = 33-21, 78 x 44 = 33-99, 78 x 45 = 34-76, 78 x 46 = 35-53, 78 x 47 = 36-30, 78 x 48 = 37-7, 78 x 49 = 37-85, 78 x 50 = 38-62, 78 x 51 = 39-39, 78 x 52 = 40-16, 78 x 53 = 40-94, 78 x 54 = 41-71, 78 x 55 = 42-48, 78 x 56 = 43-25, 78 x 57 = 44-2, 78 x 58 = 44-80, 78 x 59 = 45-57, 78 x 60 = 46-34, 78 x 61 = 47-11, 78 x 62 = 47-89, 78 x 63 = 48-66, 78 x 64 = 49-43, 78 x 65 = 50-20, 78 x 66 = 50-98, 78 x 67 = 51-75, 78 x 68 = 52-52, 78 x 69 = 53-29, 78 x 70 = 54-6, 78 x 71 = 54-84, 78 x 72 = 55-61, 78 x 73 = 56-38, 78 x 74 = 57-15, 78 x 75 = 57-93, 78 x 76 = 58-70, 78 x 77 = 59-47, 78 x 78 = 60-24, 78 x 79 = 61-1, 78 x 80 = 61-79, 78 x 81 = 62-56, 78 x 82 = 63-33, 78 x 83 = 64-10, 78 x 84 = 64-88, 78 x 85 = 65-65, 78 x 86 = 66-42, 78 x 87 = 67-19, 78 x 88 = 67-97, 78 x 89 = 68-74, 78 x 90 = 69-51, 78 x 91 = 70-28, 78 x 92 = 71-5, 78 x 93 = 71-83, 78 x 94 = 72-60, 78 x 95 = 73-37, 78 x 96 = 74-14, 78 x 97 = 74-92, 78 x 98 = 75-69, 78 x 99 = 76-46, 78 x 100 = 77-23, 
79 x 1 = 0-79, 79 x 2 = 1-57, 79 x 3 = 2-35, 79 x 4 = 3-13, 79 x 5 = 3-92, 79 x 6 = 4-70, 79 x 7 = 5-48, 79 x 8 = 6-26, 79 x 9 = 7-4, 79 x 10 = 7-83, 79 x 11 = 8-61, 79 x 12 = 9-39, 79 x 13 = 10-17, 79 x 14 = 10-96, 79 x 15 = 11-74, 79 x 16 = 12-52, 79 x 17 = 13-30, 79 x 18 = 14-8, 79 x 19 = 14-87, 79 x 20 = 15-65, 79 x 21 = 16-43, 79 x 22 = 17-21, 79 x 23 = 17-100, 79 x 24 = 18-78, 79 x 25 = 19-56, 79 x 26 = 20-34, 79 x 27 = 21-12, 79 x 28 = 21-91, 79 x 29 = 22-69, 79 x 30 = 23-47, 79 x 31 = 24-25, 79 x 32 = 25-3, 79 x 33 = 25-82, 79 x 34 = 26-60, 79 x 35 = 27-38, 79 x 36 = 28-16, 79 x 37 = 28-95, 79 x 38 = 29-73, 79 x 39 = 30-51, 79 x 40 = 31-29, 79 x 41 = 32-7, 79 x 42 = 32-86, 79 x 43 = 33-64, 79 x 44 = 34-42, 79 x 45 = 35-20, 79 x 46 = 35-99, 79 x 47 = 36-77, 79 x 48 = 37-55, 79 x 49 = 38-33, 79 x 50 = 39-11, 79 x 51 = 39-90, 79 x 52 = 40-68, 79 x 53 = 41-46, 79 x 54 = 42-24, 79 x 55 = 43-2, 79 x 56 = 43-81, 79 x 57 = 44-59, 79 x 58 = 45-37, 79 x 59 = 46-15, 79 x 60 = 46-94, 79 x 61 = 47-72, 79 x 62 = 48-50, 79 x 63 = 49-28, 79 x 64 = 50-6, 79 x 65 = 50-85, 79 x 66 = 51-63, 79 x 67 = 52-41, 79 x 68 = 53-19, 79 x 69 = 53-98, 79 x 70 = 54-76, 79 x 71 = 55-54, 79 x 72 = 56-32, 79 x 73 = 57-10, 79 x 74 = 57-89, 79 x 75 = 58-67, 79 x 76 = 59-45, 79 x 77 = 60-23, 79 x 78 = 61-1, 79 x 79 = 61-80, 79 x 80 = 62-58, 79 x 81 = 63-36, 79 x 82 = 64-14, 79 x 83 = 64-93, 79 x 84 = 65-71, 79 x 85 = 66-49, 79 x 86 = 67-27, 79 x 87 = 68-5, 79 x 88 = 68-84, 79 x 89 = 69-62, 79 x 90 = 70-40, 79 x 91 = 71-18, 79 x 92 = 71-97, 79 x 93 = 72-75, 79 x 94 = 73-53, 79 x 95 = 74-31, 79 x 96 = 75-9, 79 x 97 = 75-88, 79 x 98 = 76-66, 79 x 99 = 77-44, 79 x 100 = 78-22, 
80 x 1 = 0-80, 80 x 2 = 1-59, 80 x 3 = 2-38, 80 x 4 = 3-17, 80 x 5 = 3-97, 80 x 6 = 4-76, 80 x 7 = 5-55, 80 x 8 = 6-34, 80 x 9 = 7-13, 80 x 10 = 7-93, 80 x 11 = 8-72, 80 x 12 = 9-51, 80 x 13 = 10-30, 80 x 14 = 11-9, 80 x 15 = 11-89, 80 x 16 = 12-68, 80 x 17 = 13-47, 80 x 18 = 14-26, 80 x 19 = 15-5, 80 x 20 = 15-85, 80 x 21 = 16-64, 80 x 22 = 17-43, 80 x 23 = 18-22, 80 x 24 = 19-1, 80 x 25 = 19-81, 80 x 26 = 20-60, 80 x 27 = 21-39, 80 x 28 = 22-18, 80 x 29 = 22-98, 80 x 30 = 23-77, 80 x 31 = 24-56, 80 x 32 = 25-35, 80 x 33 = 26-14, 80 x 34 = 26-94, 80 x 35 = 27-73, 80 x 36 = 28-52, 80 x 37 = 29-31, 80 x 38 = 30-10, 80 x 39 = 30-90, 80 x 40 = 31-69, 80 x 41 = 32-48, 80 x 42 = 33-27, 80 x 43 = 34-6, 80 x 44 = 34-86, 80 x 45 = 35-65, 80 x 46 = 36-44, 80 x 47 = 37-23, 80 x 48 = 38-2, 80 x 49 = 38-82, 80 x 50 = 39-61, 80 x 51 = 40-40, 80 x 52 = 41-19, 80 x 53 = 41-99, 80 x 54 = 42-78, 80 x 55 = 43-57, 80 x 56 = 44-36, 80 x 57 = 45-15, 80 x 58 = 45-95, 80 x 59 = 46-74, 80 x 60 = 47-53, 80 x 61 = 48-32, 80 x 62 = 49-11, 80 x 63 = 49-91, 80 x 64 = 50-70, 80 x 65 = 51-49, 80 x 66 = 52-28, 80 x 67 = 53-7, 80 x 68 = 53-87, 80 x 69 = 54-66, 80 x 70 = 55-45, 80 x 71 = 56-24, 80 x 72 = 57-3, 80 x 73 = 57-83, 80 x 74 = 58-62, 80 x 75 = 59-41, 80 x 76 = 60-20, 80 x 77 = 60-100, 80 x 78 = 61-79, 80 x 79 = 62-58, 80 x 80 = 63-37, 80 x 81 = 64-16, 80 x 82 = 64-96, 80 x 83 = 65-75, 80 x 84 = 66-54, 80 x 85 = 67-33, 80 x 86 = 68-12, 80 x 87 = 68-92, 80 x 88 = 69-71, 80 x 89 = 70-50, 80 x 90 = 71-29, 80 x 91 = 72-8, 80 x 92 = 72-88, 80 x 93 = 73-67, 80 x 94 = 74-46, 80 x 95 = 75-25, 80 x 96 = 76-4, 80 x 97 = 76-84, 80 x 98 = 77-63, 80 x 99 = 78-42, 80 x 100 = 79-21, 
