61 x 1 = 0-61, 61 x 2 = 1-23, 61 x 3 = 1-84, 61 x 4 = 2-46, 61 x 5 = 3-8, 61 x 6 = 3-69, 61 x 7 = 4-31, 61 x 8 = 4-92, 61 x 9 = 5-54, 61 x 10 = 6-16, 61 x 11 = 6-77, 61 x 12 = 7-39, 61 x 13 = 8-1, 61 x 14 = 8-62, 61 x 15 = 9-24, 61 x 16 = 9-85, 61 x 17 = 10-47, 61 x 18 = 11-9, 61 x 19 = 11-70, 61 x 20 = 12-32, 61 x 21 = 12-93, 61 x 22 = 13-55, 61 x 23 = 14-17, 61 x 24 = 14-78, 61 x 25 = 15-40, 61 x 26 = 16-2, 61 x 27 = 16-63, 61 x 28 = 17-25, 61 x 29 = 17-86, 61 x 30 = 18-48, 61 x 31 = 19-10, 61 x 32 = 19-71, 61 x 33 = 20-33, 61 x 34 = 20-94, 61 x 35 = 21-56, 61 x 36 = 22-18, 61 x 37 = 22-79, 61 x 38 = 23-41, 61 x 39 = 24-3, 61 x 40 = 24-64, 61 x 41 = 25-26, 61 x 42 = 25-87, 61 x 43 = 26-49, 61 x 44 = 27-11, 61 x 45 = 27-72, 61 x 46 = 28-34, 61 x 47 = 28-95, 61 x 48 = 29-57, 61 x 49 = 30-19, 61 x 50 = 30-80, 61 x 51 = 31-42, 61 x 52 = 32-4, 61 x 53 = 32-65, 61 x 54 = 33-27, 61 x 55 = 33-88, 61 x 56 = 34-50, 61 x 57 = 35-12, 61 x 58 = 35-73, 61 x 59 = 36-35, 61 x 60 = 36-96, 61 x 61 = 37-58, 61 x 62 = 38-20, 61 x 63 = 38-81, 61 x 64 = 39-43, 61 x 65 = 40-5, 61 x 66 = 40-66, 61 x 67 = 41-28, 61 x 68 = 41-89, 61 x 69 = 42-51, 61 x 70 = 43-13, 61 x 71 = 43-74, 61 x 72 = 44-36, 61 x 73 = 44-97, 61 x 74 = 45-59, 61 x 75 = 46-21, 61 x 76 = 46-82, 61 x 77 = 47-44, 61 x 78 = 48-6, 61 x 79 = 48-67, 61 x 80 = 49-29, 61 x 81 = 49-90, 61 x 82 = 50-52, 61 x 83 = 51-14, 61 x 84 = 51-75, 61 x 85 = 52-37, 61 x 86 = 52-98, 61 x 87 = 53-60, 61 x 88 = 54-22, 61 x 89 = 54-83, 61 x 90 = 55-45, 61 x 91 = 56-7, 61 x 92 = 56-68, 61 x 93 = 57-30, 61 x 94 = 57-91, 61 x 95 = 58-53, 61 x 96 = 59-15, 61 x 97 = 59-76, 61 x 98 = 60-38, 
62 x 1 = 0-62, 62 x 2 = 1-25, 62 x 3 = 1-87, 62 x 4 = 2-50, 62 x 5 = 3-13, 62 x 6 = 3-75, 62 x 7 = 4-38, 62 x 8 = 5-1, 62 x 9 = 5-63, 62 x 10 = 6-26, 62 x 11 = 6-88, 62 x 12 = 7-51, 62 x 13 = 8-14, 62 x 14 = 8-76, 62 x 15 = 9-39, 62 x 16 = 10-2, 62 x 17 = 10-64, 62 x 18 = 11-27, 62 x 19 = 11-89, 62 x 20 = 12-52, 62 x 21 = 13-15, 62 x 22 = 13-77, 62 x 23 = 14-40, 62 x 24 = 15-3, 62 x 25 = 15-65, 62 x 26 = 16-28, 62 x 27 = 16-90, 62 x 28 = 17-53, 62 x 29 = 18-16, 62 x 30 = 18-78, 62 x 31 = 19-41, 62 x 32 = 20-4, 62 x 33 = 20-66, 62 x 34 = 21-29, 62 x 35 = 21-91, 62 x 36 = 22-54, 62 x 37 = 23-17, 62 x 38 = 23-79, 62 x 39 = 24-42, 62 x 40 = 25-5, 62 x 41 = 25-67, 62 x 42 = 26-30, 62 x 43 = 26-92, 62 x 44 = 27-55, 62 x 45 = 28-18, 62 x 46 = 28-80, 62 x 47 = 29-43, 62 x 48 = 30-6, 62 x 49 = 30-68, 62 x 50 = 31-31, 62 x 51 = 31-93, 62 x 52 = 32-56, 62 x 53 = 33-19, 62 x 54 = 33-81, 62 x 55 = 34-44, 62 x 56 = 35-7, 62 x 57 = 35-69, 62 x 58 = 36-32, 62 x 59 = 36-94, 62 x 60 = 37-57, 62 x 61 = 38-20, 62 x 62 = 38-82, 62 x 63 = 39-45, 62 x 64 = 40-8, 62 x 65 = 40-70, 62 x 66 = 41-33, 62 x 67 = 41-95, 62 x 68 = 42-58, 62 x 69 = 43-21, 62 x 70 = 43-83, 62 x 71 = 44-46, 62 x 72 = 45-9, 62 x 73 = 45-71, 62 x 74 = 46-34, 62 x 75 = 46-96, 62 x 76 = 47-59, 62 x 77 = 48-22, 62 x 78 = 48-84, 62 x 79 = 49-47, 62 x 80 = 50-10, 62 x 81 = 50-72, 62 x 82 = 51-35, 62 x 83 = 51-97, 62 x 84 = 52-60, 62 x 85 = 53-23, 62 x 86 = 53-85, 62 x 87 = 54-48, 62 x 88 = 55-11, 62 x 89 = 55-73, 62 x 90 = 56-36, 62 x 91 = 56-98, 62 x 92 = 57-61, 62 x 93 = 58-24, 62 x 94 = 58-86, 62 x 95 = 59-49, 62 x 96 = 60-12, 62 x 97 = 60-74, 62 x 98 = 61-37, 
63 x 1 = 0-63, 63 x 2 = 1-27, 63 x 3 = 1-90, 63 x 4 = 2-54, 63 x 5 = 3-18, 63 x 6 = 3-81, 63 x 7 = 4-45, 63 x 8 = 5-9, 63 x 9 = 5-72, 63 x 10 = 6-36, 63 x 11 = 7-0, 63 x 12 = 7-63, 63 x 13 = 8-27, 63 x 14 = 8-90, 63 x 15 = 9-54, 63 x 16 = 10-18, 63 x 17 = 10-81, 63 x 18 = 11-45, 63 x 19 = 12-9, 63 x 20 = 12-72, 63 x 21 = 13-36, 63 x 22 = 14-0, 63 x 23 = 14-63, 63 x 24 = 15-27, 63 x 25 = 15-90, 63 x 26 = 16-54, 63 x 27 = 17-18, 63 x 28 = 17-81, 63 x 29 = 18-45, 63 x 30 = 19-9, 63 x 31 = 19-72, 63 x 32 = 20-36, 63 x 33 = 21-0, 63 x 34 = 21-63, 63 x 35 = 22-27, 63 x 36 = 22-90, 63 x 37 = 23-54, 63 x 38 = 24-18, 63 x 39 = 24-81, 63 x 40 = 25-45, 63 x 41 = 26-9, 63 x 42 = 26-72, 63 x 43 = 27-36, 63 x 44 = 28-0, 63 x 45 = 28-63, 63 x 46 = 29-27, 63 x 47 = 29-90, 63 x 48 = 30-54, 63 x 49 = 31-18, 63 x 50 = 31-81, 63 x 51 = 32-45, 63 x 52 = 33-9, 63 x 53 = 33-72, 63 x 54 = 34-36, 63 x 55 = 35-0, 63 x 56 = 35-63, 63 x 57 = 36-27, 63 x 58 = 36-90, 63 x 59 = 37-54, 63 x 60 = 38-18, 63 x 61 = 38-81, 63 x 62 = 39-45, 63 x 63 = 40-9, 63 x 64 = 40-72, 63 x 65 = 41-36, 63 x 66 = 42-0, 63 x 67 = 42-63, 63 x 68 = 43-27, 63 x 69 = 43-90, 63 x 70 = 44-54, 63 x 71 = 45-18, 63 x 72 = 45-81, 63 x 73 = 46-45, 63 x 74 = 47-9, 63 x 75 = 47-72, 63 x 76 = 48-36, 63 x 77 = 49-0, 63 x 78 = 49-63, 63 x 79 = 50-27, 63 x 80 = 50-90, 63 x 81 = 51-54, 63 x 82 = 52-18, 63 x 83 = 52-81, 63 x 84 = 53-45, 63 x 85 = 54-9, 63 x 86 = 54-72, 63 x 87 = 55-36, 63 x 88 = 56-0, 63 x 89 = 56-63, 63 x 90 = 57-27, 63 x 91 = 57-90, 63 x 92 = 58-54, 63 x 93 = 59-18, 63 x 94 = 59-81, 63 x 95 = 60-45, 63 x 96 = 61-9, 63 x 97 = 61-72, 63 x 98 = 62-36, 
64 x 1 = 0-64, 64 x 2 = 1-29, 64 x 3 = 1-93, 64 x 4 = 2-58, 64 x 5 = 3-23, 64 x 6 = 3-87, 64 x 7 = 4-52, 64 x 8 = 5-17, 64 x 9 = 5-81, 64 x 10 = 6-46, 64 x 11 = 7-11, 64 x 12 = 7-75, 64 x 13 = 8-40, 64 x 14 = 9-5, 64 x 15 = 9-69, 64 x 16 = 10-34, 64 x 17 = 10-98, 64 x 18 = 11-63, 64 x 19 = 12-28, 64 x 20 = 12-92, 64 x 21 = 13-57, 64 x 22 = 14-22, 64 x 23 = 14-86, 64 x 24 = 15-51, 64 x 25 = 16-16, 64 x 26 = 16-80, 64 x 27 = 17-45, 64 x 28 = 18-10, 64 x 29 = 18-74, 64 x 30 = 19-39, 64 x 31 = 20-4, 64 x 32 = 20-68, 64 x 33 = 21-33, 64 x 34 = 21-97, 64 x 35 = 22-62, 64 x 36 = 23-27, 64 x 37 = 23-91, 64 x 38 = 24-56, 64 x 39 = 25-21, 64 x 40 = 25-85, 64 x 41 = 26-50, 64 x 42 = 27-15, 64 x 43 = 27-79, 64 x 44 = 28-44, 64 x 45 = 29-9, 64 x 46 = 29-73, 64 x 47 = 30-38, 64 x 48 = 31-3, 64 x 49 = 31-67, 64 x 50 = 32-32, 64 x 51 = 32-96, 64 x 52 = 33-61, 64 x 53 = 34-26, 64 x 54 = 34-90, 64 x 55 = 35-55, 64 x 56 = 36-20, 64 x 57 = 36-84, 64 x 58 = 37-49, 64 x 59 = 38-14, 64 x 60 = 38-78, 64 x 61 = 39-43, 64 x 62 = 40-8, 64 x 63 = 40-72, 64 x 64 = 41-37, 64 x 65 = 42-2, 64 x 66 = 42-66, 64 x 67 = 43-31, 64 x 68 = 43-95, 64 x 69 = 44-60, 64 x 70 = 45-25, 64 x 71 = 45-89, 64 x 72 = 46-54, 64 x 73 = 47-19, 64 x 74 = 47-83, 64 x 75 = 48-48, 64 x 76 = 49-13, 64 x 77 = 49-77, 64 x 78 = 50-42, 64 x 79 = 51-7, 64 x 80 = 51-71, 64 x 81 = 52-36, 64 x 82 = 53-1, 64 x 83 = 53-65, 64 x 84 = 54-30, 64 x 85 = 54-94, 64 x 86 = 55-59, 64 x 87 = 56-24, 64 x 88 = 56-88, 64 x 89 = 57-53, 64 x 90 = 58-18, 64 x 91 = 58-82, 64 x 92 = 59-47, 64 x 93 = 60-12, 64 x 94 = 60-76, 64 x 95 = 61-41, 64 x 96 = 62-6, 64 x 97 = 62-70, 64 x 98 = 63-35, 
65 x 1 = 0-65, 65 x 2 = 1-31, 65 x 3 = 1-96, 65 x 4 = 2-62, 65 x 5 = 3-28, 65 x 6 = 3-93, 65 x 7 = 4-59, 65 x 8 = 5-25, 65 x 9 = 5-90, 65 x 10 = 6-56, 65 x 11 = 7-22, 65 x 12 = 7-87, 65 x 13 = 8-53, 65 x 14 = 9-19, 65 x 15 = 9-84, 65 x 16 = 10-50, 65 x 17 = 11-16, 65 x 18 = 11-81, 65 x 19 = 12-47, 65 x 20 = 13-13, 65 x 21 = 13-78, 65 x 22 = 14-44, 65 x 23 = 15-10, 65 x 24 = 15-75, 65 x 25 = 16-41, 65 x 26 = 17-7, 65 x 27 = 17-72, 65 x 28 = 18-38, 65 x 29 = 19-4, 65 x 30 = 19-69, 65 x 31 = 20-35, 65 x 32 = 21-1, 65 x 33 = 21-66, 65 x 34 = 22-32, 65 x 35 = 22-97, 65 x 36 = 23-63, 65 x 37 = 24-29, 65 x 38 = 24-94, 65 x 39 = 25-60, 65 x 40 = 26-26, 65 x 41 = 26-91, 65 x 42 = 27-57, 65 x 43 = 28-23, 65 x 44 = 28-88, 65 x 45 = 29-54, 65 x 46 = 30-20, 65 x 47 = 30-85, 65 x 48 = 31-51, 65 x 49 = 32-17, 65 x 50 = 32-82, 65 x 51 = 33-48, 65 x 52 = 34-14, 65 x 53 = 34-79, 65 x 54 = 35-45, 65 x 55 = 36-11, 65 x 56 = 36-76, 65 x 57 = 37-42, 65 x 58 = 38-8, 65 x 59 = 38-73, 65 x 60 = 39-39, 65 x 61 = 40-5, 65 x 62 = 40-70, 65 x 63 = 41-36, 65 x 64 = 42-2, 65 x 65 = 42-67, 65 x 66 = 43-33, 65 x 67 = 43-98, 65 x 68 = 44-64, 65 x 69 = 45-30, 65 x 70 = 45-95, 65 x 71 = 46-61, 65 x 72 = 47-27, 65 x 73 = 47-92, 65 x 74 = 48-58, 65 x 75 = 49-24, 65 x 76 = 49-89, 65 x 77 = 50-55, 65 x 78 = 51-21, 65 x 79 = 51-86, 65 x 80 = 52-52, 65 x 81 = 53-18, 65 x 82 = 53-83, 65 x 83 = 54-49, 65 x 84 = 55-15, 65 x 85 = 55-80, 65 x 86 = 56-46, 65 x 87 = 57-12, 65 x 88 = 57-77, 65 x 89 = 58-43, 65 x 90 = 59-9, 65 x 91 = 59-74, 65 x 92 = 60-40, 65 x 93 = 61-6, 65 x 94 = 61-71, 65 x 95 = 62-37, 65 x 96 = 63-3, 65 x 97 = 63-68, 65 x 98 = 64-34, 
66 x 1 = 0-66, 66 x 2 = 1-33, 66 x 3 = 2-0, 66 x 4 = 2-66, 66 x 5 = 3-33, 66 x 6 = 4-0, 66 x 7 = 4-66, 66 x 8 = 5-33, 66 x 9 = 6-0, 66 x 10 = 6-66, 66 x 11 = 7-33, 66 x 12 = 8-0, 66 x 13 = 8-66, 66 x 14 = 9-33, 66 x 15 = 10-0, 66 x 16 = 10-66, 66 x 17 = 11-33, 66 x 18 = 12-0, 66 x 19 = 12-66, 66 x 20 = 13-33, 66 x 21 = 14-0, 66 x 22 = 14-66, 66 x 23 = 15-33, 66 x 24 = 16-0, 66 x 25 = 16-66, 66 x 26 = 17-33, 66 x 27 = 18-0, 66 x 28 = 18-66, 66 x 29 = 19-33, 66 x 30 = 20-0, 66 x 31 = 20-66, 66 x 32 = 21-33, 66 x 33 = 22-0, 66 x 34 = 22-66, 66 x 35 = 23-33, 66 x 36 = 24-0, 66 x 37 = 24-66, 66 x 38 = 25-33, 66 x 39 = 26-0, 66 x 40 = 26-66, 66 x 41 = 27-33, 66 x 42 = 28-0, 66 x 43 = 28-66, 66 x 44 = 29-33, 66 x 45 = 30-0, 66 x 46 = 30-66, 66 x 47 = 31-33, 66 x 48 = 32-0, 66 x 49 = 32-66, 66 x 50 = 33-33, 66 x 51 = 34-0, 66 x 52 = 34-66, 66 x 53 = 35-33, 66 x 54 = 36-0, 66 x 55 = 36-66, 66 x 56 = 37-33, 66 x 57 = 38-0, 66 x 58 = 38-66, 66 x 59 = 39-33, 66 x 60 = 40-0, 66 x 61 = 40-66, 66 x 62 = 41-33, 66 x 63 = 42-0, 66 x 64 = 42-66, 66 x 65 = 43-33, 66 x 66 = 44-0, 66 x 67 = 44-66, 66 x 68 = 45-33, 66 x 69 = 46-0, 66 x 70 = 46-66, 66 x 71 = 47-33, 66 x 72 = 48-0, 66 x 73 = 48-66, 66 x 74 = 49-33, 66 x 75 = 50-0, 66 x 76 = 50-66, 66 x 77 = 51-33, 66 x 78 = 52-0, 66 x 79 = 52-66, 66 x 80 = 53-33, 66 x 81 = 54-0, 66 x 82 = 54-66, 66 x 83 = 55-33, 66 x 84 = 56-0, 66 x 85 = 56-66, 66 x 86 = 57-33, 66 x 87 = 58-0, 66 x 88 = 58-66, 66 x 89 = 59-33, 66 x 90 = 60-0, 66 x 91 = 60-66, 66 x 92 = 61-33, 66 x 93 = 62-0, 66 x 94 = 62-66, 66 x 95 = 63-33, 66 x 96 = 64-0, 66 x 97 = 64-66, 66 x 98 = 65-33, 
67 x 1 = 0-67, 67 x 2 = 1-35, 67 x 3 = 2-3, 67 x 4 = 2-70, 67 x 5 = 3-38, 67 x 6 = 4-6, 67 x 7 = 4-73, 67 x 8 = 5-41, 67 x 9 = 6-9, 67 x 10 = 6-76, 67 x 11 = 7-44, 67 x 12 = 8-12, 67 x 13 = 8-79, 67 x 14 = 9-47, 67 x 15 = 10-15, 67 x 16 = 10-82, 67 x 17 = 11-50, 67 x 18 = 12-18, 67 x 19 = 12-85, 67 x 20 = 13-53, 67 x 21 = 14-21, 67 x 22 = 14-88, 67 x 23 = 15-56, 67 x 24 = 16-24, 67 x 25 = 16-91, 67 x 26 = 17-59, 67 x 27 = 18-27, 67 x 28 = 18-94, 67 x 29 = 19-62, 67 x 30 = 20-30, 67 x 31 = 20-97, 67 x 32 = 21-65, 67 x 33 = 22-33, 67 x 34 = 23-1, 67 x 35 = 23-68, 67 x 36 = 24-36, 67 x 37 = 25-4, 67 x 38 = 25-71, 67 x 39 = 26-39, 67 x 40 = 27-7, 67 x 41 = 27-74, 67 x 42 = 28-42, 67 x 43 = 29-10, 67 x 44 = 29-77, 67 x 45 = 30-45, 67 x 46 = 31-13, 67 x 47 = 31-80, 67 x 48 = 32-48, 67 x 49 = 33-16, 67 x 50 = 33-83, 67 x 51 = 34-51, 67 x 52 = 35-19, 67 x 53 = 35-86, 67 x 54 = 36-54, 67 x 55 = 37-22, 67 x 56 = 37-89, 67 x 57 = 38-57, 67 x 58 = 39-25, 67 x 59 = 39-92, 67 x 60 = 40-60, 67 x 61 = 41-28, 67 x 62 = 41-95, 67 x 63 = 42-63, 67 x 64 = 43-31, 67 x 65 = 43-98, 67 x 66 = 44-66, 67 x 67 = 45-34, 67 x 68 = 46-2, 67 x 69 = 46-69, 67 x 70 = 47-37, 67 x 71 = 48-5, 67 x 72 = 48-72, 67 x 73 = 49-40, 67 x 74 = 50-8, 67 x 75 = 50-75, 67 x 76 = 51-43, 67 x 77 = 52-11, 67 x 78 = 52-78, 67 x 79 = 53-46, 67 x 80 = 54-14, 67 x 81 = 54-81, 67 x 82 = 55-49, 67 x 83 = 56-17, 67 x 84 = 56-84, 67 x 85 = 57-52, 67 x 86 = 58-20, 67 x 87 = 58-87, 67 x 88 = 59-55, 67 x 89 = 60-23, 67 x 90 = 60-90, 67 x 91 = 61-58, 67 x 92 = 62-26, 67 x 93 = 62-93, 67 x 94 = 63-61, 67 x 95 = 64-29, 67 x 96 = 64-96, 67 x 97 = 65-64, 67 x 98 = 66-32, 
68 x 1 = 0-68, 68 x 2 = 1-37, 68 x 3 = 2-6, 68 x 4 = 2-74, 68 x 5 = 3-43, 68 x 6 = 4-12, 68 x 7 = 4-80, 68 x 8 = 5-49, 68 x 9 = 6-18, 68 x 10 = 6-86, 68 x 11 = 7-55, 68 x 12 = 8-24, 68 x 13 = 8-92, 68 x 14 = 9-61, 68 x 15 = 10-30, 68 x 16 = 10-98, 68 x 17 = 11-67, 68 x 18 = 12-36, 68 x 19 = 13-5, 68 x 20 = 13-73, 68 x 21 = 14-42, 68 x 22 = 15-11, 68 x 23 = 15-79, 68 x 24 = 16-48, 68 x 25 = 17-17, 68 x 26 = 17-85, 68 x 27 = 18-54, 68 x 28 = 19-23, 68 x 29 = 19-91, 68 x 30 = 20-60, 68 x 31 = 21-29, 68 x 32 = 21-97, 68 x 33 = 22-66, 68 x 34 = 23-35, 68 x 35 = 24-4, 68 x 36 = 24-72, 68 x 37 = 25-41, 68 x 38 = 26-10, 68 x 39 = 26-78, 68 x 40 = 27-47, 68 x 41 = 28-16, 68 x 42 = 28-84, 68 x 43 = 29-53, 68 x 44 = 30-22, 68 x 45 = 30-90, 68 x 46 = 31-59, 68 x 47 = 32-28, 68 x 48 = 32-96, 68 x 49 = 33-65, 68 x 50 = 34-34, 68 x 51 = 35-3, 68 x 52 = 35-71, 68 x 53 = 36-40, 68 x 54 = 37-9, 68 x 55 = 37-77, 68 x 56 = 38-46, 68 x 57 = 39-15, 68 x 58 = 39-83, 68 x 59 = 40-52, 68 x 60 = 41-21, 68 x 61 = 41-89, 68 x 62 = 42-58, 68 x 63 = 43-27, 68 x 64 = 43-95, 68 x 65 = 44-64, 68 x 66 = 45-33, 68 x 67 = 46-2, 68 x 68 = 46-70, 68 x 69 = 47-39, 68 x 70 = 48-8, 68 x 71 = 48-76, 68 x 72 = 49-45, 68 x 73 = 50-14, 68 x 74 = 50-82, 68 x 75 = 51-51, 68 x 76 = 52-20, 68 x 77 = 52-88, 68 x 78 = 53-57, 68 x 79 = 54-26, 68 x 80 = 54-94, 68 x 81 = 55-63, 68 x 82 = 56-32, 68 x 83 = 57-1, 68 x 84 = 57-69, 68 x 85 = 58-38, 68 x 86 = 59-7, 68 x 87 = 59-75, 68 x 88 = 60-44, 68 x 89 = 61-13, 68 x 90 = 61-81, 68 x 91 = 62-50, 68 x 92 = 63-19, 68 x 93 = 63-87, 68 x 94 = 64-56, 68 x 95 = 65-25, 68 x 96 = 65-93, 68 x 97 = 66-62, 68 x 98 = 67-31, 
69 x 1 = 0-69, 69 x 2 = 1-39, 69 x 3 = 2-9, 69 x 4 = 2-78, 69 x 5 = 3-48, 69 x 6 = 4-18, 69 x 7 = 4-87, 69 x 8 = 5-57, 69 x 9 = 6-27, 69 x 10 = 6-96, 69 x 11 = 7-66, 69 x 12 = 8-36, 69 x 13 = 9-6, 69 x 14 = 9-75, 69 x 15 = 10-45, 69 x 16 = 11-15, 69 x 17 = 11-84, 69 x 18 = 12-54, 69 x 19 = 13-24, 69 x 20 = 13-93, 69 x 21 = 14-63, 69 x 22 = 15-33, 69 x 23 = 16-3, 69 x 24 = 16-72, 69 x 25 = 17-42, 69 x 26 = 18-12, 69 x 27 = 18-81, 69 x 28 = 19-51, 69 x 29 = 20-21, 69 x 30 = 20-90, 69 x 31 = 21-60, 69 x 32 = 22-30, 69 x 33 = 23-0, 69 x 34 = 23-69, 69 x 35 = 24-39, 69 x 36 = 25-9, 69 x 37 = 25-78, 69 x 38 = 26-48, 69 x 39 = 27-18, 69 x 40 = 27-87, 69 x 41 = 28-57, 69 x 42 = 29-27, 69 x 43 = 29-96, 69 x 44 = 30-66, 69 x 45 = 31-36, 69 x 46 = 32-6, 69 x 47 = 32-75, 69 x 48 = 33-45, 69 x 49 = 34-15, 69 x 50 = 34-84, 69 x 51 = 35-54, 69 x 52 = 36-24, 69 x 53 = 36-93, 69 x 54 = 37-63, 69 x 55 = 38-33, 69 x 56 = 39-3, 69 x 57 = 39-72, 69 x 58 = 40-42, 69 x 59 = 41-12, 69 x 60 = 41-81, 69 x 61 = 42-51, 69 x 62 = 43-21, 69 x 63 = 43-90, 69 x 64 = 44-60, 69 x 65 = 45-30, 69 x 66 = 46-0, 69 x 67 = 46-69, 69 x 68 = 47-39, 69 x 69 = 48-9, 69 x 70 = 48-78, 69 x 71 = 49-48, 69 x 72 = 50-18, 69 x 73 = 50-87, 69 x 74 = 51-57, 69 x 75 = 52-27, 69 x 76 = 52-96, 69 x 77 = 53-66, 69 x 78 = 54-36, 69 x 79 = 55-6, 69 x 80 = 55-75, 69 x 81 = 56-45, 69 x 82 = 57-15, 69 x 83 = 57-84, 69 x 84 = 58-54, 69 x 85 = 59-24, 69 x 86 = 59-93, 69 x 87 = 60-63, 69 x 88 = 61-33, 69 x 89 = 62-3, 69 x 90 = 62-72, 69 x 91 = 63-42, 69 x 92 = 64-12, 69 x 93 = 64-81, 69 x 94 = 65-51, 69 x 95 = 66-21, 69 x 96 = 66-90, 69 x 97 = 67-60, 69 x 98 = 68-30, 
70 x 1 = 0-70, 70 x 2 = 1-41, 70 x 3 = 2-12, 70 x 4 = 2-82, 70 x 5 = 3-53, 70 x 6 = 4-24, 70 x 7 = 4-94, 70 x 8 = 5-65, 70 x 9 = 6-36, 70 x 10 = 7-7, 70 x 11 = 7-77, 70 x 12 = 8-48, 70 x 13 = 9-19, 70 x 14 = 9-89, 70 x 15 = 10-60, 70 x 16 = 11-31, 70 x 17 = 12-2, 70 x 18 = 12-72, 70 x 19 = 13-43, 70 x 20 = 14-14, 70 x 21 = 14-84, 70 x 22 = 15-55, 70 x 23 = 16-26, 70 x 24 = 16-96, 70 x 25 = 17-67, 70 x 26 = 18-38, 70 x 27 = 19-9, 70 x 28 = 19-79, 70 x 29 = 20-50, 70 x 30 = 21-21, 70 x 31 = 21-91, 70 x 32 = 22-62, 70 x 33 = 23-33, 70 x 34 = 24-4, 70 x 35 = 24-74, 70 x 36 = 25-45, 70 x 37 = 26-16, 70 x 38 = 26-86, 70 x 39 = 27-57, 70 x 40 = 28-28, 70 x 41 = 28-98, 70 x 42 = 29-69, 70 x 43 = 30-40, 70 x 44 = 31-11, 70 x 45 = 31-81, 70 x 46 = 32-52, 70 x 47 = 33-23, 70 x 48 = 33-93, 70 x 49 = 34-64, 70 x 50 = 35-35, 70 x 51 = 36-6, 70 x 52 = 36-76, 70 x 53 = 37-47, 70 x 54 = 38-18, 70 x 55 = 38-88, 70 x 56 = 39-59, 70 x 57 = 40-30, 70 x 58 = 41-1, 70 x 59 = 41-71, 70 x 60 = 42-42, 70 x 61 = 43-13, 70 x 62 = 43-83, 70 x 63 = 44-54, 70 x 64 = 45-25, 70 x 65 = 45-95, 70 x 66 = 46-66, 70 x 67 = 47-37, 70 x 68 = 48-8, 70 x 69 = 48-78, 70 x 70 = 49-49, 70 x 71 = 50-20, 70 x 72 = 50-90, 70 x 73 = 51-61, 70 x 74 = 52-32, 70 x 75 = 53-3, 70 x 76 = 53-73, 70 x 77 = 54-44, 70 x 78 = 55-15, 70 x 79 = 55-85, 70 x 80 = 56-56, 70 x 81 = 57-27, 70 x 82 = 57-97, 70 x 83 = 58-68, 70 x 84 = 59-39, 70 x 85 = 60-10, 70 x 86 = 60-80, 70 x 87 = 61-51, 70 x 88 = 62-22, 70 x 89 = 62-92, 70 x 90 = 63-63, 70 x 91 = 64-34, 70 x 92 = 65-5, 70 x 93 = 65-75, 70 x 94 = 66-46, 70 x 95 = 67-17, 70 x 96 = 67-87, 70 x 97 = 68-58, 70 x 98 = 69-29, 
