61 x 1 = 0-61, 61 x 2 = 1-17, 61 x 3 = 1-78, 61 x 4 = 2-34, 61 x 5 = 2-95, 61 x 6 = 3-51, 61 x 7 = 4-7, 61 x 8 = 4-68, 61 x 9 = 5-24, 61 x 10 = 5-85, 61 x 11 = 6-41, 61 x 12 = 6-102, 61 x 13 = 7-58, 61 x 14 = 8-14, 61 x 15 = 8-75, 61 x 16 = 9-31, 61 x 17 = 9-92, 61 x 18 = 10-48, 61 x 19 = 11-4, 61 x 20 = 11-65, 61 x 21 = 12-21, 61 x 22 = 12-82, 61 x 23 = 13-38, 61 x 24 = 13-99, 61 x 25 = 14-55, 61 x 26 = 15-11, 61 x 27 = 15-72, 61 x 28 = 16-28, 61 x 29 = 16-89, 61 x 30 = 17-45, 61 x 31 = 18-1, 61 x 32 = 18-62, 61 x 33 = 19-18, 61 x 34 = 19-79, 61 x 35 = 20-35, 61 x 36 = 20-96, 61 x 37 = 21-52, 61 x 38 = 22-8, 61 x 39 = 22-69, 61 x 40 = 23-25, 61 x 41 = 23-86, 61 x 42 = 24-42, 61 x 43 = 24-103, 61 x 44 = 25-59, 61 x 45 = 26-15, 61 x 46 = 26-76, 61 x 47 = 27-32, 61 x 48 = 27-93, 61 x 49 = 28-49, 61 x 50 = 29-5, 61 x 51 = 29-66, 61 x 52 = 30-22, 61 x 53 = 30-83, 61 x 54 = 31-39, 61 x 55 = 31-100, 61 x 56 = 32-56, 61 x 57 = 33-12, 61 x 58 = 33-73, 61 x 59 = 34-29, 61 x 60 = 34-90, 61 x 61 = 35-46, 61 x 62 = 36-2, 61 x 63 = 36-63, 61 x 64 = 37-19, 61 x 65 = 37-80, 61 x 66 = 38-36, 61 x 67 = 38-97, 61 x 68 = 39-53, 61 x 69 = 40-9, 61 x 70 = 40-70, 61 x 71 = 41-26, 61 x 72 = 41-87, 61 x 73 = 42-43, 61 x 74 = 42-104, 61 x 75 = 43-60, 61 x 76 = 44-16, 61 x 77 = 44-77, 61 x 78 = 45-33, 61 x 79 = 45-94, 61 x 80 = 46-50, 61 x 81 = 47-6, 61 x 82 = 47-67, 61 x 83 = 48-23, 61 x 84 = 48-84, 61 x 85 = 49-40, 61 x 86 = 49-101, 61 x 87 = 50-57, 61 x 88 = 51-13, 61 x 89 = 51-74, 61 x 90 = 52-30, 61 x 91 = 52-91, 61 x 92 = 53-47, 61 x 93 = 54-3, 61 x 94 = 54-64, 61 x 95 = 55-20, 61 x 96 = 55-81, 61 x 97 = 56-37, 61 x 98 = 56-98, 61 x 99 = 57-54, 61 x 100 = 58-10, 61 x 101 = 58-71, 61 x 102 = 59-27, 61 x 103 = 59-88, 61 x 104 = 60-44, 
62 x 1 = 0-62, 62 x 2 = 1-19, 62 x 3 = 1-81, 62 x 4 = 2-38, 62 x 5 = 2-100, 62 x 6 = 3-57, 62 x 7 = 4-14, 62 x 8 = 4-76, 62 x 9 = 5-33, 62 x 10 = 5-95, 62 x 11 = 6-52, 62 x 12 = 7-9, 62 x 13 = 7-71, 62 x 14 = 8-28, 62 x 15 = 8-90, 62 x 16 = 9-47, 62 x 17 = 10-4, 62 x 18 = 10-66, 62 x 19 = 11-23, 62 x 20 = 11-85, 62 x 21 = 12-42, 62 x 22 = 12-104, 62 x 23 = 13-61, 62 x 24 = 14-18, 62 x 25 = 14-80, 62 x 26 = 15-37, 62 x 27 = 15-99, 62 x 28 = 16-56, 62 x 29 = 17-13, 62 x 30 = 17-75, 62 x 31 = 18-32, 62 x 32 = 18-94, 62 x 33 = 19-51, 62 x 34 = 20-8, 62 x 35 = 20-70, 62 x 36 = 21-27, 62 x 37 = 21-89, 62 x 38 = 22-46, 62 x 39 = 23-3, 62 x 40 = 23-65, 62 x 41 = 24-22, 62 x 42 = 24-84, 62 x 43 = 25-41, 62 x 44 = 25-103, 62 x 45 = 26-60, 62 x 46 = 27-17, 62 x 47 = 27-79, 62 x 48 = 28-36, 62 x 49 = 28-98, 62 x 50 = 29-55, 62 x 51 = 30-12, 62 x 52 = 30-74, 62 x 53 = 31-31, 62 x 54 = 31-93, 62 x 55 = 32-50, 62 x 56 = 33-7, 62 x 57 = 33-69, 62 x 58 = 34-26, 62 x 59 = 34-88, 62 x 60 = 35-45, 62 x 61 = 36-2, 62 x 62 = 36-64, 62 x 63 = 37-21, 62 x 64 = 37-83, 62 x 65 = 38-40, 62 x 66 = 38-102, 62 x 67 = 39-59, 62 x 68 = 40-16, 62 x 69 = 40-78, 62 x 70 = 41-35, 62 x 71 = 41-97, 62 x 72 = 42-54, 62 x 73 = 43-11, 62 x 74 = 43-73, 62 x 75 = 44-30, 62 x 76 = 44-92, 62 x 77 = 45-49, 62 x 78 = 46-6, 62 x 79 = 46-68, 62 x 80 = 47-25, 62 x 81 = 47-87, 62 x 82 = 48-44, 62 x 83 = 49-1, 62 x 84 = 49-63, 62 x 85 = 50-20, 62 x 86 = 50-82, 62 x 87 = 51-39, 62 x 88 = 51-101, 62 x 89 = 52-58, 62 x 90 = 53-15, 62 x 91 = 53-77, 62 x 92 = 54-34, 62 x 93 = 54-96, 62 x 94 = 55-53, 62 x 95 = 56-10, 62 x 96 = 56-72, 62 x 97 = 57-29, 62 x 98 = 57-91, 62 x 99 = 58-48, 62 x 100 = 59-5, 62 x 101 = 59-67, 62 x 102 = 60-24, 62 x 103 = 60-86, 62 x 104 = 61-43, 
63 x 1 = 0-63, 63 x 2 = 1-21, 63 x 3 = 1-84, 63 x 4 = 2-42, 63 x 5 = 3-0, 63 x 6 = 3-63, 63 x 7 = 4-21, 63 x 8 = 4-84, 63 x 9 = 5-42, 63 x 10 = 6-0, 63 x 11 = 6-63, 63 x 12 = 7-21, 63 x 13 = 7-84, 63 x 14 = 8-42, 63 x 15 = 9-0, 63 x 16 = 9-63, 63 x 17 = 10-21, 63 x 18 = 10-84, 63 x 19 = 11-42, 63 x 20 = 12-0, 63 x 21 = 12-63, 63 x 22 = 13-21, 63 x 23 = 13-84, 63 x 24 = 14-42, 63 x 25 = 15-0, 63 x 26 = 15-63, 63 x 27 = 16-21, 63 x 28 = 16-84, 63 x 29 = 17-42, 63 x 30 = 18-0, 63 x 31 = 18-63, 63 x 32 = 19-21, 63 x 33 = 19-84, 63 x 34 = 20-42, 63 x 35 = 21-0, 63 x 36 = 21-63, 63 x 37 = 22-21, 63 x 38 = 22-84, 63 x 39 = 23-42, 63 x 40 = 24-0, 63 x 41 = 24-63, 63 x 42 = 25-21, 63 x 43 = 25-84, 63 x 44 = 26-42, 63 x 45 = 27-0, 63 x 46 = 27-63, 63 x 47 = 28-21, 63 x 48 = 28-84, 63 x 49 = 29-42, 63 x 50 = 30-0, 63 x 51 = 30-63, 63 x 52 = 31-21, 63 x 53 = 31-84, 63 x 54 = 32-42, 63 x 55 = 33-0, 63 x 56 = 33-63, 63 x 57 = 34-21, 63 x 58 = 34-84, 63 x 59 = 35-42, 63 x 60 = 36-0, 63 x 61 = 36-63, 63 x 62 = 37-21, 63 x 63 = 37-84, 63 x 64 = 38-42, 63 x 65 = 39-0, 63 x 66 = 39-63, 63 x 67 = 40-21, 63 x 68 = 40-84, 63 x 69 = 41-42, 63 x 70 = 42-0, 63 x 71 = 42-63, 63 x 72 = 43-21, 63 x 73 = 43-84, 63 x 74 = 44-42, 63 x 75 = 45-0, 63 x 76 = 45-63, 63 x 77 = 46-21, 63 x 78 = 46-84, 63 x 79 = 47-42, 63 x 80 = 48-0, 63 x 81 = 48-63, 63 x 82 = 49-21, 63 x 83 = 49-84, 63 x 84 = 50-42, 63 x 85 = 51-0, 63 x 86 = 51-63, 63 x 87 = 52-21, 63 x 88 = 52-84, 63 x 89 = 53-42, 63 x 90 = 54-0, 63 x 91 = 54-63, 63 x 92 = 55-21, 63 x 93 = 55-84, 63 x 94 = 56-42, 63 x 95 = 57-0, 63 x 96 = 57-63, 63 x 97 = 58-21, 63 x 98 = 58-84, 63 x 99 = 59-42, 63 x 100 = 60-0, 63 x 101 = 60-63, 63 x 102 = 61-21, 63 x 103 = 61-84, 63 x 104 = 62-42, 
64 x 1 = 0-64, 64 x 2 = 1-23, 64 x 3 = 1-87, 64 x 4 = 2-46, 64 x 5 = 3-5, 64 x 6 = 3-69, 64 x 7 = 4-28, 64 x 8 = 4-92, 64 x 9 = 5-51, 64 x 10 = 6-10, 64 x 11 = 6-74, 64 x 12 = 7-33, 64 x 13 = 7-97, 64 x 14 = 8-56, 64 x 15 = 9-15, 64 x 16 = 9-79, 64 x 17 = 10-38, 64 x 18 = 10-102, 64 x 19 = 11-61, 64 x 20 = 12-20, 64 x 21 = 12-84, 64 x 22 = 13-43, 64 x 23 = 14-2, 64 x 24 = 14-66, 64 x 25 = 15-25, 64 x 26 = 15-89, 64 x 27 = 16-48, 64 x 28 = 17-7, 64 x 29 = 17-71, 64 x 30 = 18-30, 64 x 31 = 18-94, 64 x 32 = 19-53, 64 x 33 = 20-12, 64 x 34 = 20-76, 64 x 35 = 21-35, 64 x 36 = 21-99, 64 x 37 = 22-58, 64 x 38 = 23-17, 64 x 39 = 23-81, 64 x 40 = 24-40, 64 x 41 = 24-104, 64 x 42 = 25-63, 64 x 43 = 26-22, 64 x 44 = 26-86, 64 x 45 = 27-45, 64 x 46 = 28-4, 64 x 47 = 28-68, 64 x 48 = 29-27, 64 x 49 = 29-91, 64 x 50 = 30-50, 64 x 51 = 31-9, 64 x 52 = 31-73, 64 x 53 = 32-32, 64 x 54 = 32-96, 64 x 55 = 33-55, 64 x 56 = 34-14, 64 x 57 = 34-78, 64 x 58 = 35-37, 64 x 59 = 35-101, 64 x 60 = 36-60, 64 x 61 = 37-19, 64 x 62 = 37-83, 64 x 63 = 38-42, 64 x 64 = 39-1, 64 x 65 = 39-65, 64 x 66 = 40-24, 64 x 67 = 40-88, 64 x 68 = 41-47, 64 x 69 = 42-6, 64 x 70 = 42-70, 64 x 71 = 43-29, 64 x 72 = 43-93, 64 x 73 = 44-52, 64 x 74 = 45-11, 64 x 75 = 45-75, 64 x 76 = 46-34, 64 x 77 = 46-98, 64 x 78 = 47-57, 64 x 79 = 48-16, 64 x 80 = 48-80, 64 x 81 = 49-39, 64 x 82 = 49-103, 64 x 83 = 50-62, 64 x 84 = 51-21, 64 x 85 = 51-85, 64 x 86 = 52-44, 64 x 87 = 53-3, 64 x 88 = 53-67, 64 x 89 = 54-26, 64 x 90 = 54-90, 64 x 91 = 55-49, 64 x 92 = 56-8, 64 x 93 = 56-72, 64 x 94 = 57-31, 64 x 95 = 57-95, 64 x 96 = 58-54, 64 x 97 = 59-13, 64 x 98 = 59-77, 64 x 99 = 60-36, 64 x 100 = 60-100, 64 x 101 = 61-59, 64 x 102 = 62-18, 64 x 103 = 62-82, 64 x 104 = 63-41, 
65 x 1 = 0-65, 65 x 2 = 1-25, 65 x 3 = 1-90, 65 x 4 = 2-50, 65 x 5 = 3-10, 65 x 6 = 3-75, 65 x 7 = 4-35, 65 x 8 = 4-100, 65 x 9 = 5-60, 65 x 10 = 6-20, 65 x 11 = 6-85, 65 x 12 = 7-45, 65 x 13 = 8-5, 65 x 14 = 8-70, 65 x 15 = 9-30, 65 x 16 = 9-95, 65 x 17 = 10-55, 65 x 18 = 11-15, 65 x 19 = 11-80, 65 x 20 = 12-40, 65 x 21 = 13-0, 65 x 22 = 13-65, 65 x 23 = 14-25, 65 x 24 = 14-90, 65 x 25 = 15-50, 65 x 26 = 16-10, 65 x 27 = 16-75, 65 x 28 = 17-35, 65 x 29 = 17-100, 65 x 30 = 18-60, 65 x 31 = 19-20, 65 x 32 = 19-85, 65 x 33 = 20-45, 65 x 34 = 21-5, 65 x 35 = 21-70, 65 x 36 = 22-30, 65 x 37 = 22-95, 65 x 38 = 23-55, 65 x 39 = 24-15, 65 x 40 = 24-80, 65 x 41 = 25-40, 65 x 42 = 26-0, 65 x 43 = 26-65, 65 x 44 = 27-25, 65 x 45 = 27-90, 65 x 46 = 28-50, 65 x 47 = 29-10, 65 x 48 = 29-75, 65 x 49 = 30-35, 65 x 50 = 30-100, 65 x 51 = 31-60, 65 x 52 = 32-20, 65 x 53 = 32-85, 65 x 54 = 33-45, 65 x 55 = 34-5, 65 x 56 = 34-70, 65 x 57 = 35-30, 65 x 58 = 35-95, 65 x 59 = 36-55, 65 x 60 = 37-15, 65 x 61 = 37-80, 65 x 62 = 38-40, 65 x 63 = 39-0, 65 x 64 = 39-65, 65 x 65 = 40-25, 65 x 66 = 40-90, 65 x 67 = 41-50, 65 x 68 = 42-10, 65 x 69 = 42-75, 65 x 70 = 43-35, 65 x 71 = 43-100, 65 x 72 = 44-60, 65 x 73 = 45-20, 65 x 74 = 45-85, 65 x 75 = 46-45, 65 x 76 = 47-5, 65 x 77 = 47-70, 65 x 78 = 48-30, 65 x 79 = 48-95, 65 x 80 = 49-55, 65 x 81 = 50-15, 65 x 82 = 50-80, 65 x 83 = 51-40, 65 x 84 = 52-0, 65 x 85 = 52-65, 65 x 86 = 53-25, 65 x 87 = 53-90, 65 x 88 = 54-50, 65 x 89 = 55-10, 65 x 90 = 55-75, 65 x 91 = 56-35, 65 x 92 = 56-100, 65 x 93 = 57-60, 65 x 94 = 58-20, 65 x 95 = 58-85, 65 x 96 = 59-45, 65 x 97 = 60-5, 65 x 98 = 60-70, 65 x 99 = 61-30, 65 x 100 = 61-95, 65 x 101 = 62-55, 65 x 102 = 63-15, 65 x 103 = 63-80, 65 x 104 = 64-40, 
66 x 1 = 0-66, 66 x 2 = 1-27, 66 x 3 = 1-93, 66 x 4 = 2-54, 66 x 5 = 3-15, 66 x 6 = 3-81, 66 x 7 = 4-42, 66 x 8 = 5-3, 66 x 9 = 5-69, 66 x 10 = 6-30, 66 x 11 = 6-96, 66 x 12 = 7-57, 66 x 13 = 8-18, 66 x 14 = 8-84, 66 x 15 = 9-45, 66 x 16 = 10-6, 66 x 17 = 10-72, 66 x 18 = 11-33, 66 x 19 = 11-99, 66 x 20 = 12-60, 66 x 21 = 13-21, 66 x 22 = 13-87, 66 x 23 = 14-48, 66 x 24 = 15-9, 66 x 25 = 15-75, 66 x 26 = 16-36, 66 x 27 = 16-102, 66 x 28 = 17-63, 66 x 29 = 18-24, 66 x 30 = 18-90, 66 x 31 = 19-51, 66 x 32 = 20-12, 66 x 33 = 20-78, 66 x 34 = 21-39, 66 x 35 = 22-0, 66 x 36 = 22-66, 66 x 37 = 23-27, 66 x 38 = 23-93, 66 x 39 = 24-54, 66 x 40 = 25-15, 66 x 41 = 25-81, 66 x 42 = 26-42, 66 x 43 = 27-3, 66 x 44 = 27-69, 66 x 45 = 28-30, 66 x 46 = 28-96, 66 x 47 = 29-57, 66 x 48 = 30-18, 66 x 49 = 30-84, 66 x 50 = 31-45, 66 x 51 = 32-6, 66 x 52 = 32-72, 66 x 53 = 33-33, 66 x 54 = 33-99, 66 x 55 = 34-60, 66 x 56 = 35-21, 66 x 57 = 35-87, 66 x 58 = 36-48, 66 x 59 = 37-9, 66 x 60 = 37-75, 66 x 61 = 38-36, 66 x 62 = 38-102, 66 x 63 = 39-63, 66 x 64 = 40-24, 66 x 65 = 40-90, 66 x 66 = 41-51, 66 x 67 = 42-12, 66 x 68 = 42-78, 66 x 69 = 43-39, 66 x 70 = 44-0, 66 x 71 = 44-66, 66 x 72 = 45-27, 66 x 73 = 45-93, 66 x 74 = 46-54, 66 x 75 = 47-15, 66 x 76 = 47-81, 66 x 77 = 48-42, 66 x 78 = 49-3, 66 x 79 = 49-69, 66 x 80 = 50-30, 66 x 81 = 50-96, 66 x 82 = 51-57, 66 x 83 = 52-18, 66 x 84 = 52-84, 66 x 85 = 53-45, 66 x 86 = 54-6, 66 x 87 = 54-72, 66 x 88 = 55-33, 66 x 89 = 55-99, 66 x 90 = 56-60, 66 x 91 = 57-21, 66 x 92 = 57-87, 66 x 93 = 58-48, 66 x 94 = 59-9, 66 x 95 = 59-75, 66 x 96 = 60-36, 66 x 97 = 60-102, 66 x 98 = 61-63, 66 x 99 = 62-24, 66 x 100 = 62-90, 66 x 101 = 63-51, 66 x 102 = 64-12, 66 x 103 = 64-78, 66 x 104 = 65-39, 
67 x 1 = 0-67, 67 x 2 = 1-29, 67 x 3 = 1-96, 67 x 4 = 2-58, 67 x 5 = 3-20, 67 x 6 = 3-87, 67 x 7 = 4-49, 67 x 8 = 5-11, 67 x 9 = 5-78, 67 x 10 = 6-40, 67 x 11 = 7-2, 67 x 12 = 7-69, 67 x 13 = 8-31, 67 x 14 = 8-98, 67 x 15 = 9-60, 67 x 16 = 10-22, 67 x 17 = 10-89, 67 x 18 = 11-51, 67 x 19 = 12-13, 67 x 20 = 12-80, 67 x 21 = 13-42, 67 x 22 = 14-4, 67 x 23 = 14-71, 67 x 24 = 15-33, 67 x 25 = 15-100, 67 x 26 = 16-62, 67 x 27 = 17-24, 67 x 28 = 17-91, 67 x 29 = 18-53, 67 x 30 = 19-15, 67 x 31 = 19-82, 67 x 32 = 20-44, 67 x 33 = 21-6, 67 x 34 = 21-73, 67 x 35 = 22-35, 67 x 36 = 22-102, 67 x 37 = 23-64, 67 x 38 = 24-26, 67 x 39 = 24-93, 67 x 40 = 25-55, 67 x 41 = 26-17, 67 x 42 = 26-84, 67 x 43 = 27-46, 67 x 44 = 28-8, 67 x 45 = 28-75, 67 x 46 = 29-37, 67 x 47 = 29-104, 67 x 48 = 30-66, 67 x 49 = 31-28, 67 x 50 = 31-95, 67 x 51 = 32-57, 67 x 52 = 33-19, 67 x 53 = 33-86, 67 x 54 = 34-48, 67 x 55 = 35-10, 67 x 56 = 35-77, 67 x 57 = 36-39, 67 x 58 = 37-1, 67 x 59 = 37-68, 67 x 60 = 38-30, 67 x 61 = 38-97, 67 x 62 = 39-59, 67 x 63 = 40-21, 67 x 64 = 40-88, 67 x 65 = 41-50, 67 x 66 = 42-12, 67 x 67 = 42-79, 67 x 68 = 43-41, 67 x 69 = 44-3, 67 x 70 = 44-70, 67 x 71 = 45-32, 67 x 72 = 45-99, 67 x 73 = 46-61, 67 x 74 = 47-23, 67 x 75 = 47-90, 67 x 76 = 48-52, 67 x 77 = 49-14, 67 x 78 = 49-81, 67 x 79 = 50-43, 67 x 80 = 51-5, 67 x 81 = 51-72, 67 x 82 = 52-34, 67 x 83 = 52-101, 67 x 84 = 53-63, 67 x 85 = 54-25, 67 x 86 = 54-92, 67 x 87 = 55-54, 67 x 88 = 56-16, 67 x 89 = 56-83, 67 x 90 = 57-45, 67 x 91 = 58-7, 67 x 92 = 58-74, 67 x 93 = 59-36, 67 x 94 = 59-103, 67 x 95 = 60-65, 67 x 96 = 61-27, 67 x 97 = 61-94, 67 x 98 = 62-56, 67 x 99 = 63-18, 67 x 100 = 63-85, 67 x 101 = 64-47, 67 x 102 = 65-9, 67 x 103 = 65-76, 67 x 104 = 66-38, 
68 x 1 = 0-68, 68 x 2 = 1-31, 68 x 3 = 1-99, 68 x 4 = 2-62, 68 x 5 = 3-25, 68 x 6 = 3-93, 68 x 7 = 4-56, 68 x 8 = 5-19, 68 x 9 = 5-87, 68 x 10 = 6-50, 68 x 11 = 7-13, 68 x 12 = 7-81, 68 x 13 = 8-44, 68 x 14 = 9-7, 68 x 15 = 9-75, 68 x 16 = 10-38, 68 x 17 = 11-1, 68 x 18 = 11-69, 68 x 19 = 12-32, 68 x 20 = 12-100, 68 x 21 = 13-63, 68 x 22 = 14-26, 68 x 23 = 14-94, 68 x 24 = 15-57, 68 x 25 = 16-20, 68 x 26 = 16-88, 68 x 27 = 17-51, 68 x 28 = 18-14, 68 x 29 = 18-82, 68 x 30 = 19-45, 68 x 31 = 20-8, 68 x 32 = 20-76, 68 x 33 = 21-39, 68 x 34 = 22-2, 68 x 35 = 22-70, 68 x 36 = 23-33, 68 x 37 = 23-101, 68 x 38 = 24-64, 68 x 39 = 25-27, 68 x 40 = 25-95, 68 x 41 = 26-58, 68 x 42 = 27-21, 68 x 43 = 27-89, 68 x 44 = 28-52, 68 x 45 = 29-15, 68 x 46 = 29-83, 68 x 47 = 30-46, 68 x 48 = 31-9, 68 x 49 = 31-77, 68 x 50 = 32-40, 68 x 51 = 33-3, 68 x 52 = 33-71, 68 x 53 = 34-34, 68 x 54 = 34-102, 68 x 55 = 35-65, 68 x 56 = 36-28, 68 x 57 = 36-96, 68 x 58 = 37-59, 68 x 59 = 38-22, 68 x 60 = 38-90, 68 x 61 = 39-53, 68 x 62 = 40-16, 68 x 63 = 40-84, 68 x 64 = 41-47, 68 x 65 = 42-10, 68 x 66 = 42-78, 68 x 67 = 43-41, 68 x 68 = 44-4, 68 x 69 = 44-72, 68 x 70 = 45-35, 68 x 71 = 45-103, 68 x 72 = 46-66, 68 x 73 = 47-29, 68 x 74 = 47-97, 68 x 75 = 48-60, 68 x 76 = 49-23, 68 x 77 = 49-91, 68 x 78 = 50-54, 68 x 79 = 51-17, 68 x 80 = 51-85, 68 x 81 = 52-48, 68 x 82 = 53-11, 68 x 83 = 53-79, 68 x 84 = 54-42, 68 x 85 = 55-5, 68 x 86 = 55-73, 68 x 87 = 56-36, 68 x 88 = 56-104, 68 x 89 = 57-67, 68 x 90 = 58-30, 68 x 91 = 58-98, 68 x 92 = 59-61, 68 x 93 = 60-24, 68 x 94 = 60-92, 68 x 95 = 61-55, 68 x 96 = 62-18, 68 x 97 = 62-86, 68 x 98 = 63-49, 68 x 99 = 64-12, 68 x 100 = 64-80, 68 x 101 = 65-43, 68 x 102 = 66-6, 68 x 103 = 66-74, 68 x 104 = 67-37, 
69 x 1 = 0-69, 69 x 2 = 1-33, 69 x 3 = 1-102, 69 x 4 = 2-66, 69 x 5 = 3-30, 69 x 6 = 3-99, 69 x 7 = 4-63, 69 x 8 = 5-27, 69 x 9 = 5-96, 69 x 10 = 6-60, 69 x 11 = 7-24, 69 x 12 = 7-93, 69 x 13 = 8-57, 69 x 14 = 9-21, 69 x 15 = 9-90, 69 x 16 = 10-54, 69 x 17 = 11-18, 69 x 18 = 11-87, 69 x 19 = 12-51, 69 x 20 = 13-15, 69 x 21 = 13-84, 69 x 22 = 14-48, 69 x 23 = 15-12, 69 x 24 = 15-81, 69 x 25 = 16-45, 69 x 26 = 17-9, 69 x 27 = 17-78, 69 x 28 = 18-42, 69 x 29 = 19-6, 69 x 30 = 19-75, 69 x 31 = 20-39, 69 x 32 = 21-3, 69 x 33 = 21-72, 69 x 34 = 22-36, 69 x 35 = 23-0, 69 x 36 = 23-69, 69 x 37 = 24-33, 69 x 38 = 24-102, 69 x 39 = 25-66, 69 x 40 = 26-30, 69 x 41 = 26-99, 69 x 42 = 27-63, 69 x 43 = 28-27, 69 x 44 = 28-96, 69 x 45 = 29-60, 69 x 46 = 30-24, 69 x 47 = 30-93, 69 x 48 = 31-57, 69 x 49 = 32-21, 69 x 50 = 32-90, 69 x 51 = 33-54, 69 x 52 = 34-18, 69 x 53 = 34-87, 69 x 54 = 35-51, 69 x 55 = 36-15, 69 x 56 = 36-84, 69 x 57 = 37-48, 69 x 58 = 38-12, 69 x 59 = 38-81, 69 x 60 = 39-45, 69 x 61 = 40-9, 69 x 62 = 40-78, 69 x 63 = 41-42, 69 x 64 = 42-6, 69 x 65 = 42-75, 69 x 66 = 43-39, 69 x 67 = 44-3, 69 x 68 = 44-72, 69 x 69 = 45-36, 69 x 70 = 46-0, 69 x 71 = 46-69, 69 x 72 = 47-33, 69 x 73 = 47-102, 69 x 74 = 48-66, 69 x 75 = 49-30, 69 x 76 = 49-99, 69 x 77 = 50-63, 69 x 78 = 51-27, 69 x 79 = 51-96, 69 x 80 = 52-60, 69 x 81 = 53-24, 69 x 82 = 53-93, 69 x 83 = 54-57, 69 x 84 = 55-21, 69 x 85 = 55-90, 69 x 86 = 56-54, 69 x 87 = 57-18, 69 x 88 = 57-87, 69 x 89 = 58-51, 69 x 90 = 59-15, 69 x 91 = 59-84, 69 x 92 = 60-48, 69 x 93 = 61-12, 69 x 94 = 61-81, 69 x 95 = 62-45, 69 x 96 = 63-9, 69 x 97 = 63-78, 69 x 98 = 64-42, 69 x 99 = 65-6, 69 x 100 = 65-75, 69 x 101 = 66-39, 69 x 102 = 67-3, 69 x 103 = 67-72, 69 x 104 = 68-36, 
70 x 1 = 0-70, 70 x 2 = 1-35, 70 x 3 = 2-0, 70 x 4 = 2-70, 70 x 5 = 3-35, 70 x 6 = 4-0, 70 x 7 = 4-70, 70 x 8 = 5-35, 70 x 9 = 6-0, 70 x 10 = 6-70, 70 x 11 = 7-35, 70 x 12 = 8-0, 70 x 13 = 8-70, 70 x 14 = 9-35, 70 x 15 = 10-0, 70 x 16 = 10-70, 70 x 17 = 11-35, 70 x 18 = 12-0, 70 x 19 = 12-70, 70 x 20 = 13-35, 70 x 21 = 14-0, 70 x 22 = 14-70, 70 x 23 = 15-35, 70 x 24 = 16-0, 70 x 25 = 16-70, 70 x 26 = 17-35, 70 x 27 = 18-0, 70 x 28 = 18-70, 70 x 29 = 19-35, 70 x 30 = 20-0, 70 x 31 = 20-70, 70 x 32 = 21-35, 70 x 33 = 22-0, 70 x 34 = 22-70, 70 x 35 = 23-35, 70 x 36 = 24-0, 70 x 37 = 24-70, 70 x 38 = 25-35, 70 x 39 = 26-0, 70 x 40 = 26-70, 70 x 41 = 27-35, 70 x 42 = 28-0, 70 x 43 = 28-70, 70 x 44 = 29-35, 70 x 45 = 30-0, 70 x 46 = 30-70, 70 x 47 = 31-35, 70 x 48 = 32-0, 70 x 49 = 32-70, 70 x 50 = 33-35, 70 x 51 = 34-0, 70 x 52 = 34-70, 70 x 53 = 35-35, 70 x 54 = 36-0, 70 x 55 = 36-70, 70 x 56 = 37-35, 70 x 57 = 38-0, 70 x 58 = 38-70, 70 x 59 = 39-35, 70 x 60 = 40-0, 70 x 61 = 40-70, 70 x 62 = 41-35, 70 x 63 = 42-0, 70 x 64 = 42-70, 70 x 65 = 43-35, 70 x 66 = 44-0, 70 x 67 = 44-70, 70 x 68 = 45-35, 70 x 69 = 46-0, 70 x 70 = 46-70, 70 x 71 = 47-35, 70 x 72 = 48-0, 70 x 73 = 48-70, 70 x 74 = 49-35, 70 x 75 = 50-0, 70 x 76 = 50-70, 70 x 77 = 51-35, 70 x 78 = 52-0, 70 x 79 = 52-70, 70 x 80 = 53-35, 70 x 81 = 54-0, 70 x 82 = 54-70, 70 x 83 = 55-35, 70 x 84 = 56-0, 70 x 85 = 56-70, 70 x 86 = 57-35, 70 x 87 = 58-0, 70 x 88 = 58-70, 70 x 89 = 59-35, 70 x 90 = 60-0, 70 x 91 = 60-70, 70 x 92 = 61-35, 70 x 93 = 62-0, 70 x 94 = 62-70, 70 x 95 = 63-35, 70 x 96 = 64-0, 70 x 97 = 64-70, 70 x 98 = 65-35, 70 x 99 = 66-0, 70 x 100 = 66-70, 70 x 101 = 67-35, 70 x 102 = 68-0, 70 x 103 = 68-70, 70 x 104 = 69-35, 
