61 x 1 = 0-61, 61 x 2 = 1-18, 61 x 3 = 1-79, 61 x 4 = 2-36, 61 x 5 = 2-97, 61 x 6 = 3-54, 61 x 7 = 4-11, 61 x 8 = 4-72, 61 x 9 = 5-29, 61 x 10 = 5-90, 61 x 11 = 6-47, 61 x 12 = 7-4, 61 x 13 = 7-65, 61 x 14 = 8-22, 61 x 15 = 8-83, 61 x 16 = 9-40, 61 x 17 = 9-101, 61 x 18 = 10-58, 61 x 19 = 11-15, 61 x 20 = 11-76, 61 x 21 = 12-33, 61 x 22 = 12-94, 61 x 23 = 13-51, 61 x 24 = 14-8, 61 x 25 = 14-69, 61 x 26 = 15-26, 61 x 27 = 15-87, 61 x 28 = 16-44, 61 x 29 = 17-1, 61 x 30 = 17-62, 61 x 31 = 18-19, 61 x 32 = 18-80, 61 x 33 = 19-37, 61 x 34 = 19-98, 61 x 35 = 20-55, 61 x 36 = 21-12, 61 x 37 = 21-73, 61 x 38 = 22-30, 61 x 39 = 22-91, 61 x 40 = 23-48, 61 x 41 = 24-5, 61 x 42 = 24-66, 61 x 43 = 25-23, 61 x 44 = 25-84, 61 x 45 = 26-41, 61 x 46 = 26-102, 61 x 47 = 27-59, 61 x 48 = 28-16, 61 x 49 = 28-77, 61 x 50 = 29-34, 61 x 51 = 29-95, 61 x 52 = 30-52, 61 x 53 = 31-9, 61 x 54 = 31-70, 61 x 55 = 32-27, 61 x 56 = 32-88, 61 x 57 = 33-45, 61 x 58 = 34-2, 61 x 59 = 34-63, 61 x 60 = 35-20, 61 x 61 = 35-81, 61 x 62 = 36-38, 61 x 63 = 36-99, 61 x 64 = 37-56, 61 x 65 = 38-13, 61 x 66 = 38-74, 61 x 67 = 39-31, 61 x 68 = 39-92, 61 x 69 = 40-49, 61 x 70 = 41-6, 61 x 71 = 41-67, 61 x 72 = 42-24, 61 x 73 = 42-85, 61 x 74 = 43-42, 61 x 75 = 43-103, 61 x 76 = 44-60, 61 x 77 = 45-17, 61 x 78 = 45-78, 61 x 79 = 46-35, 61 x 80 = 46-96, 61 x 81 = 47-53, 61 x 82 = 48-10, 61 x 83 = 48-71, 61 x 84 = 49-28, 61 x 85 = 49-89, 61 x 86 = 50-46, 61 x 87 = 51-3, 61 x 88 = 51-64, 61 x 89 = 52-21, 61 x 90 = 52-82, 61 x 91 = 53-39, 61 x 92 = 53-100, 61 x 93 = 54-57, 61 x 94 = 55-14, 61 x 95 = 55-75, 61 x 96 = 56-32, 61 x 97 = 56-93, 61 x 98 = 57-50, 61 x 99 = 58-7, 61 x 100 = 58-68, 61 x 101 = 59-25, 61 x 102 = 59-86, 61 x 103 = 60-43, 
62 x 1 = 0-62, 62 x 2 = 1-20, 62 x 3 = 1-82, 62 x 4 = 2-40, 62 x 5 = 2-102, 62 x 6 = 3-60, 62 x 7 = 4-18, 62 x 8 = 4-80, 62 x 9 = 5-38, 62 x 10 = 5-100, 62 x 11 = 6-58, 62 x 12 = 7-16, 62 x 13 = 7-78, 62 x 14 = 8-36, 62 x 15 = 8-98, 62 x 16 = 9-56, 62 x 17 = 10-14, 62 x 18 = 10-76, 62 x 19 = 11-34, 62 x 20 = 11-96, 62 x 21 = 12-54, 62 x 22 = 13-12, 62 x 23 = 13-74, 62 x 24 = 14-32, 62 x 25 = 14-94, 62 x 26 = 15-52, 62 x 27 = 16-10, 62 x 28 = 16-72, 62 x 29 = 17-30, 62 x 30 = 17-92, 62 x 31 = 18-50, 62 x 32 = 19-8, 62 x 33 = 19-70, 62 x 34 = 20-28, 62 x 35 = 20-90, 62 x 36 = 21-48, 62 x 37 = 22-6, 62 x 38 = 22-68, 62 x 39 = 23-26, 62 x 40 = 23-88, 62 x 41 = 24-46, 62 x 42 = 25-4, 62 x 43 = 25-66, 62 x 44 = 26-24, 62 x 45 = 26-86, 62 x 46 = 27-44, 62 x 47 = 28-2, 62 x 48 = 28-64, 62 x 49 = 29-22, 62 x 50 = 29-84, 62 x 51 = 30-42, 62 x 52 = 31-0, 62 x 53 = 31-62, 62 x 54 = 32-20, 62 x 55 = 32-82, 62 x 56 = 33-40, 62 x 57 = 33-102, 62 x 58 = 34-60, 62 x 59 = 35-18, 62 x 60 = 35-80, 62 x 61 = 36-38, 62 x 62 = 36-100, 62 x 63 = 37-58, 62 x 64 = 38-16, 62 x 65 = 38-78, 62 x 66 = 39-36, 62 x 67 = 39-98, 62 x 68 = 40-56, 62 x 69 = 41-14, 62 x 70 = 41-76, 62 x 71 = 42-34, 62 x 72 = 42-96, 62 x 73 = 43-54, 62 x 74 = 44-12, 62 x 75 = 44-74, 62 x 76 = 45-32, 62 x 77 = 45-94, 62 x 78 = 46-52, 62 x 79 = 47-10, 62 x 80 = 47-72, 62 x 81 = 48-30, 62 x 82 = 48-92, 62 x 83 = 49-50, 62 x 84 = 50-8, 62 x 85 = 50-70, 62 x 86 = 51-28, 62 x 87 = 51-90, 62 x 88 = 52-48, 62 x 89 = 53-6, 62 x 90 = 53-68, 62 x 91 = 54-26, 62 x 92 = 54-88, 62 x 93 = 55-46, 62 x 94 = 56-4, 62 x 95 = 56-66, 62 x 96 = 57-24, 62 x 97 = 57-86, 62 x 98 = 58-44, 62 x 99 = 59-2, 62 x 100 = 59-64, 62 x 101 = 60-22, 62 x 102 = 60-84, 62 x 103 = 61-42, 
63 x 1 = 0-63, 63 x 2 = 1-22, 63 x 3 = 1-85, 63 x 4 = 2-44, 63 x 5 = 3-3, 63 x 6 = 3-66, 63 x 7 = 4-25, 63 x 8 = 4-88, 63 x 9 = 5-47, 63 x 10 = 6-6, 63 x 11 = 6-69, 63 x 12 = 7-28, 63 x 13 = 7-91, 63 x 14 = 8-50, 63 x 15 = 9-9, 63 x 16 = 9-72, 63 x 17 = 10-31, 63 x 18 = 10-94, 63 x 19 = 11-53, 63 x 20 = 12-12, 63 x 21 = 12-75, 63 x 22 = 13-34, 63 x 23 = 13-97, 63 x 24 = 14-56, 63 x 25 = 15-15, 63 x 26 = 15-78, 63 x 27 = 16-37, 63 x 28 = 16-100, 63 x 29 = 17-59, 63 x 30 = 18-18, 63 x 31 = 18-81, 63 x 32 = 19-40, 63 x 33 = 19-103, 63 x 34 = 20-62, 63 x 35 = 21-21, 63 x 36 = 21-84, 63 x 37 = 22-43, 63 x 38 = 23-2, 63 x 39 = 23-65, 63 x 40 = 24-24, 63 x 41 = 24-87, 63 x 42 = 25-46, 63 x 43 = 26-5, 63 x 44 = 26-68, 63 x 45 = 27-27, 63 x 46 = 27-90, 63 x 47 = 28-49, 63 x 48 = 29-8, 63 x 49 = 29-71, 63 x 50 = 30-30, 63 x 51 = 30-93, 63 x 52 = 31-52, 63 x 53 = 32-11, 63 x 54 = 32-74, 63 x 55 = 33-33, 63 x 56 = 33-96, 63 x 57 = 34-55, 63 x 58 = 35-14, 63 x 59 = 35-77, 63 x 60 = 36-36, 63 x 61 = 36-99, 63 x 62 = 37-58, 63 x 63 = 38-17, 63 x 64 = 38-80, 63 x 65 = 39-39, 63 x 66 = 39-102, 63 x 67 = 40-61, 63 x 68 = 41-20, 63 x 69 = 41-83, 63 x 70 = 42-42, 63 x 71 = 43-1, 63 x 72 = 43-64, 63 x 73 = 44-23, 63 x 74 = 44-86, 63 x 75 = 45-45, 63 x 76 = 46-4, 63 x 77 = 46-67, 63 x 78 = 47-26, 63 x 79 = 47-89, 63 x 80 = 48-48, 63 x 81 = 49-7, 63 x 82 = 49-70, 63 x 83 = 50-29, 63 x 84 = 50-92, 63 x 85 = 51-51, 63 x 86 = 52-10, 63 x 87 = 52-73, 63 x 88 = 53-32, 63 x 89 = 53-95, 63 x 90 = 54-54, 63 x 91 = 55-13, 63 x 92 = 55-76, 63 x 93 = 56-35, 63 x 94 = 56-98, 63 x 95 = 57-57, 63 x 96 = 58-16, 63 x 97 = 58-79, 63 x 98 = 59-38, 63 x 99 = 59-101, 63 x 100 = 60-60, 63 x 101 = 61-19, 63 x 102 = 61-82, 63 x 103 = 62-41, 
64 x 1 = 0-64, 64 x 2 = 1-24, 64 x 3 = 1-88, 64 x 4 = 2-48, 64 x 5 = 3-8, 64 x 6 = 3-72, 64 x 7 = 4-32, 64 x 8 = 4-96, 64 x 9 = 5-56, 64 x 10 = 6-16, 64 x 11 = 6-80, 64 x 12 = 7-40, 64 x 13 = 8-0, 64 x 14 = 8-64, 64 x 15 = 9-24, 64 x 16 = 9-88, 64 x 17 = 10-48, 64 x 18 = 11-8, 64 x 19 = 11-72, 64 x 20 = 12-32, 64 x 21 = 12-96, 64 x 22 = 13-56, 64 x 23 = 14-16, 64 x 24 = 14-80, 64 x 25 = 15-40, 64 x 26 = 16-0, 64 x 27 = 16-64, 64 x 28 = 17-24, 64 x 29 = 17-88, 64 x 30 = 18-48, 64 x 31 = 19-8, 64 x 32 = 19-72, 64 x 33 = 20-32, 64 x 34 = 20-96, 64 x 35 = 21-56, 64 x 36 = 22-16, 64 x 37 = 22-80, 64 x 38 = 23-40, 64 x 39 = 24-0, 64 x 40 = 24-64, 64 x 41 = 25-24, 64 x 42 = 25-88, 64 x 43 = 26-48, 64 x 44 = 27-8, 64 x 45 = 27-72, 64 x 46 = 28-32, 64 x 47 = 28-96, 64 x 48 = 29-56, 64 x 49 = 30-16, 64 x 50 = 30-80, 64 x 51 = 31-40, 64 x 52 = 32-0, 64 x 53 = 32-64, 64 x 54 = 33-24, 64 x 55 = 33-88, 64 x 56 = 34-48, 64 x 57 = 35-8, 64 x 58 = 35-72, 64 x 59 = 36-32, 64 x 60 = 36-96, 64 x 61 = 37-56, 64 x 62 = 38-16, 64 x 63 = 38-80, 64 x 64 = 39-40, 64 x 65 = 40-0, 64 x 66 = 40-64, 64 x 67 = 41-24, 64 x 68 = 41-88, 64 x 69 = 42-48, 64 x 70 = 43-8, 64 x 71 = 43-72, 64 x 72 = 44-32, 64 x 73 = 44-96, 64 x 74 = 45-56, 64 x 75 = 46-16, 64 x 76 = 46-80, 64 x 77 = 47-40, 64 x 78 = 48-0, 64 x 79 = 48-64, 64 x 80 = 49-24, 64 x 81 = 49-88, 64 x 82 = 50-48, 64 x 83 = 51-8, 64 x 84 = 51-72, 64 x 85 = 52-32, 64 x 86 = 52-96, 64 x 87 = 53-56, 64 x 88 = 54-16, 64 x 89 = 54-80, 64 x 90 = 55-40, 64 x 91 = 56-0, 64 x 92 = 56-64, 64 x 93 = 57-24, 64 x 94 = 57-88, 64 x 95 = 58-48, 64 x 96 = 59-8, 64 x 97 = 59-72, 64 x 98 = 60-32, 64 x 99 = 60-96, 64 x 100 = 61-56, 64 x 101 = 62-16, 64 x 102 = 62-80, 64 x 103 = 63-40, 
65 x 1 = 0-65, 65 x 2 = 1-26, 65 x 3 = 1-91, 65 x 4 = 2-52, 65 x 5 = 3-13, 65 x 6 = 3-78, 65 x 7 = 4-39, 65 x 8 = 5-0, 65 x 9 = 5-65, 65 x 10 = 6-26, 65 x 11 = 6-91, 65 x 12 = 7-52, 65 x 13 = 8-13, 65 x 14 = 8-78, 65 x 15 = 9-39, 65 x 16 = 10-0, 65 x 17 = 10-65, 65 x 18 = 11-26, 65 x 19 = 11-91, 65 x 20 = 12-52, 65 x 21 = 13-13, 65 x 22 = 13-78, 65 x 23 = 14-39, 65 x 24 = 15-0, 65 x 25 = 15-65, 65 x 26 = 16-26, 65 x 27 = 16-91, 65 x 28 = 17-52, 65 x 29 = 18-13, 65 x 30 = 18-78, 65 x 31 = 19-39, 65 x 32 = 20-0, 65 x 33 = 20-65, 65 x 34 = 21-26, 65 x 35 = 21-91, 65 x 36 = 22-52, 65 x 37 = 23-13, 65 x 38 = 23-78, 65 x 39 = 24-39, 65 x 40 = 25-0, 65 x 41 = 25-65, 65 x 42 = 26-26, 65 x 43 = 26-91, 65 x 44 = 27-52, 65 x 45 = 28-13, 65 x 46 = 28-78, 65 x 47 = 29-39, 65 x 48 = 30-0, 65 x 49 = 30-65, 65 x 50 = 31-26, 65 x 51 = 31-91, 65 x 52 = 32-52, 65 x 53 = 33-13, 65 x 54 = 33-78, 65 x 55 = 34-39, 65 x 56 = 35-0, 65 x 57 = 35-65, 65 x 58 = 36-26, 65 x 59 = 36-91, 65 x 60 = 37-52, 65 x 61 = 38-13, 65 x 62 = 38-78, 65 x 63 = 39-39, 65 x 64 = 40-0, 65 x 65 = 40-65, 65 x 66 = 41-26, 65 x 67 = 41-91, 65 x 68 = 42-52, 65 x 69 = 43-13, 65 x 70 = 43-78, 65 x 71 = 44-39, 65 x 72 = 45-0, 65 x 73 = 45-65, 65 x 74 = 46-26, 65 x 75 = 46-91, 65 x 76 = 47-52, 65 x 77 = 48-13, 65 x 78 = 48-78, 65 x 79 = 49-39, 65 x 80 = 50-0, 65 x 81 = 50-65, 65 x 82 = 51-26, 65 x 83 = 51-91, 65 x 84 = 52-52, 65 x 85 = 53-13, 65 x 86 = 53-78, 65 x 87 = 54-39, 65 x 88 = 55-0, 65 x 89 = 55-65, 65 x 90 = 56-26, 65 x 91 = 56-91, 65 x 92 = 57-52, 65 x 93 = 58-13, 65 x 94 = 58-78, 65 x 95 = 59-39, 65 x 96 = 60-0, 65 x 97 = 60-65, 65 x 98 = 61-26, 65 x 99 = 61-91, 65 x 100 = 62-52, 65 x 101 = 63-13, 65 x 102 = 63-78, 65 x 103 = 64-39, 
66 x 1 = 0-66, 66 x 2 = 1-28, 66 x 3 = 1-94, 66 x 4 = 2-56, 66 x 5 = 3-18, 66 x 6 = 3-84, 66 x 7 = 4-46, 66 x 8 = 5-8, 66 x 9 = 5-74, 66 x 10 = 6-36, 66 x 11 = 6-102, 66 x 12 = 7-64, 66 x 13 = 8-26, 66 x 14 = 8-92, 66 x 15 = 9-54, 66 x 16 = 10-16, 66 x 17 = 10-82, 66 x 18 = 11-44, 66 x 19 = 12-6, 66 x 20 = 12-72, 66 x 21 = 13-34, 66 x 22 = 13-100, 66 x 23 = 14-62, 66 x 24 = 15-24, 66 x 25 = 15-90, 66 x 26 = 16-52, 66 x 27 = 17-14, 66 x 28 = 17-80, 66 x 29 = 18-42, 66 x 30 = 19-4, 66 x 31 = 19-70, 66 x 32 = 20-32, 66 x 33 = 20-98, 66 x 34 = 21-60, 66 x 35 = 22-22, 66 x 36 = 22-88, 66 x 37 = 23-50, 66 x 38 = 24-12, 66 x 39 = 24-78, 66 x 40 = 25-40, 66 x 41 = 26-2, 66 x 42 = 26-68, 66 x 43 = 27-30, 66 x 44 = 27-96, 66 x 45 = 28-58, 66 x 46 = 29-20, 66 x 47 = 29-86, 66 x 48 = 30-48, 66 x 49 = 31-10, 66 x 50 = 31-76, 66 x 51 = 32-38, 66 x 52 = 33-0, 66 x 53 = 33-66, 66 x 54 = 34-28, 66 x 55 = 34-94, 66 x 56 = 35-56, 66 x 57 = 36-18, 66 x 58 = 36-84, 66 x 59 = 37-46, 66 x 60 = 38-8, 66 x 61 = 38-74, 66 x 62 = 39-36, 66 x 63 = 39-102, 66 x 64 = 40-64, 66 x 65 = 41-26, 66 x 66 = 41-92, 66 x 67 = 42-54, 66 x 68 = 43-16, 66 x 69 = 43-82, 66 x 70 = 44-44, 66 x 71 = 45-6, 66 x 72 = 45-72, 66 x 73 = 46-34, 66 x 74 = 46-100, 66 x 75 = 47-62, 66 x 76 = 48-24, 66 x 77 = 48-90, 66 x 78 = 49-52, 66 x 79 = 50-14, 66 x 80 = 50-80, 66 x 81 = 51-42, 66 x 82 = 52-4, 66 x 83 = 52-70, 66 x 84 = 53-32, 66 x 85 = 53-98, 66 x 86 = 54-60, 66 x 87 = 55-22, 66 x 88 = 55-88, 66 x 89 = 56-50, 66 x 90 = 57-12, 66 x 91 = 57-78, 66 x 92 = 58-40, 66 x 93 = 59-2, 66 x 94 = 59-68, 66 x 95 = 60-30, 66 x 96 = 60-96, 66 x 97 = 61-58, 66 x 98 = 62-20, 66 x 99 = 62-86, 66 x 100 = 63-48, 66 x 101 = 64-10, 66 x 102 = 64-76, 66 x 103 = 65-38, 
67 x 1 = 0-67, 67 x 2 = 1-30, 67 x 3 = 1-97, 67 x 4 = 2-60, 67 x 5 = 3-23, 67 x 6 = 3-90, 67 x 7 = 4-53, 67 x 8 = 5-16, 67 x 9 = 5-83, 67 x 10 = 6-46, 67 x 11 = 7-9, 67 x 12 = 7-76, 67 x 13 = 8-39, 67 x 14 = 9-2, 67 x 15 = 9-69, 67 x 16 = 10-32, 67 x 17 = 10-99, 67 x 18 = 11-62, 67 x 19 = 12-25, 67 x 20 = 12-92, 67 x 21 = 13-55, 67 x 22 = 14-18, 67 x 23 = 14-85, 67 x 24 = 15-48, 67 x 25 = 16-11, 67 x 26 = 16-78, 67 x 27 = 17-41, 67 x 28 = 18-4, 67 x 29 = 18-71, 67 x 30 = 19-34, 67 x 31 = 19-101, 67 x 32 = 20-64, 67 x 33 = 21-27, 67 x 34 = 21-94, 67 x 35 = 22-57, 67 x 36 = 23-20, 67 x 37 = 23-87, 67 x 38 = 24-50, 67 x 39 = 25-13, 67 x 40 = 25-80, 67 x 41 = 26-43, 67 x 42 = 27-6, 67 x 43 = 27-73, 67 x 44 = 28-36, 67 x 45 = 28-103, 67 x 46 = 29-66, 67 x 47 = 30-29, 67 x 48 = 30-96, 67 x 49 = 31-59, 67 x 50 = 32-22, 67 x 51 = 32-89, 67 x 52 = 33-52, 67 x 53 = 34-15, 67 x 54 = 34-82, 67 x 55 = 35-45, 67 x 56 = 36-8, 67 x 57 = 36-75, 67 x 58 = 37-38, 67 x 59 = 38-1, 67 x 60 = 38-68, 67 x 61 = 39-31, 67 x 62 = 39-98, 67 x 63 = 40-61, 67 x 64 = 41-24, 67 x 65 = 41-91, 67 x 66 = 42-54, 67 x 67 = 43-17, 67 x 68 = 43-84, 67 x 69 = 44-47, 67 x 70 = 45-10, 67 x 71 = 45-77, 67 x 72 = 46-40, 67 x 73 = 47-3, 67 x 74 = 47-70, 67 x 75 = 48-33, 67 x 76 = 48-100, 67 x 77 = 49-63, 67 x 78 = 50-26, 67 x 79 = 50-93, 67 x 80 = 51-56, 67 x 81 = 52-19, 67 x 82 = 52-86, 67 x 83 = 53-49, 67 x 84 = 54-12, 67 x 85 = 54-79, 67 x 86 = 55-42, 67 x 87 = 56-5, 67 x 88 = 56-72, 67 x 89 = 57-35, 67 x 90 = 57-102, 67 x 91 = 58-65, 67 x 92 = 59-28, 67 x 93 = 59-95, 67 x 94 = 60-58, 67 x 95 = 61-21, 67 x 96 = 61-88, 67 x 97 = 62-51, 67 x 98 = 63-14, 67 x 99 = 63-81, 67 x 100 = 64-44, 67 x 101 = 65-7, 67 x 102 = 65-74, 67 x 103 = 66-37, 
68 x 1 = 0-68, 68 x 2 = 1-32, 68 x 3 = 1-100, 68 x 4 = 2-64, 68 x 5 = 3-28, 68 x 6 = 3-96, 68 x 7 = 4-60, 68 x 8 = 5-24, 68 x 9 = 5-92, 68 x 10 = 6-56, 68 x 11 = 7-20, 68 x 12 = 7-88, 68 x 13 = 8-52, 68 x 14 = 9-16, 68 x 15 = 9-84, 68 x 16 = 10-48, 68 x 17 = 11-12, 68 x 18 = 11-80, 68 x 19 = 12-44, 68 x 20 = 13-8, 68 x 21 = 13-76, 68 x 22 = 14-40, 68 x 23 = 15-4, 68 x 24 = 15-72, 68 x 25 = 16-36, 68 x 26 = 17-0, 68 x 27 = 17-68, 68 x 28 = 18-32, 68 x 29 = 18-100, 68 x 30 = 19-64, 68 x 31 = 20-28, 68 x 32 = 20-96, 68 x 33 = 21-60, 68 x 34 = 22-24, 68 x 35 = 22-92, 68 x 36 = 23-56, 68 x 37 = 24-20, 68 x 38 = 24-88, 68 x 39 = 25-52, 68 x 40 = 26-16, 68 x 41 = 26-84, 68 x 42 = 27-48, 68 x 43 = 28-12, 68 x 44 = 28-80, 68 x 45 = 29-44, 68 x 46 = 30-8, 68 x 47 = 30-76, 68 x 48 = 31-40, 68 x 49 = 32-4, 68 x 50 = 32-72, 68 x 51 = 33-36, 68 x 52 = 34-0, 68 x 53 = 34-68, 68 x 54 = 35-32, 68 x 55 = 35-100, 68 x 56 = 36-64, 68 x 57 = 37-28, 68 x 58 = 37-96, 68 x 59 = 38-60, 68 x 60 = 39-24, 68 x 61 = 39-92, 68 x 62 = 40-56, 68 x 63 = 41-20, 68 x 64 = 41-88, 68 x 65 = 42-52, 68 x 66 = 43-16, 68 x 67 = 43-84, 68 x 68 = 44-48, 68 x 69 = 45-12, 68 x 70 = 45-80, 68 x 71 = 46-44, 68 x 72 = 47-8, 68 x 73 = 47-76, 68 x 74 = 48-40, 68 x 75 = 49-4, 68 x 76 = 49-72, 68 x 77 = 50-36, 68 x 78 = 51-0, 68 x 79 = 51-68, 68 x 80 = 52-32, 68 x 81 = 52-100, 68 x 82 = 53-64, 68 x 83 = 54-28, 68 x 84 = 54-96, 68 x 85 = 55-60, 68 x 86 = 56-24, 68 x 87 = 56-92, 68 x 88 = 57-56, 68 x 89 = 58-20, 68 x 90 = 58-88, 68 x 91 = 59-52, 68 x 92 = 60-16, 68 x 93 = 60-84, 68 x 94 = 61-48, 68 x 95 = 62-12, 68 x 96 = 62-80, 68 x 97 = 63-44, 68 x 98 = 64-8, 68 x 99 = 64-76, 68 x 100 = 65-40, 68 x 101 = 66-4, 68 x 102 = 66-72, 68 x 103 = 67-36, 
69 x 1 = 0-69, 69 x 2 = 1-34, 69 x 3 = 1-103, 69 x 4 = 2-68, 69 x 5 = 3-33, 69 x 6 = 3-102, 69 x 7 = 4-67, 69 x 8 = 5-32, 69 x 9 = 5-101, 69 x 10 = 6-66, 69 x 11 = 7-31, 69 x 12 = 7-100, 69 x 13 = 8-65, 69 x 14 = 9-30, 69 x 15 = 9-99, 69 x 16 = 10-64, 69 x 17 = 11-29, 69 x 18 = 11-98, 69 x 19 = 12-63, 69 x 20 = 13-28, 69 x 21 = 13-97, 69 x 22 = 14-62, 69 x 23 = 15-27, 69 x 24 = 15-96, 69 x 25 = 16-61, 69 x 26 = 17-26, 69 x 27 = 17-95, 69 x 28 = 18-60, 69 x 29 = 19-25, 69 x 30 = 19-94, 69 x 31 = 20-59, 69 x 32 = 21-24, 69 x 33 = 21-93, 69 x 34 = 22-58, 69 x 35 = 23-23, 69 x 36 = 23-92, 69 x 37 = 24-57, 69 x 38 = 25-22, 69 x 39 = 25-91, 69 x 40 = 26-56, 69 x 41 = 27-21, 69 x 42 = 27-90, 69 x 43 = 28-55, 69 x 44 = 29-20, 69 x 45 = 29-89, 69 x 46 = 30-54, 69 x 47 = 31-19, 69 x 48 = 31-88, 69 x 49 = 32-53, 69 x 50 = 33-18, 69 x 51 = 33-87, 69 x 52 = 34-52, 69 x 53 = 35-17, 69 x 54 = 35-86, 69 x 55 = 36-51, 69 x 56 = 37-16, 69 x 57 = 37-85, 69 x 58 = 38-50, 69 x 59 = 39-15, 69 x 60 = 39-84, 69 x 61 = 40-49, 69 x 62 = 41-14, 69 x 63 = 41-83, 69 x 64 = 42-48, 69 x 65 = 43-13, 69 x 66 = 43-82, 69 x 67 = 44-47, 69 x 68 = 45-12, 69 x 69 = 45-81, 69 x 70 = 46-46, 69 x 71 = 47-11, 69 x 72 = 47-80, 69 x 73 = 48-45, 69 x 74 = 49-10, 69 x 75 = 49-79, 69 x 76 = 50-44, 69 x 77 = 51-9, 69 x 78 = 51-78, 69 x 79 = 52-43, 69 x 80 = 53-8, 69 x 81 = 53-77, 69 x 82 = 54-42, 69 x 83 = 55-7, 69 x 84 = 55-76, 69 x 85 = 56-41, 69 x 86 = 57-6, 69 x 87 = 57-75, 69 x 88 = 58-40, 69 x 89 = 59-5, 69 x 90 = 59-74, 69 x 91 = 60-39, 69 x 92 = 61-4, 69 x 93 = 61-73, 69 x 94 = 62-38, 69 x 95 = 63-3, 69 x 96 = 63-72, 69 x 97 = 64-37, 69 x 98 = 65-2, 69 x 99 = 65-71, 69 x 100 = 66-36, 69 x 101 = 67-1, 69 x 102 = 67-70, 69 x 103 = 68-35, 
70 x 1 = 0-70, 70 x 2 = 1-36, 70 x 3 = 2-2, 70 x 4 = 2-72, 70 x 5 = 3-38, 70 x 6 = 4-4, 70 x 7 = 4-74, 70 x 8 = 5-40, 70 x 9 = 6-6, 70 x 10 = 6-76, 70 x 11 = 7-42, 70 x 12 = 8-8, 70 x 13 = 8-78, 70 x 14 = 9-44, 70 x 15 = 10-10, 70 x 16 = 10-80, 70 x 17 = 11-46, 70 x 18 = 12-12, 70 x 19 = 12-82, 70 x 20 = 13-48, 70 x 21 = 14-14, 70 x 22 = 14-84, 70 x 23 = 15-50, 70 x 24 = 16-16, 70 x 25 = 16-86, 70 x 26 = 17-52, 70 x 27 = 18-18, 70 x 28 = 18-88, 70 x 29 = 19-54, 70 x 30 = 20-20, 70 x 31 = 20-90, 70 x 32 = 21-56, 70 x 33 = 22-22, 70 x 34 = 22-92, 70 x 35 = 23-58, 70 x 36 = 24-24, 70 x 37 = 24-94, 70 x 38 = 25-60, 70 x 39 = 26-26, 70 x 40 = 26-96, 70 x 41 = 27-62, 70 x 42 = 28-28, 70 x 43 = 28-98, 70 x 44 = 29-64, 70 x 45 = 30-30, 70 x 46 = 30-100, 70 x 47 = 31-66, 70 x 48 = 32-32, 70 x 49 = 32-102, 70 x 50 = 33-68, 70 x 51 = 34-34, 70 x 52 = 35-0, 70 x 53 = 35-70, 70 x 54 = 36-36, 70 x 55 = 37-2, 70 x 56 = 37-72, 70 x 57 = 38-38, 70 x 58 = 39-4, 70 x 59 = 39-74, 70 x 60 = 40-40, 70 x 61 = 41-6, 70 x 62 = 41-76, 70 x 63 = 42-42, 70 x 64 = 43-8, 70 x 65 = 43-78, 70 x 66 = 44-44, 70 x 67 = 45-10, 70 x 68 = 45-80, 70 x 69 = 46-46, 70 x 70 = 47-12, 70 x 71 = 47-82, 70 x 72 = 48-48, 70 x 73 = 49-14, 70 x 74 = 49-84, 70 x 75 = 50-50, 70 x 76 = 51-16, 70 x 77 = 51-86, 70 x 78 = 52-52, 70 x 79 = 53-18, 70 x 80 = 53-88, 70 x 81 = 54-54, 70 x 82 = 55-20, 70 x 83 = 55-90, 70 x 84 = 56-56, 70 x 85 = 57-22, 70 x 86 = 57-92, 70 x 87 = 58-58, 70 x 88 = 59-24, 70 x 89 = 59-94, 70 x 90 = 60-60, 70 x 91 = 61-26, 70 x 92 = 61-96, 70 x 93 = 62-62, 70 x 94 = 63-28, 70 x 95 = 63-98, 70 x 96 = 64-64, 70 x 97 = 65-30, 70 x 98 = 65-100, 70 x 99 = 66-66, 70 x 100 = 67-32, 70 x 101 = 67-102, 70 x 102 = 68-68, 70 x 103 = 69-34, 
