71 x 1 = 0-71, 71 x 2 = 1-42, 71 x 3 = 2-13, 71 x 4 = 2-84, 71 x 5 = 3-55, 71 x 6 = 4-26, 71 x 7 = 4-97, 71 x 8 = 5-68, 71 x 9 = 6-39, 71 x 10 = 7-10, 71 x 11 = 7-81, 71 x 12 = 8-52, 71 x 13 = 9-23, 71 x 14 = 9-94, 71 x 15 = 10-65, 71 x 16 = 11-36, 71 x 17 = 12-7, 71 x 18 = 12-78, 71 x 19 = 13-49, 71 x 20 = 14-20, 71 x 21 = 14-91, 71 x 22 = 15-62, 71 x 23 = 16-33, 71 x 24 = 17-4, 71 x 25 = 17-75, 71 x 26 = 18-46, 71 x 27 = 19-17, 71 x 28 = 19-88, 71 x 29 = 20-59, 71 x 30 = 21-30, 71 x 31 = 22-1, 71 x 32 = 22-72, 71 x 33 = 23-43, 71 x 34 = 24-14, 71 x 35 = 24-85, 71 x 36 = 25-56, 71 x 37 = 26-27, 71 x 38 = 26-98, 71 x 39 = 27-69, 71 x 40 = 28-40, 71 x 41 = 29-11, 71 x 42 = 29-82, 71 x 43 = 30-53, 71 x 44 = 31-24, 71 x 45 = 31-95, 71 x 46 = 32-66, 71 x 47 = 33-37, 71 x 48 = 34-8, 71 x 49 = 34-79, 71 x 50 = 35-50, 71 x 51 = 36-21, 71 x 52 = 36-92, 71 x 53 = 37-63, 71 x 54 = 38-34, 71 x 55 = 39-5, 71 x 56 = 39-76, 71 x 57 = 40-47, 71 x 58 = 41-18, 71 x 59 = 41-89, 71 x 60 = 42-60, 71 x 61 = 43-31, 71 x 62 = 44-2, 71 x 63 = 44-73, 71 x 64 = 45-44, 71 x 65 = 46-15, 71 x 66 = 46-86, 71 x 67 = 47-57, 71 x 68 = 48-28, 71 x 69 = 48-99, 71 x 70 = 49-70, 71 x 71 = 50-41, 71 x 72 = 51-12, 71 x 73 = 51-83, 71 x 74 = 52-54, 71 x 75 = 53-25, 71 x 76 = 53-96, 71 x 77 = 54-67, 71 x 78 = 55-38, 71 x 79 = 56-9, 71 x 80 = 56-80, 71 x 81 = 57-51, 71 x 82 = 58-22, 71 x 83 = 58-93, 71 x 84 = 59-64, 71 x 85 = 60-35, 71 x 86 = 61-6, 71 x 87 = 61-77, 71 x 88 = 62-48, 71 x 89 = 63-19, 71 x 90 = 63-90, 71 x 91 = 64-61, 71 x 92 = 65-32, 71 x 93 = 66-3, 71 x 94 = 66-74, 71 x 95 = 67-45, 71 x 96 = 68-16, 71 x 97 = 68-87, 71 x 98 = 69-58, 71 x 99 = 70-29, 
72 x 1 = 0-72, 72 x 2 = 1-44, 72 x 3 = 2-16, 72 x 4 = 2-88, 72 x 5 = 3-60, 72 x 6 = 4-32, 72 x 7 = 5-4, 72 x 8 = 5-76, 72 x 9 = 6-48, 72 x 10 = 7-20, 72 x 11 = 7-92, 72 x 12 = 8-64, 72 x 13 = 9-36, 72 x 14 = 10-8, 72 x 15 = 10-80, 72 x 16 = 11-52, 72 x 17 = 12-24, 72 x 18 = 12-96, 72 x 19 = 13-68, 72 x 20 = 14-40, 72 x 21 = 15-12, 72 x 22 = 15-84, 72 x 23 = 16-56, 72 x 24 = 17-28, 72 x 25 = 18-0, 72 x 26 = 18-72, 72 x 27 = 19-44, 72 x 28 = 20-16, 72 x 29 = 20-88, 72 x 30 = 21-60, 72 x 31 = 22-32, 72 x 32 = 23-4, 72 x 33 = 23-76, 72 x 34 = 24-48, 72 x 35 = 25-20, 72 x 36 = 25-92, 72 x 37 = 26-64, 72 x 38 = 27-36, 72 x 39 = 28-8, 72 x 40 = 28-80, 72 x 41 = 29-52, 72 x 42 = 30-24, 72 x 43 = 30-96, 72 x 44 = 31-68, 72 x 45 = 32-40, 72 x 46 = 33-12, 72 x 47 = 33-84, 72 x 48 = 34-56, 72 x 49 = 35-28, 72 x 50 = 36-0, 72 x 51 = 36-72, 72 x 52 = 37-44, 72 x 53 = 38-16, 72 x 54 = 38-88, 72 x 55 = 39-60, 72 x 56 = 40-32, 72 x 57 = 41-4, 72 x 58 = 41-76, 72 x 59 = 42-48, 72 x 60 = 43-20, 72 x 61 = 43-92, 72 x 62 = 44-64, 72 x 63 = 45-36, 72 x 64 = 46-8, 72 x 65 = 46-80, 72 x 66 = 47-52, 72 x 67 = 48-24, 72 x 68 = 48-96, 72 x 69 = 49-68, 72 x 70 = 50-40, 72 x 71 = 51-12, 72 x 72 = 51-84, 72 x 73 = 52-56, 72 x 74 = 53-28, 72 x 75 = 54-0, 72 x 76 = 54-72, 72 x 77 = 55-44, 72 x 78 = 56-16, 72 x 79 = 56-88, 72 x 80 = 57-60, 72 x 81 = 58-32, 72 x 82 = 59-4, 72 x 83 = 59-76, 72 x 84 = 60-48, 72 x 85 = 61-20, 72 x 86 = 61-92, 72 x 87 = 62-64, 72 x 88 = 63-36, 72 x 89 = 64-8, 72 x 90 = 64-80, 72 x 91 = 65-52, 72 x 92 = 66-24, 72 x 93 = 66-96, 72 x 94 = 67-68, 72 x 95 = 68-40, 72 x 96 = 69-12, 72 x 97 = 69-84, 72 x 98 = 70-56, 72 x 99 = 71-28, 
73 x 1 = 0-73, 73 x 2 = 1-46, 73 x 3 = 2-19, 73 x 4 = 2-92, 73 x 5 = 3-65, 73 x 6 = 4-38, 73 x 7 = 5-11, 73 x 8 = 5-84, 73 x 9 = 6-57, 73 x 10 = 7-30, 73 x 11 = 8-3, 73 x 12 = 8-76, 73 x 13 = 9-49, 73 x 14 = 10-22, 73 x 15 = 10-95, 73 x 16 = 11-68, 73 x 17 = 12-41, 73 x 18 = 13-14, 73 x 19 = 13-87, 73 x 20 = 14-60, 73 x 21 = 15-33, 73 x 22 = 16-6, 73 x 23 = 16-79, 73 x 24 = 17-52, 73 x 25 = 18-25, 73 x 26 = 18-98, 73 x 27 = 19-71, 73 x 28 = 20-44, 73 x 29 = 21-17, 73 x 30 = 21-90, 73 x 31 = 22-63, 73 x 32 = 23-36, 73 x 33 = 24-9, 73 x 34 = 24-82, 73 x 35 = 25-55, 73 x 36 = 26-28, 73 x 37 = 27-1, 73 x 38 = 27-74, 73 x 39 = 28-47, 73 x 40 = 29-20, 73 x 41 = 29-93, 73 x 42 = 30-66, 73 x 43 = 31-39, 73 x 44 = 32-12, 73 x 45 = 32-85, 73 x 46 = 33-58, 73 x 47 = 34-31, 73 x 48 = 35-4, 73 x 49 = 35-77, 73 x 50 = 36-50, 73 x 51 = 37-23, 73 x 52 = 37-96, 73 x 53 = 38-69, 73 x 54 = 39-42, 73 x 55 = 40-15, 73 x 56 = 40-88, 73 x 57 = 41-61, 73 x 58 = 42-34, 73 x 59 = 43-7, 73 x 60 = 43-80, 73 x 61 = 44-53, 73 x 62 = 45-26, 73 x 63 = 45-99, 73 x 64 = 46-72, 73 x 65 = 47-45, 73 x 66 = 48-18, 73 x 67 = 48-91, 73 x 68 = 49-64, 73 x 69 = 50-37, 73 x 70 = 51-10, 73 x 71 = 51-83, 73 x 72 = 52-56, 73 x 73 = 53-29, 73 x 74 = 54-2, 73 x 75 = 54-75, 73 x 76 = 55-48, 73 x 77 = 56-21, 73 x 78 = 56-94, 73 x 79 = 57-67, 73 x 80 = 58-40, 73 x 81 = 59-13, 73 x 82 = 59-86, 73 x 83 = 60-59, 73 x 84 = 61-32, 73 x 85 = 62-5, 73 x 86 = 62-78, 73 x 87 = 63-51, 73 x 88 = 64-24, 73 x 89 = 64-97, 73 x 90 = 65-70, 73 x 91 = 66-43, 73 x 92 = 67-16, 73 x 93 = 67-89, 73 x 94 = 68-62, 73 x 95 = 69-35, 73 x 96 = 70-8, 73 x 97 = 70-81, 73 x 98 = 71-54, 73 x 99 = 72-27, 
74 x 1 = 0-74, 74 x 2 = 1-48, 74 x 3 = 2-22, 74 x 4 = 2-96, 74 x 5 = 3-70, 74 x 6 = 4-44, 74 x 7 = 5-18, 74 x 8 = 5-92, 74 x 9 = 6-66, 74 x 10 = 7-40, 74 x 11 = 8-14, 74 x 12 = 8-88, 74 x 13 = 9-62, 74 x 14 = 10-36, 74 x 15 = 11-10, 74 x 16 = 11-84, 74 x 17 = 12-58, 74 x 18 = 13-32, 74 x 19 = 14-6, 74 x 20 = 14-80, 74 x 21 = 15-54, 74 x 22 = 16-28, 74 x 23 = 17-2, 74 x 24 = 17-76, 74 x 25 = 18-50, 74 x 26 = 19-24, 74 x 27 = 19-98, 74 x 28 = 20-72, 74 x 29 = 21-46, 74 x 30 = 22-20, 74 x 31 = 22-94, 74 x 32 = 23-68, 74 x 33 = 24-42, 74 x 34 = 25-16, 74 x 35 = 25-90, 74 x 36 = 26-64, 74 x 37 = 27-38, 74 x 38 = 28-12, 74 x 39 = 28-86, 74 x 40 = 29-60, 74 x 41 = 30-34, 74 x 42 = 31-8, 74 x 43 = 31-82, 74 x 44 = 32-56, 74 x 45 = 33-30, 74 x 46 = 34-4, 74 x 47 = 34-78, 74 x 48 = 35-52, 74 x 49 = 36-26, 74 x 50 = 37-0, 74 x 51 = 37-74, 74 x 52 = 38-48, 74 x 53 = 39-22, 74 x 54 = 39-96, 74 x 55 = 40-70, 74 x 56 = 41-44, 74 x 57 = 42-18, 74 x 58 = 42-92, 74 x 59 = 43-66, 74 x 60 = 44-40, 74 x 61 = 45-14, 74 x 62 = 45-88, 74 x 63 = 46-62, 74 x 64 = 47-36, 74 x 65 = 48-10, 74 x 66 = 48-84, 74 x 67 = 49-58, 74 x 68 = 50-32, 74 x 69 = 51-6, 74 x 70 = 51-80, 74 x 71 = 52-54, 74 x 72 = 53-28, 74 x 73 = 54-2, 74 x 74 = 54-76, 74 x 75 = 55-50, 74 x 76 = 56-24, 74 x 77 = 56-98, 74 x 78 = 57-72, 74 x 79 = 58-46, 74 x 80 = 59-20, 74 x 81 = 59-94, 74 x 82 = 60-68, 74 x 83 = 61-42, 74 x 84 = 62-16, 74 x 85 = 62-90, 74 x 86 = 63-64, 74 x 87 = 64-38, 74 x 88 = 65-12, 74 x 89 = 65-86, 74 x 90 = 66-60, 74 x 91 = 67-34, 74 x 92 = 68-8, 74 x 93 = 68-82, 74 x 94 = 69-56, 74 x 95 = 70-30, 74 x 96 = 71-4, 74 x 97 = 71-78, 74 x 98 = 72-52, 74 x 99 = 73-26, 
75 x 1 = 0-75, 75 x 2 = 1-50, 75 x 3 = 2-25, 75 x 4 = 3-0, 75 x 5 = 3-75, 75 x 6 = 4-50, 75 x 7 = 5-25, 75 x 8 = 6-0, 75 x 9 = 6-75, 75 x 10 = 7-50, 75 x 11 = 8-25, 75 x 12 = 9-0, 75 x 13 = 9-75, 75 x 14 = 10-50, 75 x 15 = 11-25, 75 x 16 = 12-0, 75 x 17 = 12-75, 75 x 18 = 13-50, 75 x 19 = 14-25, 75 x 20 = 15-0, 75 x 21 = 15-75, 75 x 22 = 16-50, 75 x 23 = 17-25, 75 x 24 = 18-0, 75 x 25 = 18-75, 75 x 26 = 19-50, 75 x 27 = 20-25, 75 x 28 = 21-0, 75 x 29 = 21-75, 75 x 30 = 22-50, 75 x 31 = 23-25, 75 x 32 = 24-0, 75 x 33 = 24-75, 75 x 34 = 25-50, 75 x 35 = 26-25, 75 x 36 = 27-0, 75 x 37 = 27-75, 75 x 38 = 28-50, 75 x 39 = 29-25, 75 x 40 = 30-0, 75 x 41 = 30-75, 75 x 42 = 31-50, 75 x 43 = 32-25, 75 x 44 = 33-0, 75 x 45 = 33-75, 75 x 46 = 34-50, 75 x 47 = 35-25, 75 x 48 = 36-0, 75 x 49 = 36-75, 75 x 50 = 37-50, 75 x 51 = 38-25, 75 x 52 = 39-0, 75 x 53 = 39-75, 75 x 54 = 40-50, 75 x 55 = 41-25, 75 x 56 = 42-0, 75 x 57 = 42-75, 75 x 58 = 43-50, 75 x 59 = 44-25, 75 x 60 = 45-0, 75 x 61 = 45-75, 75 x 62 = 46-50, 75 x 63 = 47-25, 75 x 64 = 48-0, 75 x 65 = 48-75, 75 x 66 = 49-50, 75 x 67 = 50-25, 75 x 68 = 51-0, 75 x 69 = 51-75, 75 x 70 = 52-50, 75 x 71 = 53-25, 75 x 72 = 54-0, 75 x 73 = 54-75, 75 x 74 = 55-50, 75 x 75 = 56-25, 75 x 76 = 57-0, 75 x 77 = 57-75, 75 x 78 = 58-50, 75 x 79 = 59-25, 75 x 80 = 60-0, 75 x 81 = 60-75, 75 x 82 = 61-50, 75 x 83 = 62-25, 75 x 84 = 63-0, 75 x 85 = 63-75, 75 x 86 = 64-50, 75 x 87 = 65-25, 75 x 88 = 66-0, 75 x 89 = 66-75, 75 x 90 = 67-50, 75 x 91 = 68-25, 75 x 92 = 69-0, 75 x 93 = 69-75, 75 x 94 = 70-50, 75 x 95 = 71-25, 75 x 96 = 72-0, 75 x 97 = 72-75, 75 x 98 = 73-50, 75 x 99 = 74-25, 
76 x 1 = 0-76, 76 x 2 = 1-52, 76 x 3 = 2-28, 76 x 4 = 3-4, 76 x 5 = 3-80, 76 x 6 = 4-56, 76 x 7 = 5-32, 76 x 8 = 6-8, 76 x 9 = 6-84, 76 x 10 = 7-60, 76 x 11 = 8-36, 76 x 12 = 9-12, 76 x 13 = 9-88, 76 x 14 = 10-64, 76 x 15 = 11-40, 76 x 16 = 12-16, 76 x 17 = 12-92, 76 x 18 = 13-68, 76 x 19 = 14-44, 76 x 20 = 15-20, 76 x 21 = 15-96, 76 x 22 = 16-72, 76 x 23 = 17-48, 76 x 24 = 18-24, 76 x 25 = 19-0, 76 x 26 = 19-76, 76 x 27 = 20-52, 76 x 28 = 21-28, 76 x 29 = 22-4, 76 x 30 = 22-80, 76 x 31 = 23-56, 76 x 32 = 24-32, 76 x 33 = 25-8, 76 x 34 = 25-84, 76 x 35 = 26-60, 76 x 36 = 27-36, 76 x 37 = 28-12, 76 x 38 = 28-88, 76 x 39 = 29-64, 76 x 40 = 30-40, 76 x 41 = 31-16, 76 x 42 = 31-92, 76 x 43 = 32-68, 76 x 44 = 33-44, 76 x 45 = 34-20, 76 x 46 = 34-96, 76 x 47 = 35-72, 76 x 48 = 36-48, 76 x 49 = 37-24, 76 x 50 = 38-0, 76 x 51 = 38-76, 76 x 52 = 39-52, 76 x 53 = 40-28, 76 x 54 = 41-4, 76 x 55 = 41-80, 76 x 56 = 42-56, 76 x 57 = 43-32, 76 x 58 = 44-8, 76 x 59 = 44-84, 76 x 60 = 45-60, 76 x 61 = 46-36, 76 x 62 = 47-12, 76 x 63 = 47-88, 76 x 64 = 48-64, 76 x 65 = 49-40, 76 x 66 = 50-16, 76 x 67 = 50-92, 76 x 68 = 51-68, 76 x 69 = 52-44, 76 x 70 = 53-20, 76 x 71 = 53-96, 76 x 72 = 54-72, 76 x 73 = 55-48, 76 x 74 = 56-24, 76 x 75 = 57-0, 76 x 76 = 57-76, 76 x 77 = 58-52, 76 x 78 = 59-28, 76 x 79 = 60-4, 76 x 80 = 60-80, 76 x 81 = 61-56, 76 x 82 = 62-32, 76 x 83 = 63-8, 76 x 84 = 63-84, 76 x 85 = 64-60, 76 x 86 = 65-36, 76 x 87 = 66-12, 76 x 88 = 66-88, 76 x 89 = 67-64, 76 x 90 = 68-40, 76 x 91 = 69-16, 76 x 92 = 69-92, 76 x 93 = 70-68, 76 x 94 = 71-44, 76 x 95 = 72-20, 76 x 96 = 72-96, 76 x 97 = 73-72, 76 x 98 = 74-48, 76 x 99 = 75-24, 
77 x 1 = 0-77, 77 x 2 = 1-54, 77 x 3 = 2-31, 77 x 4 = 3-8, 77 x 5 = 3-85, 77 x 6 = 4-62, 77 x 7 = 5-39, 77 x 8 = 6-16, 77 x 9 = 6-93, 77 x 10 = 7-70, 77 x 11 = 8-47, 77 x 12 = 9-24, 77 x 13 = 10-1, 77 x 14 = 10-78, 77 x 15 = 11-55, 77 x 16 = 12-32, 77 x 17 = 13-9, 77 x 18 = 13-86, 77 x 19 = 14-63, 77 x 20 = 15-40, 77 x 21 = 16-17, 77 x 22 = 16-94, 77 x 23 = 17-71, 77 x 24 = 18-48, 77 x 25 = 19-25, 77 x 26 = 20-2, 77 x 27 = 20-79, 77 x 28 = 21-56, 77 x 29 = 22-33, 77 x 30 = 23-10, 77 x 31 = 23-87, 77 x 32 = 24-64, 77 x 33 = 25-41, 77 x 34 = 26-18, 77 x 35 = 26-95, 77 x 36 = 27-72, 77 x 37 = 28-49, 77 x 38 = 29-26, 77 x 39 = 30-3, 77 x 40 = 30-80, 77 x 41 = 31-57, 77 x 42 = 32-34, 77 x 43 = 33-11, 77 x 44 = 33-88, 77 x 45 = 34-65, 77 x 46 = 35-42, 77 x 47 = 36-19, 77 x 48 = 36-96, 77 x 49 = 37-73, 77 x 50 = 38-50, 77 x 51 = 39-27, 77 x 52 = 40-4, 77 x 53 = 40-81, 77 x 54 = 41-58, 77 x 55 = 42-35, 77 x 56 = 43-12, 77 x 57 = 43-89, 77 x 58 = 44-66, 77 x 59 = 45-43, 77 x 60 = 46-20, 77 x 61 = 46-97, 77 x 62 = 47-74, 77 x 63 = 48-51, 77 x 64 = 49-28, 77 x 65 = 50-5, 77 x 66 = 50-82, 77 x 67 = 51-59, 77 x 68 = 52-36, 77 x 69 = 53-13, 77 x 70 = 53-90, 77 x 71 = 54-67, 77 x 72 = 55-44, 77 x 73 = 56-21, 77 x 74 = 56-98, 77 x 75 = 57-75, 77 x 76 = 58-52, 77 x 77 = 59-29, 77 x 78 = 60-6, 77 x 79 = 60-83, 77 x 80 = 61-60, 77 x 81 = 62-37, 77 x 82 = 63-14, 77 x 83 = 63-91, 77 x 84 = 64-68, 77 x 85 = 65-45, 77 x 86 = 66-22, 77 x 87 = 66-99, 77 x 88 = 67-76, 77 x 89 = 68-53, 77 x 90 = 69-30, 77 x 91 = 70-7, 77 x 92 = 70-84, 77 x 93 = 71-61, 77 x 94 = 72-38, 77 x 95 = 73-15, 77 x 96 = 73-92, 77 x 97 = 74-69, 77 x 98 = 75-46, 77 x 99 = 76-23, 
78 x 1 = 0-78, 78 x 2 = 1-56, 78 x 3 = 2-34, 78 x 4 = 3-12, 78 x 5 = 3-90, 78 x 6 = 4-68, 78 x 7 = 5-46, 78 x 8 = 6-24, 78 x 9 = 7-2, 78 x 10 = 7-80, 78 x 11 = 8-58, 78 x 12 = 9-36, 78 x 13 = 10-14, 78 x 14 = 10-92, 78 x 15 = 11-70, 78 x 16 = 12-48, 78 x 17 = 13-26, 78 x 18 = 14-4, 78 x 19 = 14-82, 78 x 20 = 15-60, 78 x 21 = 16-38, 78 x 22 = 17-16, 78 x 23 = 17-94, 78 x 24 = 18-72, 78 x 25 = 19-50, 78 x 26 = 20-28, 78 x 27 = 21-6, 78 x 28 = 21-84, 78 x 29 = 22-62, 78 x 30 = 23-40, 78 x 31 = 24-18, 78 x 32 = 24-96, 78 x 33 = 25-74, 78 x 34 = 26-52, 78 x 35 = 27-30, 78 x 36 = 28-8, 78 x 37 = 28-86, 78 x 38 = 29-64, 78 x 39 = 30-42, 78 x 40 = 31-20, 78 x 41 = 31-98, 78 x 42 = 32-76, 78 x 43 = 33-54, 78 x 44 = 34-32, 78 x 45 = 35-10, 78 x 46 = 35-88, 78 x 47 = 36-66, 78 x 48 = 37-44, 78 x 49 = 38-22, 78 x 50 = 39-0, 78 x 51 = 39-78, 78 x 52 = 40-56, 78 x 53 = 41-34, 78 x 54 = 42-12, 78 x 55 = 42-90, 78 x 56 = 43-68, 78 x 57 = 44-46, 78 x 58 = 45-24, 78 x 59 = 46-2, 78 x 60 = 46-80, 78 x 61 = 47-58, 78 x 62 = 48-36, 78 x 63 = 49-14, 78 x 64 = 49-92, 78 x 65 = 50-70, 78 x 66 = 51-48, 78 x 67 = 52-26, 78 x 68 = 53-4, 78 x 69 = 53-82, 78 x 70 = 54-60, 78 x 71 = 55-38, 78 x 72 = 56-16, 78 x 73 = 56-94, 78 x 74 = 57-72, 78 x 75 = 58-50, 78 x 76 = 59-28, 78 x 77 = 60-6, 78 x 78 = 60-84, 78 x 79 = 61-62, 78 x 80 = 62-40, 78 x 81 = 63-18, 78 x 82 = 63-96, 78 x 83 = 64-74, 78 x 84 = 65-52, 78 x 85 = 66-30, 78 x 86 = 67-8, 78 x 87 = 67-86, 78 x 88 = 68-64, 78 x 89 = 69-42, 78 x 90 = 70-20, 78 x 91 = 70-98, 78 x 92 = 71-76, 78 x 93 = 72-54, 78 x 94 = 73-32, 78 x 95 = 74-10, 78 x 96 = 74-88, 78 x 97 = 75-66, 78 x 98 = 76-44, 78 x 99 = 77-22, 
79 x 1 = 0-79, 79 x 2 = 1-58, 79 x 3 = 2-37, 79 x 4 = 3-16, 79 x 5 = 3-95, 79 x 6 = 4-74, 79 x 7 = 5-53, 79 x 8 = 6-32, 79 x 9 = 7-11, 79 x 10 = 7-90, 79 x 11 = 8-69, 79 x 12 = 9-48, 79 x 13 = 10-27, 79 x 14 = 11-6, 79 x 15 = 11-85, 79 x 16 = 12-64, 79 x 17 = 13-43, 79 x 18 = 14-22, 79 x 19 = 15-1, 79 x 20 = 15-80, 79 x 21 = 16-59, 79 x 22 = 17-38, 79 x 23 = 18-17, 79 x 24 = 18-96, 79 x 25 = 19-75, 79 x 26 = 20-54, 79 x 27 = 21-33, 79 x 28 = 22-12, 79 x 29 = 22-91, 79 x 30 = 23-70, 79 x 31 = 24-49, 79 x 32 = 25-28, 79 x 33 = 26-7, 79 x 34 = 26-86, 79 x 35 = 27-65, 79 x 36 = 28-44, 79 x 37 = 29-23, 79 x 38 = 30-2, 79 x 39 = 30-81, 79 x 40 = 31-60, 79 x 41 = 32-39, 79 x 42 = 33-18, 79 x 43 = 33-97, 79 x 44 = 34-76, 79 x 45 = 35-55, 79 x 46 = 36-34, 79 x 47 = 37-13, 79 x 48 = 37-92, 79 x 49 = 38-71, 79 x 50 = 39-50, 79 x 51 = 40-29, 79 x 52 = 41-8, 79 x 53 = 41-87, 79 x 54 = 42-66, 79 x 55 = 43-45, 79 x 56 = 44-24, 79 x 57 = 45-3, 79 x 58 = 45-82, 79 x 59 = 46-61, 79 x 60 = 47-40, 79 x 61 = 48-19, 79 x 62 = 48-98, 79 x 63 = 49-77, 79 x 64 = 50-56, 79 x 65 = 51-35, 79 x 66 = 52-14, 79 x 67 = 52-93, 79 x 68 = 53-72, 79 x 69 = 54-51, 79 x 70 = 55-30, 79 x 71 = 56-9, 79 x 72 = 56-88, 79 x 73 = 57-67, 79 x 74 = 58-46, 79 x 75 = 59-25, 79 x 76 = 60-4, 79 x 77 = 60-83, 79 x 78 = 61-62, 79 x 79 = 62-41, 79 x 80 = 63-20, 79 x 81 = 63-99, 79 x 82 = 64-78, 79 x 83 = 65-57, 79 x 84 = 66-36, 79 x 85 = 67-15, 79 x 86 = 67-94, 79 x 87 = 68-73, 79 x 88 = 69-52, 79 x 89 = 70-31, 79 x 90 = 71-10, 79 x 91 = 71-89, 79 x 92 = 72-68, 79 x 93 = 73-47, 79 x 94 = 74-26, 79 x 95 = 75-5, 79 x 96 = 75-84, 79 x 97 = 76-63, 79 x 98 = 77-42, 79 x 99 = 78-21, 
80 x 1 = 0-80, 80 x 2 = 1-60, 80 x 3 = 2-40, 80 x 4 = 3-20, 80 x 5 = 4-0, 80 x 6 = 4-80, 80 x 7 = 5-60, 80 x 8 = 6-40, 80 x 9 = 7-20, 80 x 10 = 8-0, 80 x 11 = 8-80, 80 x 12 = 9-60, 80 x 13 = 10-40, 80 x 14 = 11-20, 80 x 15 = 12-0, 80 x 16 = 12-80, 80 x 17 = 13-60, 80 x 18 = 14-40, 80 x 19 = 15-20, 80 x 20 = 16-0, 80 x 21 = 16-80, 80 x 22 = 17-60, 80 x 23 = 18-40, 80 x 24 = 19-20, 80 x 25 = 20-0, 80 x 26 = 20-80, 80 x 27 = 21-60, 80 x 28 = 22-40, 80 x 29 = 23-20, 80 x 30 = 24-0, 80 x 31 = 24-80, 80 x 32 = 25-60, 80 x 33 = 26-40, 80 x 34 = 27-20, 80 x 35 = 28-0, 80 x 36 = 28-80, 80 x 37 = 29-60, 80 x 38 = 30-40, 80 x 39 = 31-20, 80 x 40 = 32-0, 80 x 41 = 32-80, 80 x 42 = 33-60, 80 x 43 = 34-40, 80 x 44 = 35-20, 80 x 45 = 36-0, 80 x 46 = 36-80, 80 x 47 = 37-60, 80 x 48 = 38-40, 80 x 49 = 39-20, 80 x 50 = 40-0, 80 x 51 = 40-80, 80 x 52 = 41-60, 80 x 53 = 42-40, 80 x 54 = 43-20, 80 x 55 = 44-0, 80 x 56 = 44-80, 80 x 57 = 45-60, 80 x 58 = 46-40, 80 x 59 = 47-20, 80 x 60 = 48-0, 80 x 61 = 48-80, 80 x 62 = 49-60, 80 x 63 = 50-40, 80 x 64 = 51-20, 80 x 65 = 52-0, 80 x 66 = 52-80, 80 x 67 = 53-60, 80 x 68 = 54-40, 80 x 69 = 55-20, 80 x 70 = 56-0, 80 x 71 = 56-80, 80 x 72 = 57-60, 80 x 73 = 58-40, 80 x 74 = 59-20, 80 x 75 = 60-0, 80 x 76 = 60-80, 80 x 77 = 61-60, 80 x 78 = 62-40, 80 x 79 = 63-20, 80 x 80 = 64-0, 80 x 81 = 64-80, 80 x 82 = 65-60, 80 x 83 = 66-40, 80 x 84 = 67-20, 80 x 85 = 68-0, 80 x 86 = 68-80, 80 x 87 = 69-60, 80 x 88 = 70-40, 80 x 89 = 71-20, 80 x 90 = 72-0, 80 x 91 = 72-80, 80 x 92 = 73-60, 80 x 93 = 74-40, 80 x 94 = 75-20, 80 x 95 = 76-0, 80 x 96 = 76-80, 80 x 97 = 77-60, 80 x 98 = 78-40, 80 x 99 = 79-20, 
