91 x 1 = 0-91, 91 x 2 = 1-76, 91 x 3 = 2-61, 91 x 4 = 3-46, 91 x 5 = 4-31, 91 x 6 = 5-16, 91 x 7 = 6-1, 91 x 8 = 6-92, 91 x 9 = 7-77, 91 x 10 = 8-62, 91 x 11 = 9-47, 91 x 12 = 10-32, 91 x 13 = 11-17, 91 x 14 = 12-2, 91 x 15 = 12-93, 91 x 16 = 13-78, 91 x 17 = 14-63, 91 x 18 = 15-48, 91 x 19 = 16-33, 91 x 20 = 17-18, 91 x 21 = 18-3, 91 x 22 = 18-94, 91 x 23 = 19-79, 91 x 24 = 20-64, 91 x 25 = 21-49, 91 x 26 = 22-34, 91 x 27 = 23-19, 91 x 28 = 24-4, 91 x 29 = 24-95, 91 x 30 = 25-80, 91 x 31 = 26-65, 91 x 32 = 27-50, 91 x 33 = 28-35, 91 x 34 = 29-20, 91 x 35 = 30-5, 91 x 36 = 30-96, 91 x 37 = 31-81, 91 x 38 = 32-66, 91 x 39 = 33-51, 91 x 40 = 34-36, 91 x 41 = 35-21, 91 x 42 = 36-6, 91 x 43 = 36-97, 91 x 44 = 37-82, 91 x 45 = 38-67, 91 x 46 = 39-52, 91 x 47 = 40-37, 91 x 48 = 41-22, 91 x 49 = 42-7, 91 x 50 = 42-98, 91 x 51 = 43-83, 91 x 52 = 44-68, 91 x 53 = 45-53, 91 x 54 = 46-38, 91 x 55 = 47-23, 91 x 56 = 48-8, 91 x 57 = 48-99, 91 x 58 = 49-84, 91 x 59 = 50-69, 91 x 60 = 51-54, 91 x 61 = 52-39, 91 x 62 = 53-24, 91 x 63 = 54-9, 91 x 64 = 54-100, 91 x 65 = 55-85, 91 x 66 = 56-70, 91 x 67 = 57-55, 91 x 68 = 58-40, 91 x 69 = 59-25, 91 x 70 = 60-10, 91 x 71 = 60-101, 91 x 72 = 61-86, 91 x 73 = 62-71, 91 x 74 = 63-56, 91 x 75 = 64-41, 91 x 76 = 65-26, 91 x 77 = 66-11, 91 x 78 = 66-102, 91 x 79 = 67-87, 91 x 80 = 68-72, 91 x 81 = 69-57, 91 x 82 = 70-42, 91 x 83 = 71-27, 91 x 84 = 72-12, 91 x 85 = 72-103, 91 x 86 = 73-88, 91 x 87 = 74-73, 91 x 88 = 75-58, 91 x 89 = 76-43, 91 x 90 = 77-28, 91 x 91 = 78-13, 91 x 92 = 78-104, 91 x 93 = 79-89, 91 x 94 = 80-74, 91 x 95 = 81-59, 91 x 96 = 82-44, 91 x 97 = 83-29, 91 x 98 = 84-14, 91 x 99 = 84-105, 91 x 100 = 85-90, 91 x 101 = 86-75, 91 x 102 = 87-60, 91 x 103 = 88-45, 91 x 104 = 89-30, 91 x 105 = 90-15, 
92 x 1 = 0-92, 92 x 2 = 1-78, 92 x 3 = 2-64, 92 x 4 = 3-50, 92 x 5 = 4-36, 92 x 6 = 5-22, 92 x 7 = 6-8, 92 x 8 = 6-100, 92 x 9 = 7-86, 92 x 10 = 8-72, 92 x 11 = 9-58, 92 x 12 = 10-44, 92 x 13 = 11-30, 92 x 14 = 12-16, 92 x 15 = 13-2, 92 x 16 = 13-94, 92 x 17 = 14-80, 92 x 18 = 15-66, 92 x 19 = 16-52, 92 x 20 = 17-38, 92 x 21 = 18-24, 92 x 22 = 19-10, 92 x 23 = 19-102, 92 x 24 = 20-88, 92 x 25 = 21-74, 92 x 26 = 22-60, 92 x 27 = 23-46, 92 x 28 = 24-32, 92 x 29 = 25-18, 92 x 30 = 26-4, 92 x 31 = 26-96, 92 x 32 = 27-82, 92 x 33 = 28-68, 92 x 34 = 29-54, 92 x 35 = 30-40, 92 x 36 = 31-26, 92 x 37 = 32-12, 92 x 38 = 32-104, 92 x 39 = 33-90, 92 x 40 = 34-76, 92 x 41 = 35-62, 92 x 42 = 36-48, 92 x 43 = 37-34, 92 x 44 = 38-20, 92 x 45 = 39-6, 92 x 46 = 39-98, 92 x 47 = 40-84, 92 x 48 = 41-70, 92 x 49 = 42-56, 92 x 50 = 43-42, 92 x 51 = 44-28, 92 x 52 = 45-14, 92 x 53 = 46-0, 92 x 54 = 46-92, 92 x 55 = 47-78, 92 x 56 = 48-64, 92 x 57 = 49-50, 92 x 58 = 50-36, 92 x 59 = 51-22, 92 x 60 = 52-8, 92 x 61 = 52-100, 92 x 62 = 53-86, 92 x 63 = 54-72, 92 x 64 = 55-58, 92 x 65 = 56-44, 92 x 66 = 57-30, 92 x 67 = 58-16, 92 x 68 = 59-2, 92 x 69 = 59-94, 92 x 70 = 60-80, 92 x 71 = 61-66, 92 x 72 = 62-52, 92 x 73 = 63-38, 92 x 74 = 64-24, 92 x 75 = 65-10, 92 x 76 = 65-102, 92 x 77 = 66-88, 92 x 78 = 67-74, 92 x 79 = 68-60, 92 x 80 = 69-46, 92 x 81 = 70-32, 92 x 82 = 71-18, 92 x 83 = 72-4, 92 x 84 = 72-96, 92 x 85 = 73-82, 92 x 86 = 74-68, 92 x 87 = 75-54, 92 x 88 = 76-40, 92 x 89 = 77-26, 92 x 90 = 78-12, 92 x 91 = 78-104, 92 x 92 = 79-90, 92 x 93 = 80-76, 92 x 94 = 81-62, 92 x 95 = 82-48, 92 x 96 = 83-34, 92 x 97 = 84-20, 92 x 98 = 85-6, 92 x 99 = 85-98, 92 x 100 = 86-84, 92 x 101 = 87-70, 92 x 102 = 88-56, 92 x 103 = 89-42, 92 x 104 = 90-28, 92 x 105 = 91-14, 
93 x 1 = 0-93, 93 x 2 = 1-80, 93 x 3 = 2-67, 93 x 4 = 3-54, 93 x 5 = 4-41, 93 x 6 = 5-28, 93 x 7 = 6-15, 93 x 8 = 7-2, 93 x 9 = 7-95, 93 x 10 = 8-82, 93 x 11 = 9-69, 93 x 12 = 10-56, 93 x 13 = 11-43, 93 x 14 = 12-30, 93 x 15 = 13-17, 93 x 16 = 14-4, 93 x 17 = 14-97, 93 x 18 = 15-84, 93 x 19 = 16-71, 93 x 20 = 17-58, 93 x 21 = 18-45, 93 x 22 = 19-32, 93 x 23 = 20-19, 93 x 24 = 21-6, 93 x 25 = 21-99, 93 x 26 = 22-86, 93 x 27 = 23-73, 93 x 28 = 24-60, 93 x 29 = 25-47, 93 x 30 = 26-34, 93 x 31 = 27-21, 93 x 32 = 28-8, 93 x 33 = 28-101, 93 x 34 = 29-88, 93 x 35 = 30-75, 93 x 36 = 31-62, 93 x 37 = 32-49, 93 x 38 = 33-36, 93 x 39 = 34-23, 93 x 40 = 35-10, 93 x 41 = 35-103, 93 x 42 = 36-90, 93 x 43 = 37-77, 93 x 44 = 38-64, 93 x 45 = 39-51, 93 x 46 = 40-38, 93 x 47 = 41-25, 93 x 48 = 42-12, 93 x 49 = 42-105, 93 x 50 = 43-92, 93 x 51 = 44-79, 93 x 52 = 45-66, 93 x 53 = 46-53, 93 x 54 = 47-40, 93 x 55 = 48-27, 93 x 56 = 49-14, 93 x 57 = 50-1, 93 x 58 = 50-94, 93 x 59 = 51-81, 93 x 60 = 52-68, 93 x 61 = 53-55, 93 x 62 = 54-42, 93 x 63 = 55-29, 93 x 64 = 56-16, 93 x 65 = 57-3, 93 x 66 = 57-96, 93 x 67 = 58-83, 93 x 68 = 59-70, 93 x 69 = 60-57, 93 x 70 = 61-44, 93 x 71 = 62-31, 93 x 72 = 63-18, 93 x 73 = 64-5, 93 x 74 = 64-98, 93 x 75 = 65-85, 93 x 76 = 66-72, 93 x 77 = 67-59, 93 x 78 = 68-46, 93 x 79 = 69-33, 93 x 80 = 70-20, 93 x 81 = 71-7, 93 x 82 = 71-100, 93 x 83 = 72-87, 93 x 84 = 73-74, 93 x 85 = 74-61, 93 x 86 = 75-48, 93 x 87 = 76-35, 93 x 88 = 77-22, 93 x 89 = 78-9, 93 x 90 = 78-102, 93 x 91 = 79-89, 93 x 92 = 80-76, 93 x 93 = 81-63, 93 x 94 = 82-50, 93 x 95 = 83-37, 93 x 96 = 84-24, 93 x 97 = 85-11, 93 x 98 = 85-104, 93 x 99 = 86-91, 93 x 100 = 87-78, 93 x 101 = 88-65, 93 x 102 = 89-52, 93 x 103 = 90-39, 93 x 104 = 91-26, 93 x 105 = 92-13, 
94 x 1 = 0-94, 94 x 2 = 1-82, 94 x 3 = 2-70, 94 x 4 = 3-58, 94 x 5 = 4-46, 94 x 6 = 5-34, 94 x 7 = 6-22, 94 x 8 = 7-10, 94 x 9 = 7-104, 94 x 10 = 8-92, 94 x 11 = 9-80, 94 x 12 = 10-68, 94 x 13 = 11-56, 94 x 14 = 12-44, 94 x 15 = 13-32, 94 x 16 = 14-20, 94 x 17 = 15-8, 94 x 18 = 15-102, 94 x 19 = 16-90, 94 x 20 = 17-78, 94 x 21 = 18-66, 94 x 22 = 19-54, 94 x 23 = 20-42, 94 x 24 = 21-30, 94 x 25 = 22-18, 94 x 26 = 23-6, 94 x 27 = 23-100, 94 x 28 = 24-88, 94 x 29 = 25-76, 94 x 30 = 26-64, 94 x 31 = 27-52, 94 x 32 = 28-40, 94 x 33 = 29-28, 94 x 34 = 30-16, 94 x 35 = 31-4, 94 x 36 = 31-98, 94 x 37 = 32-86, 94 x 38 = 33-74, 94 x 39 = 34-62, 94 x 40 = 35-50, 94 x 41 = 36-38, 94 x 42 = 37-26, 94 x 43 = 38-14, 94 x 44 = 39-2, 94 x 45 = 39-96, 94 x 46 = 40-84, 94 x 47 = 41-72, 94 x 48 = 42-60, 94 x 49 = 43-48, 94 x 50 = 44-36, 94 x 51 = 45-24, 94 x 52 = 46-12, 94 x 53 = 47-0, 94 x 54 = 47-94, 94 x 55 = 48-82, 94 x 56 = 49-70, 94 x 57 = 50-58, 94 x 58 = 51-46, 94 x 59 = 52-34, 94 x 60 = 53-22, 94 x 61 = 54-10, 94 x 62 = 54-104, 94 x 63 = 55-92, 94 x 64 = 56-80, 94 x 65 = 57-68, 94 x 66 = 58-56, 94 x 67 = 59-44, 94 x 68 = 60-32, 94 x 69 = 61-20, 94 x 70 = 62-8, 94 x 71 = 62-102, 94 x 72 = 63-90, 94 x 73 = 64-78, 94 x 74 = 65-66, 94 x 75 = 66-54, 94 x 76 = 67-42, 94 x 77 = 68-30, 94 x 78 = 69-18, 94 x 79 = 70-6, 94 x 80 = 70-100, 94 x 81 = 71-88, 94 x 82 = 72-76, 94 x 83 = 73-64, 94 x 84 = 74-52, 94 x 85 = 75-40, 94 x 86 = 76-28, 94 x 87 = 77-16, 94 x 88 = 78-4, 94 x 89 = 78-98, 94 x 90 = 79-86, 94 x 91 = 80-74, 94 x 92 = 81-62, 94 x 93 = 82-50, 94 x 94 = 83-38, 94 x 95 = 84-26, 94 x 96 = 85-14, 94 x 97 = 86-2, 94 x 98 = 86-96, 94 x 99 = 87-84, 94 x 100 = 88-72, 94 x 101 = 89-60, 94 x 102 = 90-48, 94 x 103 = 91-36, 94 x 104 = 92-24, 94 x 105 = 93-12, 
95 x 1 = 0-95, 95 x 2 = 1-84, 95 x 3 = 2-73, 95 x 4 = 3-62, 95 x 5 = 4-51, 95 x 6 = 5-40, 95 x 7 = 6-29, 95 x 8 = 7-18, 95 x 9 = 8-7, 95 x 10 = 8-102, 95 x 11 = 9-91, 95 x 12 = 10-80, 95 x 13 = 11-69, 95 x 14 = 12-58, 95 x 15 = 13-47, 95 x 16 = 14-36, 95 x 17 = 15-25, 95 x 18 = 16-14, 95 x 19 = 17-3, 95 x 20 = 17-98, 95 x 21 = 18-87, 95 x 22 = 19-76, 95 x 23 = 20-65, 95 x 24 = 21-54, 95 x 25 = 22-43, 95 x 26 = 23-32, 95 x 27 = 24-21, 95 x 28 = 25-10, 95 x 29 = 25-105, 95 x 30 = 26-94, 95 x 31 = 27-83, 95 x 32 = 28-72, 95 x 33 = 29-61, 95 x 34 = 30-50, 95 x 35 = 31-39, 95 x 36 = 32-28, 95 x 37 = 33-17, 95 x 38 = 34-6, 95 x 39 = 34-101, 95 x 40 = 35-90, 95 x 41 = 36-79, 95 x 42 = 37-68, 95 x 43 = 38-57, 95 x 44 = 39-46, 95 x 45 = 40-35, 95 x 46 = 41-24, 95 x 47 = 42-13, 95 x 48 = 43-2, 95 x 49 = 43-97, 95 x 50 = 44-86, 95 x 51 = 45-75, 95 x 52 = 46-64, 95 x 53 = 47-53, 95 x 54 = 48-42, 95 x 55 = 49-31, 95 x 56 = 50-20, 95 x 57 = 51-9, 95 x 58 = 51-104, 95 x 59 = 52-93, 95 x 60 = 53-82, 95 x 61 = 54-71, 95 x 62 = 55-60, 95 x 63 = 56-49, 95 x 64 = 57-38, 95 x 65 = 58-27, 95 x 66 = 59-16, 95 x 67 = 60-5, 95 x 68 = 60-100, 95 x 69 = 61-89, 95 x 70 = 62-78, 95 x 71 = 63-67, 95 x 72 = 64-56, 95 x 73 = 65-45, 95 x 74 = 66-34, 95 x 75 = 67-23, 95 x 76 = 68-12, 95 x 77 = 69-1, 95 x 78 = 69-96, 95 x 79 = 70-85, 95 x 80 = 71-74, 95 x 81 = 72-63, 95 x 82 = 73-52, 95 x 83 = 74-41, 95 x 84 = 75-30, 95 x 85 = 76-19, 95 x 86 = 77-8, 95 x 87 = 77-103, 95 x 88 = 78-92, 95 x 89 = 79-81, 95 x 90 = 80-70, 95 x 91 = 81-59, 95 x 92 = 82-48, 95 x 93 = 83-37, 95 x 94 = 84-26, 95 x 95 = 85-15, 95 x 96 = 86-4, 95 x 97 = 86-99, 95 x 98 = 87-88, 95 x 99 = 88-77, 95 x 100 = 89-66, 95 x 101 = 90-55, 95 x 102 = 91-44, 95 x 103 = 92-33, 95 x 104 = 93-22, 95 x 105 = 94-11, 
96 x 1 = 0-96, 96 x 2 = 1-86, 96 x 3 = 2-76, 96 x 4 = 3-66, 96 x 5 = 4-56, 96 x 6 = 5-46, 96 x 7 = 6-36, 96 x 8 = 7-26, 96 x 9 = 8-16, 96 x 10 = 9-6, 96 x 11 = 9-102, 96 x 12 = 10-92, 96 x 13 = 11-82, 96 x 14 = 12-72, 96 x 15 = 13-62, 96 x 16 = 14-52, 96 x 17 = 15-42, 96 x 18 = 16-32, 96 x 19 = 17-22, 96 x 20 = 18-12, 96 x 21 = 19-2, 96 x 22 = 19-98, 96 x 23 = 20-88, 96 x 24 = 21-78, 96 x 25 = 22-68, 96 x 26 = 23-58, 96 x 27 = 24-48, 96 x 28 = 25-38, 96 x 29 = 26-28, 96 x 30 = 27-18, 96 x 31 = 28-8, 96 x 32 = 28-104, 96 x 33 = 29-94, 96 x 34 = 30-84, 96 x 35 = 31-74, 96 x 36 = 32-64, 96 x 37 = 33-54, 96 x 38 = 34-44, 96 x 39 = 35-34, 96 x 40 = 36-24, 96 x 41 = 37-14, 96 x 42 = 38-4, 96 x 43 = 38-100, 96 x 44 = 39-90, 96 x 45 = 40-80, 96 x 46 = 41-70, 96 x 47 = 42-60, 96 x 48 = 43-50, 96 x 49 = 44-40, 96 x 50 = 45-30, 96 x 51 = 46-20, 96 x 52 = 47-10, 96 x 53 = 48-0, 96 x 54 = 48-96, 96 x 55 = 49-86, 96 x 56 = 50-76, 96 x 57 = 51-66, 96 x 58 = 52-56, 96 x 59 = 53-46, 96 x 60 = 54-36, 96 x 61 = 55-26, 96 x 62 = 56-16, 96 x 63 = 57-6, 96 x 64 = 57-102, 96 x 65 = 58-92, 96 x 66 = 59-82, 96 x 67 = 60-72, 96 x 68 = 61-62, 96 x 69 = 62-52, 96 x 70 = 63-42, 96 x 71 = 64-32, 96 x 72 = 65-22, 96 x 73 = 66-12, 96 x 74 = 67-2, 96 x 75 = 67-98, 96 x 76 = 68-88, 96 x 77 = 69-78, 96 x 78 = 70-68, 96 x 79 = 71-58, 96 x 80 = 72-48, 96 x 81 = 73-38, 96 x 82 = 74-28, 96 x 83 = 75-18, 96 x 84 = 76-8, 96 x 85 = 76-104, 96 x 86 = 77-94, 96 x 87 = 78-84, 96 x 88 = 79-74, 96 x 89 = 80-64, 96 x 90 = 81-54, 96 x 91 = 82-44, 96 x 92 = 83-34, 96 x 93 = 84-24, 96 x 94 = 85-14, 96 x 95 = 86-4, 96 x 96 = 86-100, 96 x 97 = 87-90, 96 x 98 = 88-80, 96 x 99 = 89-70, 96 x 100 = 90-60, 96 x 101 = 91-50, 96 x 102 = 92-40, 96 x 103 = 93-30, 96 x 104 = 94-20, 96 x 105 = 95-10, 
97 x 1 = 0-97, 97 x 2 = 1-88, 97 x 3 = 2-79, 97 x 4 = 3-70, 97 x 5 = 4-61, 97 x 6 = 5-52, 97 x 7 = 6-43, 97 x 8 = 7-34, 97 x 9 = 8-25, 97 x 10 = 9-16, 97 x 11 = 10-7, 97 x 12 = 10-104, 97 x 13 = 11-95, 97 x 14 = 12-86, 97 x 15 = 13-77, 97 x 16 = 14-68, 97 x 17 = 15-59, 97 x 18 = 16-50, 97 x 19 = 17-41, 97 x 20 = 18-32, 97 x 21 = 19-23, 97 x 22 = 20-14, 97 x 23 = 21-5, 97 x 24 = 21-102, 97 x 25 = 22-93, 97 x 26 = 23-84, 97 x 27 = 24-75, 97 x 28 = 25-66, 97 x 29 = 26-57, 97 x 30 = 27-48, 97 x 31 = 28-39, 97 x 32 = 29-30, 97 x 33 = 30-21, 97 x 34 = 31-12, 97 x 35 = 32-3, 97 x 36 = 32-100, 97 x 37 = 33-91, 97 x 38 = 34-82, 97 x 39 = 35-73, 97 x 40 = 36-64, 97 x 41 = 37-55, 97 x 42 = 38-46, 97 x 43 = 39-37, 97 x 44 = 40-28, 97 x 45 = 41-19, 97 x 46 = 42-10, 97 x 47 = 43-1, 97 x 48 = 43-98, 97 x 49 = 44-89, 97 x 50 = 45-80, 97 x 51 = 46-71, 97 x 52 = 47-62, 97 x 53 = 48-53, 97 x 54 = 49-44, 97 x 55 = 50-35, 97 x 56 = 51-26, 97 x 57 = 52-17, 97 x 58 = 53-8, 97 x 59 = 53-105, 97 x 60 = 54-96, 97 x 61 = 55-87, 97 x 62 = 56-78, 97 x 63 = 57-69, 97 x 64 = 58-60, 97 x 65 = 59-51, 97 x 66 = 60-42, 97 x 67 = 61-33, 97 x 68 = 62-24, 97 x 69 = 63-15, 97 x 70 = 64-6, 97 x 71 = 64-103, 97 x 72 = 65-94, 97 x 73 = 66-85, 97 x 74 = 67-76, 97 x 75 = 68-67, 97 x 76 = 69-58, 97 x 77 = 70-49, 97 x 78 = 71-40, 97 x 79 = 72-31, 97 x 80 = 73-22, 97 x 81 = 74-13, 97 x 82 = 75-4, 97 x 83 = 75-101, 97 x 84 = 76-92, 97 x 85 = 77-83, 97 x 86 = 78-74, 97 x 87 = 79-65, 97 x 88 = 80-56, 97 x 89 = 81-47, 97 x 90 = 82-38, 97 x 91 = 83-29, 97 x 92 = 84-20, 97 x 93 = 85-11, 97 x 94 = 86-2, 97 x 95 = 86-99, 97 x 96 = 87-90, 97 x 97 = 88-81, 97 x 98 = 89-72, 97 x 99 = 90-63, 97 x 100 = 91-54, 97 x 101 = 92-45, 97 x 102 = 93-36, 97 x 103 = 94-27, 97 x 104 = 95-18, 97 x 105 = 96-9, 
98 x 1 = 0-98, 98 x 2 = 1-90, 98 x 3 = 2-82, 98 x 4 = 3-74, 98 x 5 = 4-66, 98 x 6 = 5-58, 98 x 7 = 6-50, 98 x 8 = 7-42, 98 x 9 = 8-34, 98 x 10 = 9-26, 98 x 11 = 10-18, 98 x 12 = 11-10, 98 x 13 = 12-2, 98 x 14 = 12-100, 98 x 15 = 13-92, 98 x 16 = 14-84, 98 x 17 = 15-76, 98 x 18 = 16-68, 98 x 19 = 17-60, 98 x 20 = 18-52, 98 x 21 = 19-44, 98 x 22 = 20-36, 98 x 23 = 21-28, 98 x 24 = 22-20, 98 x 25 = 23-12, 98 x 26 = 24-4, 98 x 27 = 24-102, 98 x 28 = 25-94, 98 x 29 = 26-86, 98 x 30 = 27-78, 98 x 31 = 28-70, 98 x 32 = 29-62, 98 x 33 = 30-54, 98 x 34 = 31-46, 98 x 35 = 32-38, 98 x 36 = 33-30, 98 x 37 = 34-22, 98 x 38 = 35-14, 98 x 39 = 36-6, 98 x 40 = 36-104, 98 x 41 = 37-96, 98 x 42 = 38-88, 98 x 43 = 39-80, 98 x 44 = 40-72, 98 x 45 = 41-64, 98 x 46 = 42-56, 98 x 47 = 43-48, 98 x 48 = 44-40, 98 x 49 = 45-32, 98 x 50 = 46-24, 98 x 51 = 47-16, 98 x 52 = 48-8, 98 x 53 = 49-0, 98 x 54 = 49-98, 98 x 55 = 50-90, 98 x 56 = 51-82, 98 x 57 = 52-74, 98 x 58 = 53-66, 98 x 59 = 54-58, 98 x 60 = 55-50, 98 x 61 = 56-42, 98 x 62 = 57-34, 98 x 63 = 58-26, 98 x 64 = 59-18, 98 x 65 = 60-10, 98 x 66 = 61-2, 98 x 67 = 61-100, 98 x 68 = 62-92, 98 x 69 = 63-84, 98 x 70 = 64-76, 98 x 71 = 65-68, 98 x 72 = 66-60, 98 x 73 = 67-52, 98 x 74 = 68-44, 98 x 75 = 69-36, 98 x 76 = 70-28, 98 x 77 = 71-20, 98 x 78 = 72-12, 98 x 79 = 73-4, 98 x 80 = 73-102, 98 x 81 = 74-94, 98 x 82 = 75-86, 98 x 83 = 76-78, 98 x 84 = 77-70, 98 x 85 = 78-62, 98 x 86 = 79-54, 98 x 87 = 80-46, 98 x 88 = 81-38, 98 x 89 = 82-30, 98 x 90 = 83-22, 98 x 91 = 84-14, 98 x 92 = 85-6, 98 x 93 = 85-104, 98 x 94 = 86-96, 98 x 95 = 87-88, 98 x 96 = 88-80, 98 x 97 = 89-72, 98 x 98 = 90-64, 98 x 99 = 91-56, 98 x 100 = 92-48, 98 x 101 = 93-40, 98 x 102 = 94-32, 98 x 103 = 95-24, 98 x 104 = 96-16, 98 x 105 = 97-8, 
99 x 1 = 0-99, 99 x 2 = 1-92, 99 x 3 = 2-85, 99 x 4 = 3-78, 99 x 5 = 4-71, 99 x 6 = 5-64, 99 x 7 = 6-57, 99 x 8 = 7-50, 99 x 9 = 8-43, 99 x 10 = 9-36, 99 x 11 = 10-29, 99 x 12 = 11-22, 99 x 13 = 12-15, 99 x 14 = 13-8, 99 x 15 = 14-1, 99 x 16 = 14-100, 99 x 17 = 15-93, 99 x 18 = 16-86, 99 x 19 = 17-79, 99 x 20 = 18-72, 99 x 21 = 19-65, 99 x 22 = 20-58, 99 x 23 = 21-51, 99 x 24 = 22-44, 99 x 25 = 23-37, 99 x 26 = 24-30, 99 x 27 = 25-23, 99 x 28 = 26-16, 99 x 29 = 27-9, 99 x 30 = 28-2, 99 x 31 = 28-101, 99 x 32 = 29-94, 99 x 33 = 30-87, 99 x 34 = 31-80, 99 x 35 = 32-73, 99 x 36 = 33-66, 99 x 37 = 34-59, 99 x 38 = 35-52, 99 x 39 = 36-45, 99 x 40 = 37-38, 99 x 41 = 38-31, 99 x 42 = 39-24, 99 x 43 = 40-17, 99 x 44 = 41-10, 99 x 45 = 42-3, 99 x 46 = 42-102, 99 x 47 = 43-95, 99 x 48 = 44-88, 99 x 49 = 45-81, 99 x 50 = 46-74, 99 x 51 = 47-67, 99 x 52 = 48-60, 99 x 53 = 49-53, 99 x 54 = 50-46, 99 x 55 = 51-39, 99 x 56 = 52-32, 99 x 57 = 53-25, 99 x 58 = 54-18, 99 x 59 = 55-11, 99 x 60 = 56-4, 99 x 61 = 56-103, 99 x 62 = 57-96, 99 x 63 = 58-89, 99 x 64 = 59-82, 99 x 65 = 60-75, 99 x 66 = 61-68, 99 x 67 = 62-61, 99 x 68 = 63-54, 99 x 69 = 64-47, 99 x 70 = 65-40, 99 x 71 = 66-33, 99 x 72 = 67-26, 99 x 73 = 68-19, 99 x 74 = 69-12, 99 x 75 = 70-5, 99 x 76 = 70-104, 99 x 77 = 71-97, 99 x 78 = 72-90, 99 x 79 = 73-83, 99 x 80 = 74-76, 99 x 81 = 75-69, 99 x 82 = 76-62, 99 x 83 = 77-55, 99 x 84 = 78-48, 99 x 85 = 79-41, 99 x 86 = 80-34, 99 x 87 = 81-27, 99 x 88 = 82-20, 99 x 89 = 83-13, 99 x 90 = 84-6, 99 x 91 = 84-105, 99 x 92 = 85-98, 99 x 93 = 86-91, 99 x 94 = 87-84, 99 x 95 = 88-77, 99 x 96 = 89-70, 99 x 97 = 90-63, 99 x 98 = 91-56, 99 x 99 = 92-49, 99 x 100 = 93-42, 99 x 101 = 94-35, 99 x 102 = 95-28, 99 x 103 = 96-21, 99 x 104 = 97-14, 99 x 105 = 98-7, 
100 x 1 = 0-100, 100 x 2 = 1-94, 100 x 3 = 2-88, 100 x 4 = 3-82, 100 x 5 = 4-76, 100 x 6 = 5-70, 100 x 7 = 6-64, 100 x 8 = 7-58, 100 x 9 = 8-52, 100 x 10 = 9-46, 100 x 11 = 10-40, 100 x 12 = 11-34, 100 x 13 = 12-28, 100 x 14 = 13-22, 100 x 15 = 14-16, 100 x 16 = 15-10, 100 x 17 = 16-4, 100 x 18 = 16-104, 100 x 19 = 17-98, 100 x 20 = 18-92, 100 x 21 = 19-86, 100 x 22 = 20-80, 100 x 23 = 21-74, 100 x 24 = 22-68, 100 x 25 = 23-62, 100 x 26 = 24-56, 100 x 27 = 25-50, 100 x 28 = 26-44, 100 x 29 = 27-38, 100 x 30 = 28-32, 100 x 31 = 29-26, 100 x 32 = 30-20, 100 x 33 = 31-14, 100 x 34 = 32-8, 100 x 35 = 33-2, 100 x 36 = 33-102, 100 x 37 = 34-96, 100 x 38 = 35-90, 100 x 39 = 36-84, 100 x 40 = 37-78, 100 x 41 = 38-72, 100 x 42 = 39-66, 100 x 43 = 40-60, 100 x 44 = 41-54, 100 x 45 = 42-48, 100 x 46 = 43-42, 100 x 47 = 44-36, 100 x 48 = 45-30, 100 x 49 = 46-24, 100 x 50 = 47-18, 100 x 51 = 48-12, 100 x 52 = 49-6, 100 x 53 = 50-0, 100 x 54 = 50-100, 100 x 55 = 51-94, 100 x 56 = 52-88, 100 x 57 = 53-82, 100 x 58 = 54-76, 100 x 59 = 55-70, 100 x 60 = 56-64, 100 x 61 = 57-58, 100 x 62 = 58-52, 100 x 63 = 59-46, 100 x 64 = 60-40, 100 x 65 = 61-34, 100 x 66 = 62-28, 100 x 67 = 63-22, 100 x 68 = 64-16, 100 x 69 = 65-10, 100 x 70 = 66-4, 100 x 71 = 66-104, 100 x 72 = 67-98, 100 x 73 = 68-92, 100 x 74 = 69-86, 100 x 75 = 70-80, 100 x 76 = 71-74, 100 x 77 = 72-68, 100 x 78 = 73-62, 100 x 79 = 74-56, 100 x 80 = 75-50, 100 x 81 = 76-44, 100 x 82 = 77-38, 100 x 83 = 78-32, 100 x 84 = 79-26, 100 x 85 = 80-20, 100 x 86 = 81-14, 100 x 87 = 82-8, 100 x 88 = 83-2, 100 x 89 = 83-102, 100 x 90 = 84-96, 100 x 91 = 85-90, 100 x 92 = 86-84, 100 x 93 = 87-78, 100 x 94 = 88-72, 100 x 95 = 89-66, 100 x 96 = 90-60, 100 x 97 = 91-54, 100 x 98 = 92-48, 100 x 99 = 93-42, 100 x 100 = 94-36, 100 x 101 = 95-30, 100 x 102 = 96-24, 100 x 103 = 97-18, 100 x 104 = 98-12, 100 x 105 = 99-6, 
